model,scenario,final_energy_demand,energy_diversity,gini_coefficient,resilience_score,Region
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.2101619517785558,0.29315624123953243,0.3332210976709425,0.8365392906890308,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-500f,0.13729155832536172,0.33500570846955846,0.3332210976709425,0.8055183644658627,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f,0.1445524517107797,0.3103598132232407,0.3332210976709425,0.7881333626049629,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.14785641394959234,0.3036859487170777,0.3332210976709425,0.7847634603376126,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-700f,0.1524701131570892,0.2972480088675142,0.3332210976709425,0.7829392196955458,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.15636893543754435,0.29295153186176437,0.3332210976709425,0.7825415649702512,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800,0.1548554305422569,0.2860390467924562,0.3332210976709425,0.7741155750056556,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.15677802080627268,0.28644936640935426,0.3332210976709425,0.7764484848865694,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f,0.16049176896115322,0.2910658217679545,0.3332210976709425,0.7847786884000503,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.16441021226559432,0.2875543978941253,0.3332210976709425,0.7851857078306621,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900,0.16158753945128307,0.28510101058299814,0.3332210976709425,0.7799096477052236,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.1679674702523716,0.28699036111942355,0.3332210976709425,0.7881789290427377,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f,0.16745039294644265,0.28678613062037295,0.3332210976709425,0.7874576212377581,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.1697471453369066,0.28636615684360783,0.3332210976709425,0.7893343998514569,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.11321472841672095,0.12462171504625193,0.8697730246585157,1.1076094681214885,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.10410253020882078,0.1452051911541144,0.8697730246585157,1.119080746021451,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.11835063592668663,0.12211915975509224,0.8697730246585157,1.1102428203402945,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.11525677927382423,0.11325521463737248,0.8697730246585157,1.0982850185697124,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.12330757054915921,0.11912704216929794,0.8697730246585157,1.112207637376973,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.10086009095511503,0.153936120235935,0.8697730246585157,1.1245692358495658,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1000,0.11684523959644143,0.12645695480892072,0.8697730246585157,1.113075219063878,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1200,0.12137671017643627,0.1298458500799102,0.8697730246585157,1.120995584914862,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400,0.12641528877806088,0.13503645709369014,0.8697730246585157,1.1312247705302667,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.12591124230516837,0.12959008350762471,0.8697730246585157,1.1252743504713087,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.016848858570586135,0.3189292048636251,0.8697730246585157,1.205551088092727,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.07453091643609719,0.43078551433723195,0.8697730246585157,1.3750894554318447,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.019042704111951397,0.43891499696058994,0.8697730246585157,1.327730725731057,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.02560224276480442,0.28249689305653974,0.8697730246585157,1.1778721604798599,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.018767580739436154,0.2850122753092157,0.8697730246585157,1.1735528807071676,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.08470034486777009,0.36823332309239426,0.8697730246585157,1.32270669261868,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.027069005307001893,0.4359478580424745,0.8697730246585157,1.332789888007992,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.15913330642312504,0.2858524595522776,0.8697730246585157,1.3147587906339182,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.08936454435649126,0.48199149763867055,0.8697730246585157,1.4411290666536773,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.10855732814055173,0.27328673132383524,0.8697730246585157,1.2516170841229026,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.09205506416183498,0.2747020496065791,0.8697730246585157,1.2365301384269298,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.08226578081489053,0.37888114475870927,0.8697730246585157,1.3309199502321154,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.09556603022259821,0.3956561049529185,0.8697730246585157,1.3609951598340324,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.12602779302342876,0.729542598387905,0.8697730246585157,1.7253434160698493,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.12212222312328161,0.7059108859889105,0.8697730246585157,1.6978061337707078,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.13570234391142358,0.47732082385333613,0.8697730246585157,1.4827961924232755,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.14897029041277102,0.44955626502230445,0.8697730246585157,1.4682995800935912,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.13318260446271485,0.46669035923424634,0.8697730246585157,1.4696459883554769,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.15296475564900755,0.7619304228615404,0.8697730246585157,1.7846682031690637,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.15278647704899292,0.7437889464670239,0.8697730246585157,1.7663484481745324,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.005509634052875238,0.5081777017008187,0.8697730246585157,1.3834603604122095,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.15369843544043657,0.6095120535133596,0.8697730246585157,1.6329835136123119,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.13593898068063015,1.0,0.8697730246585157,2.005712005339146,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.08925711857303402,0.37974592881373276,0.8697730246585157,1.3387760720452824,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.11275849742731846,0.36028550686194954,0.8697730246585157,1.3428170289477837,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.11248330018339343,0.3562062490900717,0.8697730246585157,1.3384625739319809,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.09720114751561383,0.4039240615567523,0.8697730246585157,1.3708982337308817,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.07988412430758392,0.435678863786412,0.8697730246585157,1.3853360127525116,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.10754666090885145,0.3980140156493,0.8697730246585157,1.3753337012166673,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.10895405346148487,0.39605276214023366,0.8697730246585157,1.3747798402602343,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.08601214452237296,0.45017599686257126,0.8697730246585157,1.4059611660434599,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.09127090719604518,0.35892456273514856,0.8697730246585157,1.3199684945897094,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.08896447502876076,0.36913588242873097,0.8697730246585157,1.3278733821160074,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.05894619942025795,0.6543868239153303,0.8697730246585157,1.583106047994104,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.060310892466653845,0.6343728427302294,0.8697730246585157,1.564456759855399,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.06379113159111834,0.6174515362341159,0.8697730246585157,1.55101569248375,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.0661753545455154,0.5953071658619177,0.8697730246585157,1.5312555450659486,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.093215660890159,0.6351195159585278,0.8697730246585157,1.5981082015072023,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.09232467978289897,0.6558382254312447,0.8697730246585157,1.6179359298726594,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.06533947246721936,0.5903127749764085,0.8697730246585157,1.5254252721021437,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.07006300812839518,0.5867942624188318,0.8697730246585157,1.5266302952057427,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.07231604048358711,0.5713955808327278,0.8697730246585157,1.5134846459748306,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.09473560511848976,0.33348735641787125,0.8697730246585157,1.2979959861948767,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.07654112608518189,0.49957464455898215,0.8697730246585157,1.4458887953026798,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.08638566529034035,0.3888610474746194,0.8697730246585157,1.3450197374234754,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.11288165567432722,0.3594711627366106,0.8697730246585157,1.3421258430694536,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.09211062501217862,0.3345597442832065,0.8697730246585157,1.2964433939539008,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.08285830791782937,0.41800575908751525,0.8697730246585157,1.3706370916638604,R10AFRICA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.2480362289510995,0.800333646745874,0.8697730246585157,1.9181429003554893,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.38022171432324753,0.7634970354032823,0.8697730246585157,2.0134917743850456,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.3874166474275079,0.7878408162314137,0.8697730246585157,2.0450304883174373,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.328231815410596,0.9081371101923966,0.8697730246585157,2.106141950261508,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.34327475760301124,0.9596610058556699,0.8697730246585157,2.172708788117197,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.38592216077745856,0.8019935860738511,0.8697730246585157,2.057688771509825,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.3857191469218803,0.8014213998602475,0.8697730246585157,2.0569135714406435,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.46765028289299365,0.6660931675034738,0.8697730246585157,2.003516475054983,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.4788891319333215,0.6573251761017703,0.8697730246585157,2.0059873326936075,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.2322023702544204,0.7509520250576954,0.8697730246585157,1.8529274199706314,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.42841841421149607,0.9318270268934973,0.8697730246585157,2.230018465763509,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000,0.02706190383167207,0.5204084259218034,0.8697730246585157,1.4172433544119911,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.02655892845069496,0.477978699881686,0.8697730246585157,1.3743106529908966,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.030029703235366665,0.5064668844593831,0.8697730246585157,1.4062696123532654,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.02617648899859615,0.49780152776631986,0.8697730246585157,1.3937510414234318,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200,0.03131924207897166,0.4722277789590246,0.8697730246585157,1.373320045696512,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.027062473321312293,0.467372662849226,0.8697730246585157,1.364208160829054,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.027457377633606613,0.49694241615497775,0.8697730246585157,1.3941728184471,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.025008505097238926,0.4939933064985435,0.8697730246585157,1.388774836254298,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400,0.03184677894287281,0.4588091475428714,0.8697730246585157,1.36042895114426,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.027150664277085096,0.45455067951589734,0.8697730246585157,1.3514743684514983,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.026082534255333814,0.48856153746754505,0.8697730246585157,1.3844170963813944,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.022543205229487048,0.48471303344058064,0.8697730246585157,1.3770292633285832,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.027975401417295803,0.4492639427855126,0.8697730246585157,1.347012368861324,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-500f,0.039950310337261055,0.5946249605045224,0.8697730246585157,1.5043482955002991,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f,0.038094673566798,0.5704711539351098,0.8697730246585157,1.4783388521604235,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.03427176299528672,0.5594781832508781,0.8697730246585157,1.4635229709046804,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,0.036065266735386715,0.5483709212865587,0.8697730246585157,1.454209212680461,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.03259211003331719,0.5379768448987395,0.8697730246585157,1.4403419795905723,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,0.026114575634297102,0.5636808488762948,0.8697730246585157,1.4595684491691077,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.02413498962188607,0.5109342150345098,0.8697730246585157,1.4048422293149114,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,0.03507197976852248,0.529779863002292,0.8697730246585157,1.43462486742933,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.030417322054798166,0.5219035451590622,0.8697730246585157,1.4220938918723762,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,0.028547384028106637,0.5009636627763704,0.8697730246585157,1.3992840714629926,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.021436469085492543,0.5263439719860376,0.8697730246585157,1.417553465730046,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,0.032486416335946226,0.5148295948717088,0.8697730246585157,1.4170890358661707,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.028068813604116498,0.5062175468102159,0.8697730246585157,1.404059385072848,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.104719950556871,0.13745041427986138,1.0,1.2421703648367324,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.1087357394033905,0.13222878078524844,1.0,1.240964520188639,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.11361110949528504,0.14411912573900598,1.0,1.257730235234291,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.11811423026049003,0.16501207826615055,1.0,1.2831263085266404,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.1280690484004356,0.17303659200642485,1.0,1.3011056404068604,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.10016440008565855,0.1307332412582035,1.0,1.2308976413438621,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,0.10584939469769454,0.11989541731988046,1.0,1.2257448120175751,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,0.11492415635579985,0.13132496055619755,1.0,1.2462491169119974,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,0.12415120289370551,0.15555385081150266,1.0,1.2797050537052082,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.1254038328522096,0.15557785164468868,1.0,1.2809816844968984,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.12419670850322417,0.11436903596812807,1.0,1.2385657444713523,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.1691324240307179,0.09601532537323579,1.0,1.2651477494039538,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.12242859246784497,0.15850800707878365,1.0,1.2809365995466286,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.136685677601363,0.14534033050381398,1.0,1.282026008105177,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.12404676990708582,0.1608679492902028,1.0,1.2849147191972885,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.1899181403919124,0.15568775376823243,1.0,1.345605894160145,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.13613146268932222,0.1771717744411815,1.0,1.3133032371305038,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.1893345760613956,0.08134436939126168,1.0,1.2706789454526572,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.19021891504238506,0.08810647898493874,1.0,1.2783253940273238,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.20608757572242364,0.08978116832113048,1.0,1.2958687440435541,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.1797879819699344,0.1107658776865529,1.0,1.2905538596564874,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.1842020340307171,0.14131807886128728,1.0,1.3255201128920044,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.20706952698897862,0.1003287711529571,1.0,1.3073982981419356,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.2014042752886275,0.3784362436491997,1.0,1.5798405189378273,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.17443215596513478,0.33005066817902307,1.0,1.504482824144158,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.21574297327130898,0.2791948816101815,1.0,1.4949378548814904,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.21277068452048642,0.20698703513106195,1.0,1.4197577196515483,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.19220446031010466,0.2133783960270298,1.0,1.4055828563371344,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.09278695561077296,0.3805803692108008,1.0,1.4733673248215737,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.09634667289778835,0.3541863371925934,1.0,1.4505330100903817,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.03856022732672833,0.36865059714068843,1.0,1.4072108244674166,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.11000004459841801,0.33376886910190934,1.0,1.4437689137003273,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.08772496588071034,0.47125964130712233,1.0,1.5589846071878326,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.2226768984558998,0.06218115585220895,1.0,1.2848580543081087,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.22693333662262055,0.030564481604909013,1.0,1.2574978182275296,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.2265065293339618,0.03063396537324344,1.0,1.2571404947072051,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.23028956892812855,0.05148545608608312,1.0,1.2817750250142117,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.23080135928988224,0.08009212313129845,1.0,1.3108934824211806,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.23145528738133467,0.04424571206364751,1.0,1.2757009994449822,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.23383039715427115,0.03554697243348047,1.0,1.2693773695877515,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.2351368020618517,0.059708790394296225,1.0,1.294845592456148,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.24306199927643227,0.02052506275856977,1.0,1.263587062035002,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.2471826204198277,0.019004892426408918,1.0,1.2661875128462365,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.18275587240408087,0.2568747986226095,1.0,1.4396306710266904,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.19108142233674622,0.2509775591160932,1.0,1.4420589814528393,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.20156289873958086,0.2441955039588354,1.0,1.4457584026984163,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.2060103801905585,0.24252134405800962,1.0,1.4485317242485682,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.20390200817716936,0.2468645213846645,1.0,1.4507665295618337,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.2036518051682576,0.24479939235604078,1.0,1.4484511975242984,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.20840823734572186,0.26470782559982653,1.0,1.4731160629455484,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.21508612281689127,0.222375027216712,1.0,1.4374611500336032,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.22074552723664623,0.19667682779830647,1.0,1.4174223550349527,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.22089328563559563,0.029971645989059322,1.0,1.250864931624655,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.22698637195496338,0.14248482311306332,1.0,1.3694711950680267,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.245767428122627,0.01849123218214604,1.0,1.264258660304773,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.2467216726705484,0.013189992214510187,1.0,1.2599116648850586,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.25893431753456253,0.0029875890617148244,1.0,1.2619219065962772,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.23775247546210554,0.04980341409908959,1.0,1.2875558895611952,R10CHINA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.2507095808479963,0.18606510150304434,1.0,1.4367746823510408,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.3345414955297244,0.24425774680956944,1.0,1.5787992423392938,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.3382907585996632,0.2568522061992379,1.0,1.595142964798901,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.31429630011134857,0.23788369024153821,1.0,1.5521799903528868,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.3221257447177492,0.2706784822772832,1.0,1.5928042269950324,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.322043609561535,0.3012653785457305,1.0,1.6233089881072655,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.32190879831851804,0.300224922289005,1.0,1.622133720607523,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.21211626507086292,0.1987630625360187,1.0,1.4108793276068816,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.20955046412567022,0.22772653736439286,1.0,1.437277001490063,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.14438623441708628,0.2454674268675674,1.0,1.3898536612846537,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.19311427987799304,0.3250190331048562,1.0,1.5181333129828491,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000,0.26500815368505054,0.23130649055869656,1.0,1.4963146442437472,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.26351835734633694,0.2305502800781805,1.0,1.4940686374245176,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.2633144907274321,0.2305064527847353,1.0,1.4938209435121674,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.26472909244678455,0.22928775084128658,1.0,1.4940168432880712,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200,0.26905403728048993,0.22893952103933446,1.0,1.4979935583198243,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.2687872978541625,0.2278475925789253,1.0,1.496634890433088,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.2708884245004055,0.22766821681406266,1.0,1.4985566413144682,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.27119200365174667,0.22712156519288912,1.0,1.4983135688446358,R10CHINA+
