model,scenario,shannon_index,region
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.7605278673584506,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.7851575867853596,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.7458987843091851,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.7292025070882409,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.7578068324262802,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.7769356920084651,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.7353968565380246,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.7665933307048791,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.7164149322383572,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.7799713445048794,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.7282015694262259,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.7239812693704927,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.7188885724624804,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.7861306128117129,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.7857075267499218,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.7169219785580003,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.7252449542270744,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.7231164853665277,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.7172568615565295,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.7269471328674526,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.7236560057014182,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.7557959769852722,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.7222691191854612,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.7480854197088943,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.7206725367937067,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.7237652905841403,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.7260732369521629,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.7167385596276107,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.7166878744453196,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.7288620352933524,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.7099631398991083,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.7321560480832033,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.6993126927766381,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.8595739870824889,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.7677894505161433,R10LATIN_AM
WITCH 5.0,EN_INDCi2030_500f,0.7904493933286408,R10LATIN_AM
WITCH 5.0,EN_NPi2020_400f,0.8275835406838837,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450,0.8523841877537089,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450f,0.8239097604853616,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500,0.8591381256720345,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500f,0.8215434925478488,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_D,1.087135378767775,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,1.1475551300757802,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LI,1.1530741060310512,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,1.1599788214057853,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1.1961486966152783,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE,1.0589783090989422,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1.1535310801255663,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,1.1896008971619714,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1.2255483437600747,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,1.2285262222418438,R10INDIA+
