model,scenario,final_energy_demand,energy_per_gdp,region
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,3836.0917568206787,0.0014315372698134733,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,3943.047466278076,0.0014714505706450737,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,3896.1379356384277,0.0014539450609552403,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,3285.609154701233,0.0012261103897299255,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,3313.365058898926,0.001236468226256052,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,3384.1481437683105,0.0012628827727492972,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,3432.6398277282715,0.0012809787040422005,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,3141.2318754196167,0.0014862109894076736,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,3126.9389181137085,0.0014794485627350684,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,3415.6391820907593,0.001274634471582766,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,3511.7091398239136,0.0013104854714343435,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,3557.532594680786,0.0013275856837383357,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,4013.5144653320312,0.0014977471615069285,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,3643.4647912979126,0.0013596535147321152,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,3843.6886348724365,0.0014343722421641693,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,3456.710196495056,0.0016354732426565103,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,3960.1261253356934,0.0014778239158383802,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,3771.947232246399,0.0014076000745106552,R10AFRICA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,2902.02515,0.0026612782611962465,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,5453.425078200001,0.003664548302197249,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,5537.746907050001,0.0037191568759766492,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,4867.02077545,0.003269951967608125,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,5042.357158549999,0.003384125873976669,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,5525.81505385,0.003707813923469805,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,5523.3294601,0.0037062730756328706,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,4764.874884250001,0.004328119369222358,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,4818.7898102,0.004413420720620728,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,2835.6953654999998,0.0025411014050225316,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,4368.857012199999,0.0040303547667789085,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000,1941.9962328972485,0.0009841128780334655,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,1933.0956468641905,0.0009802953625954072,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f,1985.5141760868587,0.001006638076023583,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,1928.630905036216,0.0009773926986326631,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200,2009.902111294638,0.0010164255022667413,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,1946.3503202644595,0.000984117200383178,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f,1953.4701394991894,0.0009871144709569597,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,1916.6930798062083,0.0009685278580391279,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400,2023.5902729149018,0.0010204294360540674,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,1953.994668215891,0.0009847865578664523,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f,1938.4065755176762,0.0009766795947781842,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,1885.733017384206,0.0009498165638873092,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,1971.8088230578635,0.0009910462017459958,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-500f,2101.0579531545454,0.0010819341485526594,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f,2082.9356322694107,0.0010678501152448867,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,2029.001761250035,0.001038834738594226,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,2060.9067463150527,0.0010524471905650284,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,2011.315102043489,0.0010260863987044237,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,1915.7779509170336,0.0009769227845315503,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,1886.1303420215197,0.0009618979931617173,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,2052.24567101914,0.0010449082761890206,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,1984.1706495142691,0.0010095800506872078,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,1956.138984132796,0.0009953874727696974,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,1853.6936757892445,0.0009414165855278348,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,2018.589829334747,0.0010252841977683952,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,1953.4048754735393,0.000991755187670114,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,5412.686357421875,0.0015735269994303707,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,5517.53036328125,0.0016040062962257501,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,5644.816271484375,0.001641009698968641,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,5762.383513671876,0.0016751877794289908,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,6022.283386718749,0.001750743509131861,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,5293.750283203124,0.001538950984558783,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,5442.173826171875,0.0015820993284291424,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,5679.097230468751,0.001650975547895822,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,5919.99648046875,0.0017210075891017115,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,5952.700078125,0.0017305148818751153,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,5427.86733203125,0.0017213529705526252,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,5571.08972265625,0.002062409002784566,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,5385.551378906251,0.0017079332078433135,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,5726.763230468749,0.0018161425649159868,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,5424.2788828124985,0.0017202149567905859,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,5997.241621093749,0.0022201697920816695,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,5713.4993203125,0.0018119361483343091,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,5954.934902343752,0.0022157406173643696,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,6003.408148437502,0.002222452631192652,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,6328.749828125,0.002342893629735506,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,5789.5515820312485,0.002143283253240046,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,5880.04914453125,0.0021767853142230223,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,6348.881941406251,0.002350346507672021,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,6168.534939453124,0.002307348009843833,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,5621.244234375,0.0021026332547905056,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,6459.481158203123,0.002416176797456069,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,6399.170509765625,0.002393617525925544,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,5981.861687500001,0.002237522652508125,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,7564.221263460624,0.0014829571740434823,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,7703.605886084553,0.0015099749490922428,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,5486.900006666394,0.0010713836056163786,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),8249.072687927028,0.0016136022024728085,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,7342.259418175144,0.0014445373533670388,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,6932.555625915527,0.0024688043562584375,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,6987.506633758545,0.002501110149001276,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,6978.456493377686,0.002497870739131224,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,7094.8030433654785,0.0025265835004307166,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,7105.710735321045,0.002530467920386319,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,7083.391334533691,0.002535431146577728,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,7133.75382232666,0.0025534579100500356,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,7198.111213684082,0.002563373347448493,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,7367.019454956055,0.0026235245275272145,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,7454.841480255127,0.002654799487344815,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,6081.726287841797,0.00216580914213904,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,6259.1671714782715,0.002228998945458104,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,6482.556911468506,0.002308551940484884,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,6577.345249176025,0.0023423077260396395,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,6499.143943786621,0.002326305466257765,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,6493.838569641113,0.002324406459098978,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,6628.450328826904,0.0023605071390811125,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,6770.774848937988,0.002411191390923121,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,6891.392673492432,0.002454145508678664,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,6894.541820526123,0.002455266975037507,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,7024.402626037598,0.0025015126800348787,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,7424.6797523498535,0.0026440583683025876,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,7407.1040115356445,0.002651300955974167,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,7705.303195953369,0.002743993286595452,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,7253.858570098877,0.002583225956470806,R10CHINA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,5388.14345,0.0026815686422442015,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,6470.319928849999,0.003317841590390832,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,6528.410603650001,0.0033462979924179606,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,6161.273406400001,0.003164183282292302,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,6280.5975349,0.0032236077129638233,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,6280.86683265,0.003222984318184051,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,6278.820412950001,0.003221961118995969,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,6346.04164615,0.002388650570391756,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,6237.35307305,0.00236917648659022,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,4979.793036249999,0.001874588754605351,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,5877.527367400001,0.0022444280605611274,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000,7797.50502951198,0.0027900928854022165,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,7786.823003130962,0.002778785531727066,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,7815.100485670223,0.0027772382115312704,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,7853.29427674869,0.0027879748481671246,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200,7946.310140773703,0.002820800597290961,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,7948.185852894392,0.0028187760809498916,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,8011.919532393626,0.0028347233493703976,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,8022.996890817238,0.002837027474265469,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400,8107.8881513073275,0.0028616026996681203,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,8124.273161256891,0.0028669822419285524,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,8164.245534698796,0.002878884141403552,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,8163.145845970719,0.002876696531225056,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,8277.060967340914,0.0029099776820128223,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-500f,7028.482639795027,0.002564526373745632,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f,7231.380738223474,0.0026147785240743134,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,7319.067575028108,0.002638695613843088,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f,7408.40793888988,0.0026609119068753987,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,7480.548010256258,0.002681357013280956,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800,7485.623767012823,0.0026878158844167417,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,7555.042461469715,0.002712308496593451,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f,7569.1783749725155,0.0027053449983422163,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,7630.471763777283,0.0027240220672861805,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900,7626.684530982805,0.0027207282481663073,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,7750.12188242175,0.0027674015781378293,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f,7700.323084457317,0.0027433207644363806,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,7734.629411105516,0.002752855548268265,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,1964.0434599609375,0.002897541740708315,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000f,1968.1062099609371,0.0029035354918380864,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200,2089.150495117188,0.0030821114123125814,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200f,2088.6427851562503,0.0030813623907995752,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1400f,2208.6948017578125,0.0032584744233236174,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-800f,1874.928716796875,0.0027660712853470534,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1000,2024.7789707031252,0.002987144481740444,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1200,2112.5447792968753,0.003116624861880538,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400,2204.7421484375,0.003252643097176495,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400f,2214.8067666015622,0.0032674913690346145,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1678.6257050781253,0.0030824540642338154,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1849.0076738281252,0.003409863730651573,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1704.23959765625,0.0031294887587696137,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1881.9788105468754,0.0034558706064269085,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,1859.15672265625,0.0034139624923309876,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,2017.3601328125003,0.0037203323955372707,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,1838.12030859375,0.003375333404364745,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,1946.581275390625,0.003689231218959171,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1831.6612949218747,0.0033778742537403693,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,2099.376869140625,0.003871584279707483,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,2017.776619140625,0.003721100462454832,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,1999.16073828125,0.0036867698223742034,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,2059.8753261718753,0.0037987371625318976,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,2086.6884746093747,0.00393019539883627,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1806.6949833984374,0.0034028387070007392,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,2228.7367412109375,0.004197737703594836,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,2303.43762890625,0.004338433877787326,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,2027.1875380859374,0.0038181277328687186,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,4168.461611718236,0.0017291223256774972,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,4267.769065877474,0.0017701364861839005,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,2262.7693175545214,0.0009338743378640414,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),3936.073170924365,0.0016308158098833903,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,3521.926520709793,0.0014662856379989556,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,1817.9895706176758,0.002555815624834473,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,1665.6584243774414,0.002827377605344229,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,1664.9010553359985,0.0028260920066672033,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,1941.7309274673462,0.0027297770701507707,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,1799.6312255859375,0.002530006596093853,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,1651.6712608337402,0.0028036350466137208,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,1658.971510887146,0.0028160268811053134,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,1901.7288541793823,0.0026735402657226707,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,1857.9693765640259,0.0026120211247817665,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,1858.6134538650513,0.002612926599079401,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1609.2724041938782,0.0022623911719450774,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1646.7765455245972,0.0023151162656190115,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,1710.2968978881836,0.0024044161778350574,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,1727.207308769226,0.00242818963234253,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,1584.6363549232483,0.0026898464156592545,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,1587.1192770004272,0.002694061060255102,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,1813.3475074768066,0.002549289593168147,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,1746.1354703903198,0.002454799736164054,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,1772.076681137085,0.0024912691157607586,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,1901.7939863204956,0.002673631831563656,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,1782.2295322418213,0.002505542473490356,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,1836.2195873260498,0.0025814442435555507,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,1683.16801071167,0.0028570993127217444,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,1890.0514907836914,0.002657123676592604,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,1811.7673063278198,0.0025470680717401724,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,2601.5762000000004,0.003508639872184227,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,4338.7899428,0.0062258892759604655,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,4341.49404435,0.006222272584550094,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,4134.5966447,0.005999661228301564,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,4201.23549145,0.006069964415066618,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,4175.6398479,0.00597285500813622,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,4171.73120295,0.005967923842657301,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,4511.1084089,0.004484109346312579,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,4541.6488374499995,0.004538884189923812,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,2534.7596386000005,0.002518077287976083,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,3880.22602515,0.003980620016483398,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000,3368.1618100868304,0.003622677719305489,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,3381.707139264272,0.0036093940139218126,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f,3408.47373308378,0.0036017920655301047,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,3424.09484779364,0.003610778425183888,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200,3445.668905339548,0.003622588101173271,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,3442.932471326738,0.0036145922534241543,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f,3480.7129198069924,0.0036391522566855345,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,3454.792479705931,0.0036088444735842126,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400,3416.034051417407,0.0035443313200076597,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,3427.258349830899,0.0035554913274003213,R10MIDDLE_EAST
