model,scenario,year,Final Energy,Final Energy|Electricity,Food Demand|Crops,Food Demand|Livestock,Final energy share electricity,Share of food demand from crops
IMAGE 3.2,SSP1_SPA1_19I_D,2020,383.7666875,74.8372265625,2431.70458984375,514.5204467773438,0.19500709415404902,0.8253628149981963
IMAGE 3.2,SSP1_SPA1_19I_D,2025,405.0766875,85.0863828125,2476.23193359375,504.9808349609375,0.21005006073695615,0.8306122795771615
IMAGE 3.2,SSP1_SPA1_19I_D,2030,399.7468125,94.80340625,2520.759033203125,495.4411926269531,0.2371586296263463,0.8357399524129389
IMAGE 3.2,SSP1_SPA1_19I_D,2035,392.2726875,108.163796875,2532.734375,483.5884704589844,0.2757362424703606,0.8396761569514956
IMAGE 3.2,SSP1_SPA1_19I_D,2040,388.26959375,125.4008984375,2544.7099609375,471.7357482910156,0.3229737802189152,0.8436120541311959
IMAGE 3.2,SSP1_SPA1_19I_D,2045,379.68859375,140.1495,2544.016357421875,459.4237060546875,0.3691169613914692,0.8470341687049042
IMAGE 3.2,SSP1_SPA1_19I_D,2050,376.77990625,154.167296875,2543.32275390625,447.1116943359375,0.4091706970506737,0.8504860407160053
IMAGE 3.2,SSP1_SPA1_19I_D,2055,376.88709375,165.843796875,2535.76513671875,446.1168823242188,0.44003575507154125,0.850390833884367
IMAGE 3.2,SSP1_SPA1_19I_D,2060,376.8108125,175.32809375,2528.20751953125,445.1220703125,0.46529475252252744,0.8502950793504559
IMAGE 3.2,SSP1_SPA1_19I_D,2065,375.363,181.87590625,2527.226806640625,445.2238464355469,0.48453338834674703,0.8502165726536831
IMAGE 3.2,SSP1_SPA1_19I_D,2070,370.53809375,186.730703125,2526.24609375,445.3256225585938,0.5039446855118388,0.8501380195152095
IMAGE 3.2,SSP1_SPA1_19I_D,2075,364.2486875,190.712296875,2523.873779296875,446.4208984375,0.5235771697186966,0.849704845184582
IMAGE 3.2,SSP1_SPA1_19I_D,2080,356.4496875,192.772796875,2521.50146484375,447.5161437988281,0.5408134826180764,0.8492713069480815
IMAGE 3.2,SSP1_SPA1_19I_D,2085,348.5946875,192.087296875,2524.619873046875,447.7467041015625,0.5510333454952608,0.8493635651995819
IMAGE 3.2,SSP1_SPA1_19I_D,2090,339.6408125,189.360296875,2527.73828125,447.9772338867188,0.5575310442852035,0.8494556245017473
IMAGE 3.2,SSP1_SPA1_19I_D,2095,329.98709375,186.222203125,2535.3828125,448.9863891601562,0.5643317773697021,0.8495540066187547
IMAGE 3.2,SSP1_SPA1_19I_D,2100,318.104,181.48559375,2543.027099609375,449.9955749511719,0.570522828225989,0.8496517989068549
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2020,383.7666875,74.8372265625,2431.70458984375,514.5204467773438,0.19500709415404902,0.8253628149981963
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2025,389.1666875,81.6691875,2476.23193359375,504.9808349609375,0.2098565733481492,0.8306122795771615
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2030,364.879,86.01447656250001,2520.759033203125,495.4411926269531,0.2357342476889599,0.8357399524129389
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2035,351.737,101.613,2532.734375,483.5884704589844,0.28888914160295903,0.8396761569514956
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2040,336.346,120.181203125,2544.7099609375,471.7357482910156,0.35731420360283755,0.8436120541311959
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2045,327.50490625,137.766796875,2544.016357421875,459.4237060546875,0.42065567338351906,0.8470341687049042
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2050,325.4141875,151.77990625,2543.32275390625,447.1116943359375,0.466420678877131,0.8504860407160053
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2055,333.09340625,163.247796875,2535.76513671875,446.1168823242188,0.490096152646372,0.850390833884367
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2060,342.1828125,172.433203125,2528.20751953125,445.1220703125,0.503921286592967,0.8502950793504559
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2065,350.4343125,179.061,2527.226806640625,445.2238464355469,0.5109687996091993,0.8502165726536831
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2070,355.7315,183.7855,2526.24609375,445.3256225585938,0.5166410621494021,0.8501380195152095
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2075,357.8345,186.67240625,2523.873779296875,446.4208984375,0.5216724666011802,0.849704845184582
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2080,355.1375,187.462,2521.50146484375,447.5161437988281,0.5278575199746577,0.8492713069480815
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2085,347.8943125,186.084296875,2524.619873046875,447.7467041015625,0.5348874361807797,0.8493635651995819
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2090,339.98109375,183.838296875,2527.73828125,447.9772338867188,0.540730941380472,0.8494556245017473
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2095,330.7203125,180.385203125,2535.3828125,448.9863891601562,0.5454312792625945,0.8495540066187547
IMAGE 3.2,SSP1_SPA1_19I_D_LB,2100,319.975,175.38890625,2543.027099609375,449.9955749511719,0.5481331549339792,0.8496517989068549
IMAGE 3.2,SSP1_SPA1_19I_LI,2020,381.59690625,75.926921875,2431.748046875,514.5352783203125,0.19897153418025124,0.8253612359951148
IMAGE 3.2,SSP1_SPA1_19I_LI,2025,390.4381875,83.6953828125,2446.001953125,473.6287231445313,0.21436269681612533,0.8377778645106936
IMAGE 3.2,SSP1_SPA1_19I_LI,2030,385.3606875,93.5058203125,2460.255859375,432.7221374511719,0.24264493848376792,0.8504232877243094
IMAGE 3.2,SSP1_SPA1_19I_LI,2035,372.9451875,104.8583984375,2446.885498046875,396.376708984375,0.28116302864881454,0.860590870583742
IMAGE 3.2,SSP1_SPA1_19I_LI,2040,366.1248125,119.336296875,2433.51513671875,360.0312805175781,0.3259443031466216,0.8711203514299365
IMAGE 3.2,SSP1_SPA1_19I_LI,2045,354.8633125,131.092296875,2419.08447265625,329.5787353515625,0.36941631399272923,0.8800949005351456
IMAGE 3.2,SSP1_SPA1_19I_LI,2050,344.28640625,140.885,2404.654052734375,299.1261901855469,0.40920872111836387,0.8893674177223411
IMAGE 3.2,SSP1_SPA1_19I_LI,2055,342.5813125,150.20209375,2399.90087890625,296.9935302734375,0.4384421691127708,0.8898757291859366
IMAGE 3.2,SSP1_SPA1_19I_LI,2060,338.5985,156.82440625,2395.1474609375,294.8608703613281,0.46315741578890635,0.8903866330336013
IMAGE 3.2,SSP1_SPA1_19I_LI,2065,334.147,162.069703125,2392.94140625,291.6925964355469,0.4850251629522336,0.8913473508330166
IMAGE 3.2,SSP1_SPA1_19I_LI,2070,326.78359375,165.94659375,2390.735107421875,288.5243225097656,0.507818008381885,0.8923119130284718
IMAGE 3.2,SSP1_SPA1_19I_LI,2075,319.35590625,169.34440625,2391.716552734375,284.67578125,0.5302685904215996,0.8936345102938626
IMAGE 3.2,SSP1_SPA1_19I_LI,2080,311.65109375,170.71759375,2392.697998046875,280.8272705078125,0.5477843562036272,0.8949599340575418
IMAGE 3.2,SSP1_SPA1_19I_LI,2085,304.1086875,168.73659375,2398.977294921875,276.8618774414062,0.5548562099200143,0.8965326913885919
IMAGE 3.2,SSP1_SPA1_19I_LI,2090,298.06690625,164.371296875,2405.256591796875,272.8964538574219,0.551457721163904,0.8981027412528806
IMAGE 3.2,SSP1_SPA1_19I_LI,2095,290.9053125,159.751296875,2413.646484375,269.2297058105469,0.5491522155512372,0.8996488519315805
IMAGE 3.2,SSP1_SPA1_19I_LI,2100,281.6053125,154.40459375,2422.0361328125,265.5629577636719,0.5483014236459051,0.9011895194135
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2020,381.6353125,75.9255234375,2431.748046875,514.5352783203125,0.19894784615220848,0.8253612359951148
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2025,398.8961875,85.323609375,2446.001953125,473.6287231445313,0.2138992851993603,0.8377778645106936
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2030,392.6876875,93.9176328125,2460.255859375,432.7221374511719,0.23916622751891095,0.8504232877243094
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2035,381.1686875,106.6256015625,2446.885498046875,396.376708984375,0.2797333701827226,0.860590870583742
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2040,376.4758125,123.974,2433.51513671875,360.0312805175781,0.329301367800355,0.8711203514299365
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2045,365.2143125,141.13790625,2419.08447265625,329.5787353515625,0.3864522868336382,0.8800949005351456
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2050,357.2278125,153.705,2404.654052734375,299.1261901855469,0.4302716491314629,0.8893674177223411
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2055,356.1206875,165.328203125,2399.90087890625,296.9935302734375,0.4642476804299666,0.8898757291859366
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2060,357.57659375,177.92109375,2395.1474609375,294.8608703613281,0.49757477659288213,0.8903866330336013
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2065,365.12990625,189.92,2392.94140625,291.6925964355469,0.5201436440814686,0.8913473508330166
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2070,372.98809375,200.9875,2390.735107421875,288.5243225097656,0.5388576830409885,0.8923119130284718
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2075,379.8106875,210.178296875,2391.716552734375,284.67578125,0.5533764683096234,0.8936345102938626
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2080,387.1005,218.704296875,2392.697998046875,280.8272705078125,0.5649806623215419,0.8949599340575418
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2085,393.2021875,225.71840625,2398.977294921875,276.8618774414062,0.574051756133732,0.8965326913885919
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2090,399.00940625,233.19159375,2405.256591796875,272.8964538574219,0.5844263069926062,0.8981027412528806
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2095,404.3731875,239.40490625,2413.646484375,269.2297058105469,0.5920395160967492,0.8996488519315805
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2100,408.5346875,244.893,2422.0361328125,265.5629577636719,0.5994423668124876,0.9011895194135
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2020,381.6353125,75.9255234375,2431.748046875,514.5352783203125,0.19894784615220848,0.8253612359951148
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2025,390.0725,83.6332265625,2446.001953125,473.6287231445312,0.21440431346095917,0.8377778645106936
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2030,362.0136875,86.081953125,2460.255859375,432.7221374511719,0.23778645973158127,0.8504232877243094
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2035,345.974,101.8505,2446.885498046875,396.376708984375,0.2943877285576373,0.860590870583742
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2040,330.31990625,122.313203125,2433.51513671875,360.0312805175781,0.3702871089834599,0.8711203514299365
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2045,322.397,142.49459375,2419.08447265625,329.5787353515625,0.44198486260728237,0.8800949005351456
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2050,324.8263125,156.14340625,2404.654052734375,299.1261901855469,0.480698146182354,0.8893674177223411
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2055,331.8756875,167.90090625,2399.90087890625,296.9935302734375,0.5059150536599641,0.8898757291859366
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2060,337.2555,181.46090625,2395.1474609375,294.8608703613281,0.5380517330332641,0.8903866330336013
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2065,347.9955,194.395,2392.94140625,291.6925964355469,0.5586135452900972,0.8913473508330166
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2070,360.6055,205.76290625,2390.735107421875,288.5243225097656,0.5706039044052295,0.8923119130284718
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2075,372.8908125,214.69859375,2391.716552734375,284.67578125,0.5757679903953118,0.8936345102938626
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2080,382.3158125,222.589296875,2392.697998046875,280.8272705078125,0.5822131588528006,0.8949599340575418
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2085,388.9281875,228.589203125,2398.977294921875,276.8618774414062,0.5877414146666858,0.8965326913885919
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2090,394.573,234.452203125,2405.256591796875,272.8964538574219,0.5941922106302256,0.8981027412528806
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2095,399.04190625,240.18590625,2413.646484375,269.2297058105469,0.6019064726989435,0.8996488519315805
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,2100,402.81309375,245.86359375,2422.0361328125,265.5629577636719,0.6103664393357372,0.9011895194135
IMAGE 3.2,SSP1_SPA1_19I_RE,2020,383.1083125,75.95567187500001,2431.70458984375,514.5204467773438,0.19826161269993328,0.8253628149981963
IMAGE 3.2,SSP1_SPA1_19I_RE,2025,393.24690625,84.70615625,2475.30712890625,504.8571166992188,0.21540196478023788,0.8305941971340413
IMAGE 3.2,SSP1_SPA1_19I_RE,2030,391.36190625,97.07028125,2518.909423828125,495.1937866210938,0.24803201256892896,0.8357077538339205
IMAGE 3.2,SSP1_SPA1_19I_RE,2035,385.52540625,115.525703125,2530.775146484375,483.3635864257813,0.2996578208650808,0.8396345924133715
IMAGE 3.2,SSP1_SPA1_19I_RE,2040,386.5841875,137.741,2542.640869140625,471.5333557128906,0.3563027264274745,0.8435613469769464
IMAGE 3.2,SSP1_SPA1_19I_RE,2045,381.2508125,157.81,2542.109375,459.291015625,0.4139269867129792,0.846974426651101
IMAGE 3.2,SSP1_SPA1_19I_RE,2050,379.82209375,172.372203125,2541.57763671875,447.0486755371094,0.45382352938756604,0.850416670125724
IMAGE 3.2,SSP1_SPA1_19I_RE,2055,384.15590625,183.70240625,2533.7236328125,446.0800170898438,0.4781975319428009,0.8502988553945616
IMAGE 3.2,SSP1_SPA1_19I_RE,2060,385.3008125,192.146296875,2525.86962890625,445.1113586425781,0.49869164725677806,0.8501803409351967
IMAGE 3.2,SSP1_SPA1_19I_RE,2065,385.2428125,198.73759375,2525.6318359375,445.3800048828125,0.5158761884752879,0.8500914743039729
IMAGE 3.2,SSP1_SPA1_19I_RE,2070,383.09790625,202.920203125,2525.393798828125,445.6486511230469,0.529682360082071,0.850002597192655
IMAGE 3.2,SSP1_SPA1_19I_RE,2075,377.1078125,203.550296875,2523.5615234375,446.8589477539063,0.539766852151863,0.8495637395150742
IMAGE 3.2,SSP1_SPA1_19I_RE,2080,369.9565,203.983703125,2521.7294921875,448.0692443847656,0.5513721292233006,0.8491247104165968
IMAGE 3.2,SSP1_SPA1_19I_RE,2085,359.683,201.56790625,2525.1923828125,448.3901977539063,0.5604043178298669,0.8492087622908737
IMAGE 3.2,SSP1_SPA1_19I_RE,2090,348.2426875,196.93590625,2528.655517578125,448.7111511230469,0.5655134000480627,0.8492926128850667
IMAGE 3.2,SSP1_SPA1_19I_RE,2095,336.9838125,191.81890625,2542.099609375,450.5411987304688,0.5692229096316014,0.8494502923604488
IMAGE 3.2,SSP1_SPA1_19I_RE,2100,324.46890625,185.639796875,2555.5439453125,452.3712768554688,0.5721343194961382,0.849606374035562
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2020,383.1083125,75.95567187500001,2431.70458984375,514.5204467773438,0.19826161269993328,0.8253628149981963
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2025,388.472,83.8633984375,2476.23193359375,504.9808349609375,0.21588016237334995,0.8306122795771615
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2030,363.65859375,89.85734375,2520.759033203125,495.4411926269531,0.24709258984753468,0.8357399524129389
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2035,351.3476875,108.449,2532.734375,483.5884704589844,0.30866575719243916,0.8396761569514956
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2040,337.9135,129.519203125,2544.7099609375,471.7357482910156,0.38329099939777483,0.8436120541311959
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2045,332.0683125,150.7335,2544.016357421875,459.4237060546875,0.45392316678815897,0.8470341687049042
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2050,336.29590625,166.0225,2543.32275390625,447.1116943359375,0.49367981267241495,0.8504860407160053
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2055,346.5133125,177.91290625,2535.76513671875,446.1168823242188,0.5134374346728742,0.850390833884367
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2060,353.8453125,189.014,2528.20751953125,445.1220703125,0.5341712701083189,0.8502950793504559
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2065,358.1958125,197.36540625,2527.226806640625,445.2238464355469,0.55099864197882,0.8502165726536831
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2070,359.988,202.44859375,2526.24609375,445.3256225585938,0.5623759507261353,0.8501380195152095
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2075,361.2541875,205.203703125,2523.873779296875,446.4208984375,0.5680313480795292,0.849704845184582
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2080,359.35009375,205.795203125,2521.50146484375,447.5161437988281,0.5726872114528285,0.8492713069480815
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2085,352.2555,203.62290625,2524.619873046875,447.7467041015625,0.5780545832499422,0.8493635651995819
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2090,342.7233125,200.086296875,2527.73828125,447.9772338867188,0.5838129172348029,0.8494556245017473
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2095,331.4596875,195.590203125,2535.3828125,448.9863891601562,0.5900874540738834,0.8495540066187547
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,2100,320.59859375,189.70790625,2543.027099609375,449.9955749511719,0.5917303130715931,0.8496517989068549
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2020,383.84559375,74.83471875000001,2431.70458984375,514.5204467773438,0.19496047360840654,0.8253628149981963
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2025,395.90290625,80.6325390625,2481.291259765625,518.2166748046875,0.20366745934313282,0.8272327708048142
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2030,379.67940625,83.1772734375,2530.8779296875,521.9129638671875,0.21907238598748732,0.8290374342477584
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2035,368.2945,95.4938203125,2540.510009765625,520.951416015625,0.2592865772160594,0.8298357079959993
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2040,354.66559375,113.7321015625,2550.14208984375,519.9898071289062,0.32067418877588827,0.8306294893578843
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2045,347.2415,134.1645,2542.50390625,519.24658203125,0.38637230860942606,0.8304085901125355
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2050,346.2883125,152.875703125,2534.86572265625,518.5032958984375,0.44146942766080216,0.830186494738238
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2055,356.55940625,168.997703125,2513.91259765625,516.6190185546875,0.47396787228916354,0.829528583106942
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2060,372.62709375,183.22490625,2492.959716796875,514.7347412109375,0.4917111753900746,0.8288606943300089
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2065,391.4783125,195.729296875,2471.697509765625,513.32763671875,0.4999748150160936,0.8280323911765622
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2070,410.26140625,207.129203125,2450.435302734375,511.9205322265625,0.5048712844287921,0.8271914109085032
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2075,426.1498125,217.648296875,2430.92138671875,510.8858337402344,0.5107318846350543,0.8263360596210225
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2080,438.118,226.95459375,2411.4072265625,509.8511352539061,0.5180216146106756,0.8254686603834361
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2085,446.9316875,234.788,2396.639404296875,509.22021484375,0.5253330801253603,0.8247609032832955
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2090,454.35640625,242.0235,2381.87158203125,508.5893249511719,0.5326732421306098,0.8240455964228459
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2095,459.835,248.91140625,2375.754638671875,508.3136291503906,0.5413059167962422,0.8237511799489359
IMAGE 3.2,SSP2_SPA1_19I_D_LB,2100,464.6233125,255.239703125,2369.6376953125,508.0379333496094,0.5493476032264308,0.8234554554066239
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2020,381.71359375,75.9255234375,2431.748046875,514.5352783203125,0.1989070462269855,0.8253612359951148
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2025,386.4745,82.6502421875,2435.41357421875,480.0075073242188,0.21385690954383796,0.8353556848569614
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2030,360.2745,85.975328125,2439.078857421875,445.479736328125,0.23863839412725577,0.8455639842805238
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2035,344.5941875,101.762703125,2414.48291015625,409.4272766113281,0.29531172264767236,0.8550140586871908
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2040,329.7875,122.2608984375,2389.886962890625,373.3748168945312,0.37072629628927717,0.8648789558680318
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2045,322.668,142.411796875,2352.42822265625,339.2041625976562,0.4413570508231371,0.8739782726437739
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2050,325.0816875,156.34340625,2314.969482421875,305.0334777832031,0.4809357532635547,0.8835751400222361
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2055,332.6366875,168.3715,2305.052490234375,300.3119506835938,0.5061723686146316,0.8847332273492677
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2060,338.2233125,182.05159375,2295.135498046875,295.5904235839844,0.5382585617897051,0.8859044018836579
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2065,349.1235,194.934796875,2291.7822265625,291.5463256835938,0.5583548425557145,0.8871431489308216
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2070,362.10809375,205.99809375,2288.4287109375,287.5022583007812,0.5688856374810043,0.8883889895598416
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2075,374.1348125,214.65159375,2285.240966796875,282.4461669921875,0.5737279359696045,0.8899997732296187
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2080,383.6215,221.80740625,2282.05322265625,277.3900756835938,0.5781933657263735,0.8916209334023848
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2085,390.1396875,228.054296875,2282.6640625,272.0938110351562,0.5845452390049398,0.8934952647161645
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2090,396.2496875,234.158296875,2283.27490234375,266.7975463867188,0.5909362310222642,0.8953764837075349
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2095,401.36990625,240.507296875,2286.033203125,261.8030395507812,0.5992160675972453,0.8972449503756837
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,2100,405.06109375,246.61,2288.79150390625,256.8085632324219,0.6088217402390304,0.8991166890087797
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2020,383.18059375,75.953390625,2431.70458984375,514.5204467773438,0.1982182601725247,0.8253628149981963
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2025,396.09709375,83.2818515625,2481.291259765625,518.2166748046875,0.21025615405061274,0.8272327708048142
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2030,378.112,87.121296875,2530.8779296875,521.9129638671875,0.23041135133240942,0.8290374342477584
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2035,368.7511875,103.5253984375,2540.510009765625,520.951416015625,0.28074593912324686,0.8298357079959993
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2040,357.8778125,125.6663984375,2550.14208984375,519.9898071289062,0.35114330659294507,0.8306294893578843
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2045,352.5833125,149.128296875,2542.50390625,519.24658203125,0.4229590329094205,0.8304085901125355
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2050,357.13790625,167.07490625,2534.86572265625,518.5032958984375,0.4678162226023858,0.830186494738238
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2055,365.27490625,181.704796875,2513.91259765625,516.6190185546875,0.49744670046027833,0.829528583106942
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2060,373.337,198.255,2492.959716796875,514.7347412109375,0.5310349630494701,0.8288606943300089
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2065,388.0376875,214.362296875,2471.697509765625,513.32763671875,0.5524264878910763,0.8280323911765622
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2070,405.3356875,228.975796875,2450.435302734375,511.9205322265625,0.5649041126560068,0.8271914109085032
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2075,422.0485,241.35809375,2430.92138671875,510.8858337402344,0.5718728860545648,0.8263360596210225
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2080,435.10109375,251.516203125,2411.4072265625,509.8511352539061,0.5780638264024129,0.8254686603834361
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2085,444.167,259.88209375,2396.639404296875,509.22021484375,0.5850999595872725,0.8247609032832955
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2090,451.9395,268.00609375,2381.87158203125,508.5893249511719,0.59301321028589,0.8240455964228459
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2095,458.6865,275.6023125,2375.754638671875,508.3136291503906,0.6008511532386499,0.8237511799489359
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2100,463.50309375,283.0885,2369.6376953125,508.0379333496094,0.6107585986312524,0.8234554554066239
IMAGE 3.2,SSP2_SPA2_19I_D,2020,383.84559375,74.83471875000001,2431.70458984375,514.5204467773438,0.19496047360840654,0.8253628149981963
IMAGE 3.2,SSP2_SPA2_19I_D,2025,401.8705,81.7127734375,2481.291259765625,518.2166748046875,0.2033311065069469,0.8272327708048142
IMAGE 3.2,SSP2_SPA2_19I_D,2030,430.716,94.9124765625,2530.8779296875,521.9129638671875,0.22035976504819882,0.8290374342477584
IMAGE 3.2,SSP2_SPA2_19I_D,2035,400.7513125,96.5787265625,2540.510009765625,520.951416015625,0.24099416159117382,0.8298357079959993
IMAGE 3.2,SSP2_SPA2_19I_D,2040,390.6686875,107.393203125,2550.14208984375,519.9898071289062,0.2748958556475044,0.8306294893578843
IMAGE 3.2,SSP2_SPA2_19I_D,2045,377.3453125,123.679796875,2542.50390625,519.24658203125,0.3277629078140463,0.8304085901125355
IMAGE 3.2,SSP2_SPA2_19I_D,2050,374.5726875,142.07009375,2534.86572265625,518.5032958984375,0.3792857794790498,0.830186494738238
IMAGE 3.2,SSP2_SPA2_19I_D,2055,379.34690625,159.8145,2513.91259765625,516.6190185546875,0.4212885286974711,0.829528583106942
IMAGE 3.2,SSP2_SPA2_19I_D,2060,390.4785,176.606703125,2492.959716796875,514.7347412109375,0.4522827841353621,0.8288606943300089
IMAGE 3.2,SSP2_SPA2_19I_D,2065,403.8946875,191.707203125,2471.697509765625,513.32763671875,0.4746465082559424,0.8280323911765622
IMAGE 3.2,SSP2_SPA2_19I_D,2070,416.5883125,205.31209375,2450.435302734375,511.9205322265625,0.4928417038824151,0.8271914109085032
IMAGE 3.2,SSP2_SPA2_19I_D,2075,428.8558125,220.003703125,2430.92138671875,510.8858337402344,0.513001565357121,0.8263360596210225
IMAGE 3.2,SSP2_SPA2_19I_D,2080,440.4831875,232.713296875,2411.4072265625,509.8511352539063,0.5283136870575793,0.8254686603834361
