model,scenario,CDR_2050,flexibility_scores,shannon_index,carbon_budgets,robustness_score,Region
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.2013934225767017,0.7181361371353179,0.40934542014570924,0.6820036215575289,2.0108786014152575,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.1932009161828603,0.7422688233786682,0.41447377194318236,0.7013083097758306,2.0512518212805415,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.20091924174382939,0.7800211645528746,0.4036361473766469,0.6282631110820138,2.0128396647553646,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.2014103677979747,0.778359536476759,0.41206007394358796,0.5858886235662695,1.9777186017845911,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.19549785818973248,0.7877953500178942,0.4086312966710319,0.6820036791230647,2.0739281840017236,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.19205927908809572,0.7619742120737375,0.41287165995703085,0.7013083097758306,2.068213460894695,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.18609550118934454,0.7969659331467343,0.40800350799317486,0.7013083097758306,2.092373252105084,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.21127611928945353,0.5803586809187004,0.40024998637471804,0.7013083097758306,1.8931930963587025,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.2092716423372879,0.5957709710413605,0.4004894061228939,0.7013083097758306,1.9068403292773728,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.20592247419133028,0.6214976966832023,0.39681444118633485,0.7013083097758306,1.9255429218366982,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.20347401390460318,0.6352995694978575,0.3983055113494782,0.7013083097758306,1.9383874045277694,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.21360034684921586,0.6606196588094457,0.3996416430148962,0.6282631110820138,1.9021247597555715,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.21642516293358494,0.6592207331520498,0.40250826019817204,0.5858886235662695,1.8640427798500763,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.2062828346386495,0.6799587110802382,0.3990746027706977,0.6820036215575289,1.9673197700471143,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.2012420445106732,0.6607075073979647,0.3975762980940811,0.7013083097758306,1.9608341597785497,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.1988092477113541,0.681642815312627,0.4055054239753038,0.7013083097758306,1.9872657967751155,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.21171347150802866,0.5773259627152155,0.40655996722838206,0.7013083097758306,1.8969077112274568,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.19519282139463556,0.7119335625139783,0.4178424440166865,0.7013083097758306,2.026277137701131,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.22923751281011948,0.7958463613548529,0.4219220701741287,0.4620025346952358,1.909008479034337,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.2380803690129296,0.8101103777514483,0.44017007412455805,0.41622687738114705,1.9045876982700831,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.2210285332005849,0.8246816409022719,0.448859100936019,0.5238203498712315,2.018389624910107,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.23513938196173825,0.767492642208892,0.4180630881566205,0.44869282068041827,1.8693879330076688,R10LATIN_AM
