model,scenario,final_energy_demand,energy_diversity,gini_coefficient,resilience_score,Region
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.26363850367128927,0.40228408734823534,0.0,0.6659225910195246,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.2275237834466735,0.012818232028543814,0.0,0.24034201547521733,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.2082745378652743,0.03603063366611874,0.0,0.24430517153139306,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.23837323411566463,0.009996049893989414,0.0,0.24836928400965405,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.23183755467302902,0.0,0.0,0.23183755467302902,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.24884460992443375,0.0066217784743151506,0.0,0.2554663883987489,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.2014249821320333,0.04587667869050551,0.0,0.24730166082253882,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1000,0.23519312949139257,0.014887868966886002,0.0,0.2500809984582786,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1200,0.24476572526346227,0.018709594594066993,0.0,0.26347531985752926,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400,0.2554095715309597,0.02456314693456065,0.0,0.27997271846552035,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.2543447884654713,0.018421161465947865,0.0,0.27276594993141917,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.023953771907068648,0.2319427118391723,0.0,0.25589648374624097,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.14580539016215174,0.35808533068509435,0.0,0.5038907208472461,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.02858820485397106,0.3672531123935974,0.0,0.3958413172475685,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.04244503363980424,0.1908572581568181,0.0,0.23330229179662232,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.028007014976194126,0.19369390551488216,0.0,0.2217009204910763,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.1672880029014158,0.2875439615365208,0.0,0.4548319644379366,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.0455435255448506,0.36390700992184505,0.0,0.40945053546669563,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.32452540310279354,0.1946413982511584,0.0,0.5191668013539519,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.17714098451469878,0.4158313520282007,0.0,0.5929723365428995,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.21768516496610413,0.18047077279514995,0.0,0.3981559377612541,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.18282462695673632,0.1820668558013388,0.0,0.36489148275807515,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.16214505931433543,0.29955172503519273,0.0,0.46169678434952816,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.1902414375209529,0.3184691863736873,0.0,0.5087106238946402,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.254590998364257,0.6949997270054501,0.0,0.9495907253697071,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.2463405990173603,0.6683497677510175,0.0,0.9146903667683778,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.275028197126165,0.41056413888814897,0.0,0.6855923360143139,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.30305633641135704,0.379253485260028,0.0,0.682309821671385,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.2697053230684779,0.3985759492821142,0.0,0.6682812723505921,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.311494524491157,0.7315241306537791,0.0,1.043018655144936,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.3111179162924224,0.7110656214028926,0.0,1.022183537695315,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.0,0.44536206311260756,0.0,0.44536206311260756,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.31304440105893006,0.5596388578400793,0.0,0.8726832588990093,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.27552808520806554,1.0,0.0,1.2755280852080655,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.17691405076717012,0.30052695947614844,0.0,0.47744101024331853,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.22656000915681673,0.278581048687595,0.0,0.5051410578444118,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.2259786632279009,0.27398078732805436,0.0,0.49995945055595525,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.1936955737907678,0.3277931279861015,0.0,0.5214887017768692,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.15711388133140533,0.36360365966763125,0.0,0.5207175409990366,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.21555016073329403,0.32112824987798216,0.0,0.5366784106112762,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.2185232353149669,0.3189165046933017,0.0,0.5374397400082686,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.17005914035134012,0.3799523693701989,0.0,0.550011509721539,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.1811681188711499,0.27704628451501007,0.0,0.45821440338615993,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.17629585005171125,0.28856179592498876,0.0,0.4648576459767,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.1128831426089313,0.6102450425537785,0.0,0.7231281851627098,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.11576601576357001,0.5876748718400976,0.0,0.7034408876036676,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.12311791659587738,0.5685923728218556,0.0,0.6917102894177329,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.1281545161213583,0.5436197192041154,0.0,0.6717742353254738,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.18527635275711546,0.5885169103168088,0.0,0.7737932630739242,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.1833941818746641,0.6118818173506225,0.0,0.7952759992252867,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.1263887402860323,0.5379874437535564,0.0,0.6643761840395888,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.13636706778505886,0.5340195460950009,0.0,0.6703866138800598,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.14112653110208012,0.5166541419332985,0.0,0.6577806730353786,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.1884871893800286,0.2483602333115909,0.0,0.43684742269161947,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.15005189779098949,0.43566022185698816,0.0,0.5857121196479776,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.17084819177760557,0.3108062628465754,0.0,0.481654454624181,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.2268201772620266,0.27766269637385016,0.0,0.5044828736358767,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.1829419975876834,0.24956958676146399,0.0,0.4325115843491474,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.16339675505864182,0.34367334263546573,0.0,0.5070700976941076,R10AFRICA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.5123301621302477,0.7748322216831826,0.0,1.2871623838134303,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.7915680377966162,0.7332908312508412,0.0,1.5248588690474574,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.8067671183154719,0.7607438044512149,0.0,1.5675109227666868,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.6817409347103272,0.8964043642274854,0.0,1.5781452989378124,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.7135186991884466,0.9545089017604612,0.0,1.668027600948908,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.8036100600636024,0.7767041687815782,0.0,1.5803142288451806,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.8031811993789143,0.776058902834658,0.0,1.5792401022135722,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.976258268280207,0.6234465225978436,0.0,1.5997047908780506,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,1.0,0.613558681646946,0.0,1.613558681646946,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.4788816102441286,0.7191435697696735,0.0,1.1980251800138022,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.8933821216427671,0.9231199616486904,0.0,1.8165020832914576,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000,0.04552852389107889,0.45915489778485546,0.0,0.5046834216759344,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.04446600347515641,0.41130603896944556,0.0,0.45577204244460195,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.05179791117333953,0.44343273996385524,0.0,0.4952306511371948,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.043658111595995655,0.4336606422463371,0.0,0.47731875384233274,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200,0.05452202332728556,0.40482060931979774,0.0,0.4593426326470833,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.04552972692087375,0.3993453968461059,0.0,0.4448751237669797,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.04636395044357066,0.4326918047346614,0.0,0.47905575517823207,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.04119078061401002,0.4293660342253618,0.0,0.47055681483937184,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400,0.05563642913966906,0.3896881477168059,0.0,0.4453245768564749,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.04571602767147169,0.3848857873338997,0.0,0.4306018150053714,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.04345963501709222,0.4232405186083997,0.0,0.4667001536254919,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.0359829085392999,0.41890048290648063,0.0,0.45488339144578055,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.04745826015915538,0.37892382757089677,0.0,0.42638208773005215,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-500f,0.07275489631171972,0.5428503824471856,0.0,0.6156052787589054,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f,0.06883491925573894,0.5156116470544141,0.0,0.584446566310153,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.060759135262920615,0.5032146520388345,0.0,0.5639737873017552,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,0.06454785815466053,0.49068876843887954,0.0,0.5552366265935401,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.0572109187273711,0.4789671586145053,0.0,0.5361780773418764,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,0.043527321469730644,0.5079540829267174,0.0,0.551481404396448,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.03934550535544049,0.4484706388597588,0.0,0.4878161442151993,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,0.062449569210353335,0.4697232566127636,0.0,0.532172825823117,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.052616744310742106,0.4608409739388275,0.0,0.5134577182495697,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,0.04866655627965043,0.43722664574841286,0.0,0.4858932020280633,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.03364496160887746,0.4658485329346883,0.0,0.4994934945435658,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,0.05698764395978144,0.45286353735941676,0.0,0.5098511813191982,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.04765559060383866,0.44315155686215224,0.0,0.4908071474659909,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.2207306774827606,0.287146808299545,0.0,0.5078774857823056,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.23412867477541116,0.2759959538559054,0.0,0.5101246286313166,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.2503945188694018,0.3013879132879113,0.0,0.551782432157313,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.2654184163218253,0.3460050379421822,0.0,0.6114234542640075,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.29863097594218874,0.363141473272448,0.0,0.6617724492146367,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.20553185722289138,0.27280221312362446,0.0,0.47833407034651587,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,0.22449887599102356,0.24965792363132044,0.0,0.474156799622344,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,0.2547752766618709,0.2740658360435846,0.0,0.5288411127054555,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,0.28555974996433703,0.3258068915670252,0.0,0.6113666415313622,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.28973893702674364,0.32585814560422627,0.0,0.6155970826309699,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.28571157170009887,0.23785627686369276,0.0,0.5235678485637916,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.43563195297275353,0.19866173064449272,0.0,0.6342936836172463,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.2798125529118889,0.33211552402355454,0.0,0.6119280769354434,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.32737889549624005,0.3039958091872122,0.0,0.6313747046834522,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.2852113270453365,0.33715520597788645,0.0,0.622366533023223,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.5049799645781079,0.32609284277015105,0.0,0.831072807348259,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.32552985159107944,0.3719721998018834,0.0,0.6975020513929628,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.5030330013240194,0.1673317464790369,0.0,0.6703647478030563,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.505983448104445,0.18177230418742912,0.0,0.687755752291874,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.5589265387286982,0.18534862126243168,0.0,0.7442751599911299,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.47118241189318144,0.230161693630938,0.0,0.7013441055241194,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.4859091467441042,0.2954062475782295,0.0,0.7813153943223337,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.5622026523177435,0.2078731404628621,0.0,0.7700757927806056,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.5433015024205635,0.8017746367462548,0.0,1.3450761391668182,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.4533136082646228,0.6984467203391933,0.0,1.151760328603816,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.5911401324119294,0.5898436415840479,0.0,1.1809837739959774,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.5812235959209705,0.4356430094240112,0.0,1.0168666053449817,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.5126078825899381,0.44929182930408024,0.0,0.9618997118940182,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.180918266997184,0.8063534399255601,0.0,0.9872717069227441,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.19279465900802628,0.7499887008990785,0.0,0.9427833599071048,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.0,0.7808772834628629,0.0,0.7808772834628629,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.2383468142811135,0.7063869783688091,0.0,0.9447337926499226,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.16402979818299715,1.0,0.0,1.1640297981829972,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.6142739958696924,0.12640849802300935,0.0,0.7406824938927018,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.6284748787381942,0.05889075038956619,0.0,0.6873656291277603,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.6270509087247086,0.059039133723573084,0.0,0.6860900424482816,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.6396723776758376,0.10356771622781365,0.0,0.7432400939036513,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.6413798792759587,0.16465756113323504,0.0,0.8060374404091938,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.6435615992651612,0.08810716506376197,0.0,0.7316687643289231,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.6514857495439118,0.06953091309985385,0.0,0.7210166626437656,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.6558443475887367,0.12112873501759935,0.0,0.776973082606336,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.6822854217793531,0.03745146355149992,0.0,0.719736885330853,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.6960331742218402,0.03420512347019143,0.0,0.7302382976920316,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.48108427414772736,0.5421788644944369,0.0,1.0232631386421642,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.5088610571711562,0.5295852461517695,0.0,1.0384463033229256,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.5438307226180512,0.5151020944779995,0.0,1.0589328170960508,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.5586689889504448,0.5115269080179106,0.0,1.0701958969683554,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.5516347638935745,0.5208018098742758,0.0,1.0724365737678503,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.5508000040583012,0.5163917046401043,0.0,1.0671917086984055,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.5666690320057179,0.5589063777843224,0.0,1.1255754097900403,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.5889486624551382,0.46850423189471646,0.0,1.0574528943498547,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.6078303038939328,0.41362545086309116,0.0,1.021455754757024,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.6083232746911416,0.05762474356082851,0.0,0.66594801825197,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.6286518221150253,0.2978978424666739,0.0,0.9265496645816993,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.6913116255321206,0.03310819649835992,0.0,0.7244198220304805,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.6944953003612039,0.02178734157606439,0.0,0.7162826419372683,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.7352407152915678,0.0,0.0,0.7352407152915678,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.6645710975435887,0.09997569748800635,0.0,0.7645467950315951,R10CHINA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.7078002785378065,0.3909639953173717,0.0,1.0987642738551782,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.9874912206840729,0.5152350147546539,0.0,1.5027262354387267,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,1.0,0.5421306181315304,0.0,1.5421306181315304,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.9199465653818722,0.5016231484528598,0.0,1.421569713834732,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.9460681772615479,0.5716567792845333,0.0,1.5177249565460813,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.9457941472657868,0.6369754249773103,0.0,1.5827695722430972,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.9453443724549111,0.6347535194594891,0.0,1.5800978919144002,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.5790402365987012,0.4180806275658402,0.0,0.9971208641645414,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.570479877617933,0.47993243932674207,0.0,1.050412316944675,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.35307049515750766,0.5178182995187082,0.0,0.8708887946762158,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.5156433410199633,0.6877016095642928,0.0,1.2033449505842562,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000,0.7555050377971625,0.487577467846248,0.0,1.2430825056434105,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.7505345853965126,0.4859625722382569,0.0,1.2364971576347696,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.7498544190549692,0.4858689785821012,0.0,1.2357233976370705,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.7545739973820241,0.48326642748471044,0.0,1.2378404248667345,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200,0.7690034411071517,0.4825227790002828,0.0,1.2515262201074344,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.7681135103243428,0.4801909540383333,0.0,1.2483044643626762,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.7751235624445578,0.4798078951647522,0.0,1.25493145760931,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.7761364027116199,0.4786405147529759,0.0,1.2547769174645957,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400,0.7869391061211327,0.4778963877074507,0.0,1.2648354938285835,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.7893038290714304,0.4778280493723453,0.0,1.2671318784437757,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.7945356301203187,0.47793779844812817,0.0,1.272473428568447,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.7935740070407039,0.4769445298919014,0.0,1.2705185369326053,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.8082036348547678,0.4766990456942765,0.0,1.2849026805490442,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-500f,0.6563511914083671,0.5600894362931607,0.0,1.2164406277015276,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f,0.6784408799787285,0.5292519743020332,0.0,1.2076928542807617,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.6889542821126878,0.520716026011118,0.0,1.2096703081238058,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f,0.6987200531505798,0.5111410269151843,0.0,1.209861080065764,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.7077072513168818,0.5037935029420625,0.0,1.2115007542589442,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800,0.7105464223965754,0.5004805745059991,0.0,1.2110269969025746,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.7213128109335719,0.49882710358352805,0.0,1.2201399145171,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f,0.7182518173895358,0.49712188461979134,0.0,1.2153737020093272,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.7264618269847642,0.49304411818668226,0.0,1.2195059451714465,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900,0.7250139399174605,0.4934861054226325,0.0,1.2185000453400932,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.745530461436823,0.48797459218003253,0.0,1.2335050536168555,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f,0.7349450900306906,0.4898553076089314,0.0,1.224800397639622,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.7391363615296105,0.4867515431928495,0.0,1.22588790472246,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.37106233179882503,0.27940429454166216,0.0,0.6504666263404872,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.3721949346353407,0.192135147969238,0.0,0.5643300826045787,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.40593934438538765,0.3197993574194731,0.0,0.7257387018048607,R10MIDDLE_EAST
