,model,scenario,total_CDR,total_CDR_gdp,total_CDR_land,region
198,WITCH 5.0,EN_INDCi2030_500f,2008.6684246928046,0.010299661203357062,6.368908085428907,R10INDIA+
199,WITCH 5.0,EN_NPi2020_400f,2770.7870755789363,0.014224890050406818,8.785366460547328,R10INDIA+
200,WITCH 5.0,EN_NPi2020_450,3548.6444735614305,0.01888393762440569,11.251727862170423,R10INDIA+
201,WITCH 5.0,EN_NPi2020_450f,2755.526172407492,0.014111200286500312,8.736978539273352,R10INDIA+
202,WITCH 5.0,EN_NPi2020_500,3473.1705895679574,0.018289850574445852,11.012421949807974,R10INDIA+
203,WITCH 5.0,EN_NPi2020_500f,2723.9744887239212,0.013912867712454428,8.636937252791775,R10INDIA+
204,IMAGE 3.2,SSP1_SPA1_19I_D,31147.069414072794,0.13315553210349215,10.46682932268888,R10AFRICA
205,IMAGE 3.2,SSP1_SPA1_19I_D_LB,20978.512891601396,0.08968436194382527,7.049732703938135,R10AFRICA
206,IMAGE 3.2,SSP1_SPA1_19I_LI,22674.75880774902,0.09693591182610609,7.619748337113676,R10AFRICA
207,IMAGE 3.2,SSP1_SPA1_19I_LIRE,28260.874847260526,0.15376592604195752,9.49693692217794,R10AFRICA
208,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,17543.399194912403,0.09545270759340728,5.895378556224014,R10AFRICA
209,IMAGE 3.2,SSP1_SPA1_19I_RE,31812.624534322786,0.1360008189265616,10.690486057641635,R10AFRICA
210,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,19880.702271633825,0.08499115773551538,6.6808184977546095,R10AFRICA
211,IMAGE 3.2,SSP2_SPA1_19I_D_LB,24961.62858662798,0.13581490155143983,8.388323874444387,R10AFRICA
212,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,16901.20219828242,0.09195854768427958,5.679627730003661,R10AFRICA
213,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,24521.783989918895,0.1334217303529877,8.240514651227409,R10AFRICA
214,IMAGE 3.2,SSP2_SPA2_19I_D,33703.94895882597,0.18338140453663676,11.326169634052992,R10AFRICA
215,IMAGE 3.2,SSP2_SPA2_19I_LI,18785.67406400684,0.10221185948369188,6.312902129032379,R10AFRICA
216,IMAGE 3.2,SSP2_SPA2_19I_LIRE,21576.762963232235,0.11739802663436744,7.250844041268477,R10AFRICA
217,IMAGE 3.2,SSP2_SPA2_19I_RE,32247.23165459177,0.17545548269318653,10.836641617120236,R10AFRICA
218,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,5366.53642264492,0.07455982172667036,2.286107645245412,R10AFRICA
219,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,5335.377520565401,0.07405199852425347,2.272834167036848,R10AFRICA
220,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,5230.252574212824,0.05473098856334153,2.2280516621518456,R10AFRICA
221,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,5219.941456001887,0.07096317316889016,2.2236591966365484,R10AFRICA
222,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,5211.986142307453,0.07075519490389998,2.2202702876597216,R10AFRICA
223,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,5203.513539601731,0.05434910873247916,2.2166610171181214,R10AFRICA
224,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,8304.81378543717,0.08707800439450505,3.5377936143532636,R10AFRICA
225,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,8252.692918668212,0.08569617134664416,3.515590483206227,R10AFRICA
226,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,8182.21654363372,0.08435919737314522,3.485568031649637,R10AFRICA
227,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,8611.322894491821,0.10052931552437291,3.668364388938978,R10AFRICA
228,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,8147.55142908245,0.08375098874713231,3.470800931017548,R10AFRICA
229,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,8520.094757853487,0.09407262995001466,3.6295018295141785,R10AFRICA
230,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,7999.276628450954,0.08202764765771225,3.4076368846709033,R10AFRICA
231,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,8093.907777759829,0.08516691118149138,3.447949104112946,R10AFRICA
232,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,8117.8307330870175,0.11111694047223189,3.458140118719607,R10AFRICA
233,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,8405.821117567715,0.0902253696646862,3.580822043869759,R10AFRICA
234,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,8145.184744029053,0.08605538879604013,3.4697927394451162,R10AFRICA
235,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,8124.050199631465,0.08546267268809683,3.460789568736682,R10AFRICA
236,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,8128.165469958297,0.08535029812245293,3.4625426456219373,R10AFRICA
237,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,8108.252635815645,0.08524478989772324,3.454059915088342,R10AFRICA
238,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,7822.348270689954,0.0800072767637378,3.3322666198514224,R10AFRICA
239,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,7817.837617389641,0.10450309969027063,3.330345112535943,R10AFRICA
240,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,7446.044009051214,0.07639076672019059,3.1719635897926484,R10AFRICA
241,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,8058.527430104446,0.08289528839452781,3.432877319092516,R10AFRICA
242,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,8052.2021286105755,0.08249486255045148,3.4301827841141264,R10AFRICA
243,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,8007.484556392,0.08198783845310667,3.4111334055812,R10AFRICA
244,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,7933.606413017803,0.08119465236739447,3.379661824083753,R10AFRICA
245,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,7975.112462402988,0.08271055690729177,3.3973431159544303,R10AFRICA
246,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,7882.141756844059,0.10658052690607758,3.3577382341417814,R10AFRICA
247,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,7818.936879172111,0.07960936968386341,3.3308133905027946,R10AFRICA
248,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,7242.888483046488,0.09660647627014034,3.0854207314951623,R10AFRICA
249,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,8088.838178115,0.10108956722431969,3.4457894894949455,R10AFRICA
250,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,8040.35857042,0.09839437054363857,3.4251375096961363,R10AFRICA
251,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,18992.7892,0.20923625181715763,7.8577503440932706,R10AFRICA
252,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,35728.641899999995,0.4029042830292376,14.781754550495943,R10AFRICA
253,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,22830.483400000005,0.2524805824701691,9.445492018211088,R10AFRICA
254,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,41118.43780000001,0.46239757361239164,17.011636119855833,R10AFRICA
255,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,19097.941700000007,0.21074330960255422,7.901254333125977,R10AFRICA
256,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,12429.343100000004,0.13640935985930078,5.142302902033912,R10AFRICA
257,REMIND-MAgPIE 1.7-3.0,CO_Bridge,12985.510000000002,0.14331730016580252,5.3724018413644385,R10AFRICA
258,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,31557.623900000002,0.3549551452623498,13.05610921322662,R10AFRICA
259,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,33722.53800000001,0.3779568518331527,13.9517835839087,R10AFRICA
260,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,28749.195300000003,0.32413690383678007,11.894198207653442,R10AFRICA
261,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,25545.746300000003,0.2876502963796981,10.568858247473436,R10AFRICA
262,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,64558.53860000001,0.7626128969940935,26.70934076909087,R10AFRICA
263,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,12429.343100000004,0.13640935985930078,5.142302902033912,R10AFRICA
264,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,19097.941700000007,0.21074330960255422,7.901254333125977,R10AFRICA
265,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,12303.848100000001,0.13555756121427126,5.090382756496152,R10AFRICA
266,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,11822.8828,0.13101311036801866,4.8913964353310675,R10AFRICA
267,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,23978.611200000003,0.27325443891620926,9.920498691560203,R10AFRICA
268,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,34244.0014,0.3846110459784719,14.167524893288473,R10AFRICA
269,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,23468.915799999995,0.2678445617005266,9.709626072348865,R10AFRICA
270,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,23415.704400000002,0.26597860214207847,9.68761130178217,R10AFRICA
271,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,2079.4355,0.0139226880239974,0.9456497602104351,R10AFRICA
272,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,868.806,0.005885240317458049,0.39510058646656143,R10AFRICA
273,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,2151.8544,0.018193455802345236,0.9785831767168397,R10AFRICA
274,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,472.0683,0.004083042744126117,0.21467906780371296,R10AFRICA
275,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,2494.6647000000003,0.02096644324836264,1.1344805238539197,R10AFRICA
276,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,2336.1943000000006,0.01959819302742962,1.0624140924784566,R10AFRICA
277,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,2055.0164,0.017208022750609793,0.9345448636846451,R10AFRICA
278,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,3315.2234,0.03995273149921245,1.5076400365647424,R10AFRICA
279,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,3374.0867000000007,0.04038006603739976,1.5344088714385318,R10AFRICA
280,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1797.9530000000002,0.015019467911199057,0.8176420106897437,R10AFRICA
281,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1447.7682,0.015962196102832314,0.6583910158166931,R10AFRICA
282,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1427.0123,0.015724990972010078,0.6489520061152855,R10AFRICA
283,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1734.3862,0.014485224728971199,0.7887341993258689,R10AFRICA
284,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,2263.6324000000004,0.01906747644609463,1.0294156449019805,R10AFRICA
285,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,2074.4701,0.017439783510798345,0.9433916813619453,R10AFRICA
286,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,5138.702300000001,0.04466753608861405,2.3368902751673772,R10AFRICA
287,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1742.2876999999999,0.014611369778405794,0.7923275070193764,R10AFRICA
288,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,3358.3099,0.028764027579327087,1.5272341708349841,R10AFRICA
289,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1664.5062000000003,0.01393343270190257,0.7569553799090103,R10AFRICA
290,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,2208.7531,0.018653401080634364,1.0044585847356435,R10AFRICA
291,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1758.9018,0.019579332663112098,0.7998829804548893,R10AFRICA
292,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1523.0729000000001,0.012721458305146276,0.6926367866029084,R10AFRICA
293,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1330.1649,0.01463682990355219,0.6049094183134497,R10AFRICA
294,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1546.3277000000003,0.010052496416475667,0.7032122028847512,R10AFRICA
295,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1984.5059000000003,0.013242684004213287,0.9024793163679249,R10AFRICA
296,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,2155.4433,0.01807480294349087,0.9802152746705483,R10AFRICA
297,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,97676.90550000001,0.8078774836089654,44.41981598571937,R10AFRICA
298,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1329.0947,0.010953354225267557,0.6044227312421858,R10AFRICA
299,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,5171.668400000001,0.04316127735581429,2.351882028727453,R10AFRICA
300,WITCH 5.0,EN_INDCi2030_500f,4071.1978120166004,0.02700350070034452,1.7268066504057724,R10AFRICA
301,WITCH 5.0,EN_NPi2020_400f,3895.5342698953186,0.02627830792493172,1.6522986095845846,R10AFRICA
302,WITCH 5.0,EN_NPi2020_450,6207.574884680824,0.043272968549091524,2.6329552354640007,R10AFRICA
303,WITCH 5.0,EN_NPi2020_450f,3720.3788125366104,0.024978754843161147,1.578006073926126,R10AFRICA
304,WITCH 5.0,EN_NPi2020_500,6151.566170135462,0.04252137943542394,2.609199027776882,R10AFRICA
305,WITCH 5.0,EN_NPi2020_500f,3682.27240280746,0.024640579847716105,1.5618431644381219,R10AFRICA
306,IMAGE 3.2,SSP1_SPA1_19I_D,40914.34899860609,0.04773496717081915,37.61431361505928,R10CHINA+
307,IMAGE 3.2,SSP1_SPA1_19I_D_LB,12664.938244126703,0.014776244180848063,11.643420234944223,R10CHINA+
308,IMAGE 3.2,SSP1_SPA1_19I_LI,35323.766162099426,0.0412124073672773,32.47465133886143,R10CHINA+
309,IMAGE 3.2,SSP1_SPA1_19I_LIRE,36722.99623124127,0.051434014320654246,33.76102347793947,R10CHINA+
310,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,10751.500604136716,0.015058489033943377,9.884315049721936,R10CHINA+
311,IMAGE 3.2,SSP1_SPA1_19I_RE,27247.26913075958,0.03178951955206703,25.0495816583378,R10CHINA+
312,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,12617.795528236124,0.014721242548157862,11.600079916851069,R10CHINA+
313,IMAGE 3.2,SSP2_SPA1_19I_D_LB,7552.967196685702,0.010578641800128335,6.9435709421608065,R10CHINA+
314,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,8737.455129517783,0.01223762868987723,8.032490803399176,R10CHINA+
315,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,8913.004205849185,0.012483501702230334,8.193876048905443,R10CHINA+
316,IMAGE 3.2,SSP2_SPA2_19I_D,11240.652450759535,0.01574359225715938,10.33372258816,R10CHINA+
317,IMAGE 3.2,SSP2_SPA2_19I_LI,19295.51962364518,0.02702519223643113,17.738698697305033,R10CHINA+
318,IMAGE 3.2,SSP2_SPA2_19I_LIRE,19200.108800865823,0.026891560394566222,17.65098590849415,R10CHINA+
319,IMAGE 3.2,SSP2_SPA2_19I_RE,18974.80240900906,0.026575997576316738,17.44385791828307,R10CHINA+
320,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,11784.186850085234,0.011810078301561944,12.787998712197364,R10CHINA+
321,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,11737.72316055074,0.011748116790208072,12.737577108272545,R10CHINA+
322,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,11702.319543159363,0.010831103759980556,12.699157706122215,R10CHINA+
323,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,11537.602789942428,0.011500542695706292,12.520409893073047,R10CHINA+
324,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,11530.389749890803,0.011481944708065074,12.512582424952873,R10CHINA+
325,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,11662.61676875478,0.01077928561455543,12.656072932058844,R10CHINA+
326,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,12963.659221372936,0.012112321680590819,14.067942025807534,R10CHINA+
327,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,12381.371049113095,0.011509605866758203,13.436052826177885,R10CHINA+
328,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,12243.427161571519,0.011334767957961683,13.286358470625094,R10CHINA+
329,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,13741.001126333726,0.013333112893801761,14.911500211538756,R10CHINA+
330,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,12215.980538685002,0.011290441972043059,13.256573863287134,R10CHINA+
331,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,13790.180751078187,0.013138955717552893,14.964869102061225,R10CHINA+
332,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,12230.586345608806,0.011290530589269735,13.272423836009763,R10CHINA+
333,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,12723.426964318856,0.011882949785584285,13.807246075130749,R10CHINA+
334,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,12517.504160238526,0.012576693709768475,13.583782158027951,R10CHINA+
335,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,13419.274130271771,0.012615158424389799,14.562367559141137,R10CHINA+
336,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,12302.285321615771,0.011538221383769288,13.350230342687507,R10CHINA+
337,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,12380.607789507822,0.011569958522407473,13.435224549863745,R10CHINA+
338,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,12452.247553692083,0.011625587794236801,13.512966800880738,R10CHINA+
339,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,12607.666588010947,0.01177179591786426,13.68162488785822,R10CHINA+
340,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,11997.239377866346,0.011056729299946777,13.019199683936499,R10CHINA+
341,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,11971.2225750693,0.011905150008495334,12.990966692988827,R10CHINA+
342,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,11777.629929303028,0.010876612172305655,12.78088325352503,R10CHINA+
343,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,11846.808073904025,0.01097443028265456,12.855954196927744,R10CHINA+
344,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,11881.826708688446,0.010980482716905158,12.893955822514904,R10CHINA+
345,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,11901.101722957397,0.010981802848720383,12.914872739463412,R10CHINA+
346,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,11995.925225000488,0.011060685573620164,13.017773587645765,R10CHINA+
347,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,12203.718763128352,0.011312466535075468,13.243267593450913,R10CHINA+
348,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,12170.254073482556,0.012163452475667634,13.206952282641714,R10CHINA+
349,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,11784.398141264275,0.010842756201496204,12.788228001783471,R10CHINA+
350,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,11640.609868012685,0.011560275686516986,12.63219141847377,R10CHINA+
351,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,13267.594925915,0.011988342812700706,14.39776787189437,R10CHINA+
352,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,12439.469717355001,0.011201157597612636,13.499100510681673,R10CHINA+
353,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,12102.038400000001,0.02170483641703708,10.475515572563621,R10CHINA+
354,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,16610.080100000003,0.030194914394894648,14.377673165297436,R10CHINA+
355,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,9538.8365,0.017081777301620606,8.256809885836113,R10CHINA+
356,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,17431.529200000004,0.031495834767976315,15.088718904428323,R10CHINA+
357,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,5811.114100000001,0.010370438245481686,5.0300961074866555,R10CHINA+
358,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,8086.439400000001,0.014357542803710856,6.999616020165002,R10CHINA+
359,REMIND-MAgPIE 1.7-3.0,CO_Bridge,7905.468000000001,0.014089988632210686,6.8429673089124705,R10CHINA+
360,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,8425.7231,0.015131861691583702,7.293299742311097,R10CHINA+
361,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,6676.9929,0.012045229456436938,5.779600162386423,R10CHINA+
362,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,8586.8141,0.015463202688578538,7.432739993888869,R10CHINA+
363,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,8089.5771,0.014533709406681005,7.002332010986186,R10CHINA+
364,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,5670.702700000001,0.010816808110615913,4.908556102518116,R10CHINA+
365,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,8086.439400000001,0.014357542803710856,6.999616020165002,R10CHINA+
366,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,5811.114100000001,0.010370438245481686,5.0300961074866555,R10CHINA+
367,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,8130.793600000002,0.014490771158794146,7.038008983189198,R10CHINA+
368,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,7631.3006,0.013605345578776892,6.605648208339356,R10CHINA+
369,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,7999.081400000001,0.01450329769613753,6.923998999367248,R10CHINA+
370,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,5112.826400000001,0.009275984760058094,4.425658785962404,R10CHINA+
371,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,7967.866900000001,0.014450976602140307,6.89697975103634,R10CHINA+
372,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,7343.931700000001,0.013294174659098249,6.356901899038234,R10CHINA+
373,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,11568.492900000001,0.014889432290513382,12.541332869630226,R10CHINA+
374,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,6870.4126000000015,0.008945507497046118,7.4481725591327175,R10CHINA+
375,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,20295.7334,0.032017929152620826,22.002481274174617,R10CHINA+
376,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,3717.9644000000003,0.006000130376109229,4.030622617906869,R10CHINA+
377,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,10503.154900000001,0.01647006789873921,11.386406416188212,R10CHINA+
378,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,10310.581300000002,0.01613859939699143,11.177638546390495,R10CHINA+
379,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,10214.032,0.015965162188298295,11.072970036836427,R10CHINA+
380,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,18940.723100000003,0.034769745343567256,20.533522840178648,R10CHINA+
381,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,18613.1849,0.03396089419675495,20.1784406674853,R10CHINA+
382,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,9868.0535,0.01539545039673589,10.697896846945342,R10CHINA+
383,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,9540.5444,0.016235517100600838,10.342846221385207,R10CHINA+
384,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,9459.504400000002,0.016094674055892252,10.25499124973589,R10CHINA+
385,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,9829.2565,0.015329609375086288,10.655837254952763,R10CHINA+
386,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,14916.4679,0.023515097788821708,16.170852226831908,R10CHINA+
387,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,14599.178600000001,0.022966965130995463,15.826880824362366,R10CHINA+
388,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,20131.1139,0.03326569682580868,21.82401827435447,R10CHINA+
389,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,13796.7602,0.0216501439521703,14.95698391193775,R10CHINA+
390,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,16477.9231,0.026471725096610124,17.863616322681857,R10CHINA+
391,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,13524.4171,0.02118653469091836,14.661738411821915,R10CHINA+
392,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,14634.520200000003,0.023124592923603613,15.865194438207896,R10CHINA+
393,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,14625.5238,0.02513444619464549,15.855441495624651,R10CHINA+
394,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,12792.5226,0.01999199104047326,13.868296030926164,R10CHINA+
395,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,11862.4972,0.020215575164616778,12.860061145065535,R10CHINA+
396,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,5376.138900000002,0.006842962592724656,5.828239519278065,R10CHINA+
397,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,8686.107500000002,0.011190607950453466,9.416556369143956,R10CHINA+
398,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,14416.710800000004,0.022794722271689608,15.629068590947842,R10CHINA+
399,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,3323.0076000000004,0.005213809514018346,3.602452350548709,R10CHINA+
400,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,10528.668300000001,0.016270492832571426,11.414065338124018,R10CHINA+
401,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,14837.124600000001,0.023185603765002148,16.084836637344456,R10CHINA+
402,WITCH 5.0,EN_INDCi2030_500f,8352.729256673789,0.010141271758199094,11.702906969204186,R10CHINA+
