model,scenario,investment_score,investment_score_2050,Region
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.13273669158944837,0.16493473927591307,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.12273125408679021,0.1474836783046106,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.28071222725383876,0.26832404608517096,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.24559770020883875,0.262747764885743,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.26510239281887854,0.25647632676905974,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.24914482473830107,0.25286253532353703,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.2648945556079501,0.29335020478787177,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.26874712146372204,0.30517586967120974,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.22018192315370827,0.23917186055759654,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.21305609769449882,0.24055417602691231,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.23901373844417448,0.23021333185473847,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.19621081720940578,0.2771865091860966,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.19488844303564057,0.21666244382734023,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.1334279932459534,0.145409556820546,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.1434997751841056,0.15684023770067976,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.12006840486518072,0.1368657096109936,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.1409513302353292,0.1531670152226181,R10AFRICA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.353140475201667,0.37336444670287944,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.4983978902325599,0.39625335322808997,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.5108468384078215,0.3975653074474396,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.49430462465258984,0.42715289978590476,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.5195054534383259,0.4277048132074928,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.5228033939810746,0.4528523410604526,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.5211039070145043,0.449571258706083,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.5465091503763716,0.4940243315598827,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.5532553824121457,0.4852963769226049,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.3025006949191533,0.28532690715928566,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.6140881619679169,0.5893924235784095,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000,0.06365632631292949,0.10495981912683756,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.06665116863068539,0.10917184438172764,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.06515402438349163,0.10482350328413119,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.06566956224139207,0.1073948472665322,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200,0.06649954578405365,0.1098108896156133,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.06690004227574464,0.11258025376303188,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.06076732697180061,0.10770870649176872,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.06087176075604819,0.10935009396380109,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400,0.06463149169556404,0.11256631988204745,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.06545196566758867,0.11575779229733019,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.06132083644277936,0.11170977700238299,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.0637540476629745,0.11618402722622932,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.06893873169624772,0.1260876589773414,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-500f,0.07510308449596938,0.10406180886315627,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f,0.07107829944276645,0.09941535659361549,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.06935399386776293,0.09917538078619775,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,0.06660333014786349,0.09609041871360552,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.06736608153184387,0.09889451232533181,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,0.06229269864764061,0.1044664062266818,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.06244361795602431,0.10468337768834048,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,0.06420930618214776,0.09925054455325857,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.06413982393099996,0.10213027004997144,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,0.060541253079917035,0.10206298969196444,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.056924806364452324,0.10147472844644632,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,0.06376095064364018,0.10240320690185926,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.06571098876371062,0.10611998868102508,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.04471806367163433,0.10304112166288097,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.05416165420080451,0.09411827901091406,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.04223836732737631,0.10004280331839091,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.04494046870172513,0.09390285721667574,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.04507714255437078,0.09490254562842536,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.05706808815192289,0.103764747273013,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,0.04140364115737571,0.09616823356191616,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,0.04012780391460438,0.09573755687696467,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,0.03904095695628581,0.09345887337161342,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.03352221054071217,0.08182226252714128,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.12896623964194817,0.21401440188248652,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.15024111613755614,0.2179599151848075,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.12962350535232522,0.22322920043912273,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.11123295996633564,0.1815434414757015,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.0988185728983108,0.17483975162214896,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.1275141273832893,0.17831166518303315,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.13552336063500606,0.22924174130371008,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.1104072645434062,0.15653293303476468,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.189615610208685,0.25855700571043544,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.11294355599917293,0.16920948716993264,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.09620902890987544,0.15199124753765653,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.1293023348156576,0.1764876554003623,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.1546557068653351,0.2073942810906573,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.1676056197679604,0.28741807668976077,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.1384123357961735,0.25053102675794475,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.12619793908231228,0.17958092006336374,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.1095905009066451,0.1758847422228135,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.10562536862046937,0.16915366109966717,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.0331783159560736,0.08759909699925932,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.02818648811385832,0.076730840118557,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.0012581140231807417,0.04918186441982927,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.02543614136674394,0.07839977094032542,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.05145661495251546,0.11503395487303,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.16415131543647565,0.18823305661571585,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.14807362442053848,0.17946510321910566,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.14020218824503286,0.1838594577465348,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.149642748901963,0.19779325128804803,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.2302869595084556,0.19305066534474732,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.1443533320579134,0.16782057186481816,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.13847735182893461,0.1603703882708956,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.17879813426913896,0.18820730082735568,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.13589550727226632,0.1815491549368681,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.13895789739662184,0.1687171665968068,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.2425180208052452,0.19881511086924736,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.2879696002980843,0.21178039977627666,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.19182567346675522,0.19895441109016793,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.23754229163367627,0.193105128181388,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.22122696588909002,0.17623021202714312,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.22347720598960077,0.17509408834814363,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.21492858810510646,0.19774330637391263,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.21530513858573688,0.19009097323433355,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.22904743989023252,0.19157888305257276,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.16311774547401928,0.2018877928464882,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.2020069141594339,0.19180150104429675,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.1462683008008926,0.16903762150006396,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.13402950753053516,0.16069470420576204,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.1290832072708171,0.1541864101996843,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.16107454991008174,0.1729443757260668,R10CHINA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.19528741238480793,0.24681692357669965,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.2334337305531263,0.2965021426866017,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.2434437559415988,0.29765484094516165,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.227021794639188,0.3069060806059841,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.24945465712902173,0.30951592314629983,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.27379085763622346,0.3473437358312484,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.2732662288238337,0.34645643368850776,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.17354739781219736,0.2628586331529218,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.17139020313039574,0.25169013085794695,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.14157369415577792,0.21908484742003523,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.20950559179049477,0.32505285151383134,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000,0.11554424052531315,0.10345294964854393,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.11724093411555939,0.1058138130942715,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.11473970280513841,0.11032818971540624,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.11151539661591454,0.10362548992966497,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200,0.11614103320029848,0.10514767643297736,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.11628713516780871,0.10428647379161364,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.11296597489683834,0.10722510774994047,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.11254702709010714,0.10551898645477747,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400,0.11915203877965398,0.11187754098250344,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.11894049719764455,0.10951762398499788,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.11735872219484607,0.11188813002613958,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.11772565096975907,0.10988382231839988,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.12319961676537827,0.11190185711104365,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-500f,0.11942138596736934,0.11404945931402805,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f,0.1164597550959345,0.1138198988615247,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.11749437718839627,0.11730493921780948,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f,0.11459369947556312,0.10979499633249638,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.116042815872593,0.11301741452311662,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800,0.11865386496718291,0.11406407653990383,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.11731499253451201,0.11148095945684662,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f,0.11421546876056775,0.10682969185413783,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.11495531699309891,0.10764363226977655,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900,0.11774688055965908,0.11034585022699364,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.11287073946235683,0.10818690367479956,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f,0.11338243715304915,0.10649904055788323,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.1134251001639039,0.10787083467700614,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.06243367326297574,0.05356536505054538,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.08309624628606523,0.06156768406328352,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.061919767278074196,0.06008240429748342,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.0728423921385414,0.06022538660516774,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.07920039086539105,0.06808461843122042,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.0719279890898329,0.051896828056566285,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1000,0.0639158568197915,0.05282683319623405,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1200,0.06385349580737985,0.062304395125520044,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400,0.07017792250953174,0.07400325046540239,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.07846332267623055,0.07485898181693615,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.16394084837301096,0.2609572521616076,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.3985772130449944,0.2701165709498492,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.3320152379970073,0.30041645722981025,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.17300978366326208,0.26537592127180515,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.16116907768423502,0.24941581745528935,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.4187020021712488,0.28072699511863225,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.3573487073408958,0.3161009873013129,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.1967006755215432,0.26094518224696084,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.3871726312332985,0.3156811364329953,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.21515947645327319,0.27908985293377286,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.18775944796622787,0.2542164235057397,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.41522119581725514,0.27679195078602026,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.44572635924515747,0.29870253453372086,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.21722697394429466,0.23657810459014939,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.18669323869074725,0.23369448792575234,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.1713298369704553,0.23647217242406018,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.1794283009243909,0.2517524119260413,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.1596185333950776,0.24086219131062378,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.03258993029787389,0.0895563312738053,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.0402442119345107,0.10283590956464315,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.0,0.05944557233278428,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.04308450034379347,0.09537099462909301,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.03095203487873808,0.08567473707730418,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.06791507062568826,0.10303252605898282,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.05845512006680294,0.07689837027135132,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.060402451614619414,0.0747963714167889,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.07936410106757598,0.1064226997112666,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.06401725813662752,0.06205312294542152,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.05004139254775332,0.06015251014614669,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.054235214097066095,0.057391468735453,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.0678368968081369,0.07974261050716583,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.05154502062225298,0.051344349310266914,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.040629469479850425,0.04736555381628326,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.10181783541371203,0.10753976071724103,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.11190550379953343,0.10355047107163261,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.10404885252214535,0.10685575163158131,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.09883718938659222,0.10516726776304791,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.10191945747170637,0.11692856525026095,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.10673374958241752,0.1182272447666811,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.10921320122835297,0.13041613371022703,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.0964941063730707,0.10471880840463092,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.08379323359142433,0.09570657592537318,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.06625011720599758,0.09330834860177847,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.06126731055732024,0.061063607567971356,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.046915625905301496,0.0572802208512917,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.04790043718801567,0.06497402601951133,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.036501250891025384,0.05150998619282849,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.050954749336632445,0.05801085248984358,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.14249229983750772,0.13448216394662765,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.3260028973738006,0.15931836471899055,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.31093347949997424,0.15990432762963677,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.3724520664815097,0.19045037126125566,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.37226595572510784,0.19792047909096439,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.26242908363050077,0.22599934081480566,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.26318621790259245,0.22708541620605038,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.16291074898359792,0.1797568742222455,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.1677507575312536,0.18111369112477962,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.09175926535220472,0.10957512783078831,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.20417661015282493,0.24283607110807767,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000,0.14034242063052663,0.18809648682457472,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.14058650344232912,0.18682855201085602,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.1403413887441645,0.1902865271231751,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.1401976971393096,0.18952426457063307,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200,0.15223741522988068,0.20073568937502784,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.1527834798389649,0.20028382353340576,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.14743281719711737,0.2031404691881917,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.1473049074576095,0.2036408687155711,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400,0.15471115466115418,0.21185204993813683,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.1535866693936023,0.21069263034000837,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.1513451271042621,0.21244029147467414,R10MIDDLE_EAST
