model,scenario,flexibility_score,region
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,39.019064857795925,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,39.101592423145746,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,39.0497763126537,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,39.08405120305596,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,39.01012725768561,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,39.12862638991113,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,39.07612276107786,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,39.10627428803079,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,39.0498285258904,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,39.15195222328924,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,39.10752317164894,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,39.18499047932641,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,39.24802413219339,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,39.1630337211801,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,39.29782489617553,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,39.3039840385287,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,39.187524932077864,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,39.120664142801004,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,39.16635392168712,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,39.25643114077107,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,39.29245442345039,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,38.81264260500302,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,39.05665634190196,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,38.525861782454214,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,38.92578372113556,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,38.83560750693919,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,39.120894837815406,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,38.26796849826441,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,39.49941732730887,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,39.04609763993514,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,39.4938971328679,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,39.45097152662547,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,39.17347716087249,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,39.205419798613974,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,36.42032760488352,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,36.76000635479066,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,37.91148676866699,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,38.239659103201305,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,38.19491121138495,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,37.09808100709116,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,37.77071562766881,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,37.24831095655465,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),38.254810725149305,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,36.19973913698684,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,38.36204392261118,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,38.53084905394244,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,38.529970415097004,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,38.38597356003671,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,38.59407773333972,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,38.629677349120115,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,38.66070283163616,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,38.60694656089392,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,38.63077401613912,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,38.72285285884857,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,37.93826902911427,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,37.99589795175812,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,38.16273140303519,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,38.28164174729226,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,38.3140901720102,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,38.30678676502261,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,38.23717107319397,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,38.39810749395447,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,38.4762199634595,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,37.87981555629329,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,38.56457204900339,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,38.79309336349007,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,38.81494071281067,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,38.8826013845031,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,38.6889888419327,R10CHINA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,38.05510029409503,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,37.939783331575086,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,37.936694128539735,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,37.78406296947432,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,37.7806717673469,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,37.04470987022937,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,37.05287862139305,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,37.23243036788596,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,37.61658804890682,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,36.987862767104254,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,36.30300543110873,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000,37.49802822801695,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,37.44505724215644,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,37.524879055686725,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,37.47804661112705,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200,37.54028548356744,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,37.49380988893164,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,37.5594692223924,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,37.510984985798004,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400,37.583535247769824,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,37.5298339867982,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,37.58836978505765,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,37.537954054480714,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,37.5609641301945,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-500f,37.40132366597508,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f,37.43966753249734,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,37.378758541553054,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f,37.46481321411927,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,37.414918114662285,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800,37.390594271046986,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,37.32654508336347,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f,37.49445821233914,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,37.439511537924616,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900,37.45981650618856,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,37.40902187547504,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f,37.50858619638052,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,37.458022969961526,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,39.57055233851116,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000f,39.70983510782586,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200,39.66354508532394,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200f,39.75573078920134,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1400f,39.757533539098745,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-800f,39.59440170095574,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1000,39.485166857831395,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1200,39.63967696577139,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400,39.66903454534206,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400f,39.67535214500471,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,39.209454114122046,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,39.442809837215144,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,38.77298656360013,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,39.4312495603652,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,39.49920514555076,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,39.53878247395367,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,38.8001547826403,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,39.85329990644491,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,38.6570847211297,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,39.804315259060346,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,39.790116844229054,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,39.47667827214434,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,39.494108347017416,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,36.60942307678915,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,37.46960686958185,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,38.38959634118991,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,39.12311923223251,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,38.973803591172484,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,38.8799498753456,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,38.94868906336077,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,38.24527584797522,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),38.467517765869054,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,37.35790835703648,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,39.07473411823795,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,39.24551742579092,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,39.22327232730587,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,39.095002337173106,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,39.25883321864422,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,39.347750101851574,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,39.37053325699301,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,39.38699877235275,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,39.293974029410855,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,39.364873410318495,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,38.98342653656949,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,38.98843263504368,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,39.033266909495914,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,39.05546868286802,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,39.12876368047115,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,39.13519367762204,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,38.93033206205043,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,39.08933914721086,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,39.11818158561601,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,38.96780993524407,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,39.23714583217779,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,39.33783443387302,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,39.39244852549492,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,39.38521614524942,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,39.29686649497047,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,38.2290317013535,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,38.73187136306981,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,38.729244146022275,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,38.50282642542835,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,38.32980629155831,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,37.49805138839359,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,37.483870197948285,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,37.80698716161072,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,38.18064762422609,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,37.29570577208842,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,36.414406410406734,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000,38.924509375175006,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,38.96811669780729,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f,38.96021508060437,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,39.00892639464226,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200,38.99873936499972,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,39.03819989177664,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f,39.02173845837857,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,39.064361503686136,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400,39.06357866802548,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,39.09941512351761,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f,39.06616118837851,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,39.10693526721482,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,39.145721581700435,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-500f,38.80067010803381,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-600f,38.842854294888326,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,38.89114609976613,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-700f,38.87748600037827,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,38.92918806081273,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800,38.825906309493796,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,38.87311186504213,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800f,38.90981972759696,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,38.956078109104126,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900,38.88173102625734,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,38.93020260739507,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900f,38.93496086656922,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,38.98265981779138,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000,39.190858070009156,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1000f,39.23615210733187,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1200,39.24461769660223,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1200f,39.16463615293851,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1400f,39.16806271410362,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-800f,39.20601525016248,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1000,39.21500486203862,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1200,39.26786192685962,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1400,39.21351459464763,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1400f,39.191371091166815,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,39.24650156070397,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,39.455126976236826,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,39.0480331006527,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,39.382453584844775,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,39.49790433353048,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,39.5644958469111,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,39.253883685015424,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,39.85927889631775,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,39.15404255977806,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,39.743290092594215,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,39.77435568078823,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,39.54758107154869,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,39.54771637344116,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,37.731726768874985,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,38.01404357105795,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,38.19354253615568,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,38.395578952168776,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,38.41282835501344,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,38.21094450996737,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,38.225746460582485,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,38.00427839524676,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),38.41142366767191,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,37.202080255277615,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,38.2382037777375,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,38.367100578475025,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,38.182333302884395,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,38.01005940153326,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,38.40536727951552,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,38.481543663358366,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,38.31483400309962,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,38.150708116318945,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,38.44557379655693,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,38.51798402041209,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,38.14463159596543,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,38.145545368606705,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,38.17363313020914,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,38.19634528385276,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,38.23103692449277,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,38.03004161545307,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,37.9182434506897,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,38.24479658034868,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,38.27929660078182,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,38.1466228224268,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,38.350192224168616,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,38.510602752762686,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,38.55633560578478,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,38.59435165549414,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,38.44038371727881,R10EUROPE
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,36.59494249121795,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,37.54228425723468,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,37.53974085342253,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,37.37394379790928,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,37.373837841049436,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,36.948127540278776,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,36.951906698395916,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,37.1315526069656,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,37.04087624740194,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,36.93670033416407,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,36.295156231239744,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000,36.71880944177602,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,36.725803696204345,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000f,36.78289420430728,R10EUROPE
