model,scenario,final_demand_reduction,electrification,transition_speed_score,Region
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.0,0.2089561405458969,0.2089561405458969,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.0028726098098168554,0.44622702116192253,0.4490996309717394,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.002708166485108916,0.55843180288235,0.5611399693674589,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.007251944467854832,0.16915943609500325,0.17641138056285807,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.015969622015351535,0.4895293130657151,0.5054989350810667,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.0,0.1753050924204349,0.1753050924204349,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.0,0.15750626755314923,0.15750626755314923,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.008398181004066283,0.4379912958868005,0.44638947689086683,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.0,0.5133018665950093,0.5133018665950093,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.04861375604014802,0.3599012214713444,0.4085149775114924,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.03623006406237658,0.2650606983607232,0.3012907624230998,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.0435284847854283,0.3505172001890213,0.39404568497444964,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.026739417155088447,0.1382051841452231,0.16494460130031155,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.028648378491250636,0.11238151324320755,0.14102989173445818,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.004030565178622393,0.2990595874800542,0.30309015265867656,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.009811668639451078,0.39321198768682,0.4030236563262711,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.020785229869361453,0.3846740560699363,0.40545928593929775,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.004597139656569092,0.3862850110175614,0.3908821506741305,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.01763013191796416,0.3396551578449613,0.35728528976292545,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.026208714053013064,0.4127785610375501,0.4389872750905632,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.030885490439084857,0.31043935123675015,0.341324841675835,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.03812615327412926,0.3283028633169563,0.36642901659108557,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.017185739119948123,0.45185208804730537,0.4690378271672535,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.022110478687749374,0.32038017344945,0.3424906521371994,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.030885490439084857,0.2517040982463461,0.28258958868543094,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.03812615327412926,0.23806230390256408,0.2761884571766933,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.0171857564016191,0.35306924788564675,0.3702550042872659,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.022110478687749374,0.281424705814022,0.3035351845017714,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.022110478687749374,0.24556145214432995,0.2676719308320793,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.03879856001217042,0.5593533556031223,0.5981519156152927,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.03630658321981698,0.5397199819143276,0.5760265651341445,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.03171876103920623,0.4721768352460709,0.5038955962852771,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.028521569559530443,0.438507314770622,0.46702888433015244,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.030885490439084857,0.5386829658738348,0.5695684563129196,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.03812615327412926,0.5627960793116443,0.6009222325857736,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.02439752074735061,0.4846746834207053,0.5090722041680559,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.024186952171883484,0.43414660984072645,0.45833356201260994,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.022110478687749374,0.42666800817814377,0.44877848686589317,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.04088172793205606,0.5615180993632107,0.6023998272952668,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.022110478687749374,0.36094971632845824,0.3830601950162076,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.02318977772932038,0.25118289128867244,0.27437266901799284,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.03156360726692383,0.24597097358716777,0.2775345808540916,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.022560379232485155,0.24348309142635738,0.26604347065884254,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.023954958323618724,0.2852036025261871,0.3091585608498058,R10AFRICA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.0620478883322979,0.7034473996621624,0.7654952879944603,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.0,0.3386903304592401,0.3386903304592401,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.0,0.3330271325367332,0.3330271325367332,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.014014644440476787,0.5555338187104615,0.5695484631509382,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.01231415888174143,0.5493468670155157,0.5616610258972572,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.0,0.31996666135757523,0.31996666135757523,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.0,0.3217152440859057,0.3217152440859057,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.014139332508397997,0.44897042510816276,0.46310975761656076,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.02425549881495002,0.5477318694395304,0.5719873682544805,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.05177295343209612,0.5296730028766858,0.5814459563087819,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.03299814509648356,0.6381255572678444,0.671123702364328,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000,0.06218437868543741,0.5899604681603131,0.6521448468457505,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.07539188554292311,0.5813380889044097,0.6567299744473328,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.051793074724053326,0.5289927062597101,0.5807857809837634,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.07539188554292311,0.5096186664387546,0.5850105519816777,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200,0.044961302115631915,0.5099056384377311,0.5548669405533629,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.07539188554292311,0.5151825940642251,0.5905744796071482,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.0409013686698815,0.5146654151959608,0.5555667838658422,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.07539188554292311,0.5339463319450519,0.609338217487975,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400,0.0422347935169502,0.4965297494417814,0.5387645429587316,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.07539188554292311,0.4719777778751778,0.5473696634181009,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.044449853900825335,0.4831296319445476,0.527579485845373,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.07539188554292311,0.48268959177228293,0.5580814773152061,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.07539188554292311,0.4255169407950374,0.5009088263379605,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-500f,0.09206135815425073,0.7427161142942436,0.8347774724484943,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f,0.08245248790601013,0.7415911523475344,0.8240436402535445,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.07539188554292311,0.736431335031172,0.8118232205740951,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,0.07300133050938482,0.6948721639647667,0.7678734944741515,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.07539188554292311,0.649752141693546,0.7251440272364691,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,0.08510948609861681,0.6717254681606806,0.7568349542592974,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.07539188554292311,0.6552999757450718,0.7306918612879949,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,0.06460840545092542,0.6140459525089669,0.6786543579598923,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.07539188554292311,0.5894694512078131,0.6648613367507362,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,0.07223107410566793,0.6899527709248858,0.7621838450305538,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.07539188554292311,0.672687391628271,0.748079277171194,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,0.05590022310337415,0.5665800687169211,0.6224802918202953,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.07539188554292311,0.5409614892848418,0.6163533748277649,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.24278389492203145,0.23127197816787812,0.4740558730899096,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.15620133341734044,0.45739787843134294,0.6135992118486834,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.19182542178832768,0.147147127133469,0.3389725489217967,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.09210031372796103,0.31295285109393367,0.4050531648218947,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.0919462136014664,0.3072175327059605,0.3991637463074269,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.24530943923491022,0.23539715532647923,0.4807065945613894,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,0.1543104785283724,0.17665995412424254,0.33097043265261494,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,0.09419495723157775,0.19585095614272063,0.2900459133742984,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,0.06802824271053785,0.17149382366858698,0.23952206637912482,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.0797183741354893,0.28411749420433263,0.36383586833982196,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.06629215116034044,0.297448335479581,0.3637404866399214,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.07266684307791944,0.2591493883975999,0.3318162314755193,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.04833723404547556,0.3727879824639492,0.42112521650942475,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.04403048072911815,0.30242386094377977,0.3464543416728979,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.0729535527123111,0.2662320490732218,0.3391856017855329,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.06302961767329708,0.21355604794883543,0.2765856656221325,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.0423079289150537,0.3194050789191955,0.3617130078342492,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.025003597432599604,0.11719738776913675,0.14220098520173635,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.13071734726145479,0.29818363108207974,0.4289009783435345,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.050659344077623666,0.12764983769981886,0.17830918177744254,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.06847475236580002,0.2074778204977747,0.2759525728635747,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.05082261726949226,0.22918673527553338,0.2800093525450256,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.04055814211605131,0.20028199819449288,0.24084014031054418,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.0859183239940047,0.23523324067263046,0.3211515646666352,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.0912761526992675,0.15369091285936085,0.24496706555862835,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.06047207580506216,0.19149523820233422,0.25196731400739636,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.05775465382118023,0.10696412614529056,0.1647187799664708,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.07882954572681004,0.10877162189996376,0.1876011676267738,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.04810562743130663,0.22727297573725005,0.27537860316855667,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.06549343583883631,0.13783671416462256,0.2033301500034589,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.1297651056809451,0.09766496422201375,0.22743006990295883,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.055344495517327216,0.06535790977882962,0.12070240529615683,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.03573605261479087,0.18944507131894361,0.2251811239337345,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.32882300594859576,0.34409007166643457,0.6729130776150303,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.21158165137873394,0.2674299392184976,0.47901159059723153,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.22284375442829765,0.2726215246239712,0.4954652790522689,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.26614156385538934,0.26332986874458103,0.5294714325999703,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.20263450152923373,0.2860553463636131,0.48868984789284686,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.12891797710687103,0.21707670698981057,0.3459946840966816,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.12869024611975524,0.21664006236339903,0.34533030848315427,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.16879349391459614,0.23035024879080457,0.3991437427054007,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.1795659489742306,0.27144022053581934,0.4510061695100499,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.12375523906407997,0.22928551460470684,0.3530407536687868,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.41242075053688354,0.4119518836266834,0.8243726341635669,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.39725880152391085,0.39013728015269467,0.7873960816766055,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.3680720691811767,0.3576029454540121,0.7256750146351888,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.3460610927705821,0.34911118793171364,0.6951722807022958,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.2908973864410718,0.27695736874691373,0.5678547551879856,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.30080873935704466,0.28744200883144533,0.58825074818849,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.317801274985036,0.28376575497316425,0.6015670299582003,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.3137324889013758,0.3336132700098685,0.6473457589112444,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.28090286817604565,0.3262680475328371,0.6071709157088827,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.42453609428952976,0.44285621642762146,0.8673923107171513,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.23653198403455863,0.3041804260962548,0.5407124101308134,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.07916605654634216,0.21156959052530108,0.29073564707164323,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.08696920957505803,0.19703653655875117,0.2840057461338092,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.0467183957007924,0.19243594340095124,0.23915433910174363,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.09519444472812003,0.2248459216079107,0.3200403663360307,R10CHINA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.22169342917117396,0.28449028874018745,0.5061837179113614,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.10386604006542954,0.15490959273581542,0.25877563280124494,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.10523513764822824,0.15066673852386994,0.2559018761720982,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.17130338352912067,0.28988837305874293,0.4611917565878636,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.16519683280881797,0.28055028178378466,0.44574711459260263,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.0734901465618375,0.2415155055379072,0.31500565209974474,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.07343679173774748,0.2400734467764537,0.3135102385142012,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.08912799300478208,0.2427061048697955,0.33183409787457757,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.15960771770109874,0.3613947039642188,0.5210024216653175,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.17182738281405643,0.455316088685912,0.6271434714999684,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.11636032544569017,0.6826175929191137,0.7989779183648039,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000,0.10533463689461191,0.170532114968722,0.2758667518633339,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.01769083736222174,0.17741181948821225,0.195102656850434,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.0909533481129409,0.1559085953971598,0.24686194351010068,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.002895987853319635,0.14938996572356392,0.15228595357688354,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200,0.08400959324951936,0.1405097748134059,0.22451936806292527,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.0,0.14174243906544856,0.14174243906544856,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.0687334747746902,0.14929508473679842,0.21802855951148864,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.0,0.13533488578524197,0.13533488578524197,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400,0.061440201440748805,0.1347704132804422,0.196210614721191,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.0,0.12643792707665466,0.12643792707665466,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.05938545837485981,0.13137169149485153,0.19075714986971135,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.0,0.12384921810577526,0.12384921810577526,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.0,0.11860117047868857,0.11860117047868857,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-500f,0.16951323056410683,0.22907727866039163,0.39859050922449846,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f,0.14696723687871413,0.20939829834790571,0.35636553522661985,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.04995610888601474,0.22525762601308733,0.27521373489910206,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f,0.12802573212633225,0.20873492372292915,0.3367606558492614,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.03161654636002015,0.21832558953859976,0.2499421358986199,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800,0.16089478152007397,0.2787785565471958,0.43967333806726977,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.06694144296319843,0.29120181125361133,0.35814325421680976,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f,0.11035983359073487,0.1980199384079909,0.3083797719987258,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.01809356159830583,0.18869918881931824,0.20679275041762407,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900,0.12757255067779344,0.22220016709432358,0.34977271777211705,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.033717253850184335,0.2032000722235393,0.23691732607372365,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f,0.09958684177453522,0.16629955442026803,0.26588639619480325,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.01059664725037601,0.16058745566092406,0.17118410291130007,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.3527904693632735,0.21775749945970066,0.5705479688229742,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.22518315204874703,0.26860960999804395,0.493792762046791,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.27658439410273855,0.05875403271832424,0.3353384268210628,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.15334083444627414,0.1367192088958267,0.29006004334210084,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.14419377662465566,0.16171483166317963,0.3059086082878353,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.3441638244930537,0.30254137864140807,0.6467052031344618,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1000,0.23983655750345495,0.051857343871881144,0.2916939013753361,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1200,0.1436001717720933,0.0565253355251697,0.200125507297263,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400,0.10374771369871016,0.08945970558313386,0.19320741928184404,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.07788887832061146,0.1633402199064292,0.24122909822704064,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.12944523795679036,0.2660227951966027,0.3954680331533931,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.1534417190827651,0.4627392815111131,0.6161810005938781,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.14105592990972188,0.43007800335339486,0.5711339332631167,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.09253506781165217,0.17402708022673521,0.2665621480383874,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.06997626650597948,0.161188314234065,0.23116458074004448,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.09803432713465508,0.40952449254656065,0.5075588196812157,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.08833239163932272,0.359830187760121,0.4481625793994437,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.11205348518457517,0.14618783982322936,0.2582413250078045,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.37853563083801617,0.4136967584185753,0.7922323892565915,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.13804505965747402,0.17948143987984733,0.31752649953732137,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.1509421340533803,0.16734851938297596,0.31829065343635626,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.13932382568745977,0.398625737968263,0.5379495636557228,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.14597196474168023,0.4369079464789458,0.582879911220626,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.16496148734789945,0.25993594737219156,0.424897434720091,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.20019287449983897,0.33631718018011375,0.5365100546799527,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.12360024129270268,0.3006819763456969,0.4242822176383996,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.08595315353035177,0.12497174275435889,0.21092489628471067,R10MIDDLE_EAST
