model,scenario,final_energy_demand,energy_per_gdp,region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,4028.5021418375295,9.27988747833027e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,4621.605418747566,9.530485031196538e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,4774.183741958621,9.759796408335158e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,4751.053000428723,9.71404103538847e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,4735.578955978325,9.68745708314095e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,4727.045106672424,9.677018742752934e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,4568.433486936798,9.38354441729074e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,3934.569922200826,9.092438825429837e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,3933.0421288009866,8.542187207547925e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,4806.8302776857,9.799076672913441e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,4765.700706605426,9.722315349142068e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,4701.629658800303,9.6058404805847e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,4635.648239199839,9.492589323813772e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,4743.909698214029,9.696971151165532e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,4066.249201729245,9.34790298272467e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,4613.962160466006,9.45878599934271e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,3964.029915067855,9.144423987778593e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,3931.4074024399997,8.16001924752983e-05,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,4037.4161523150005,8.341595736530326e-05,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,5481.524950000001,0.0001818415931635961,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,5363.9525,0.00018099795348772263,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,5394.981049999999,0.0001783819433197087,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,5382.14415,0.00017994928918390926,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,5328.385200000001,0.0001764407983532074,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,5358.0198,0.00017802263040910885,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_Bridge,5329.110549999999,0.00017769645843749942,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,5232.23875,0.00017710767103695424,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,5221.42885,0.00017490161050419078,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,5188.5732499999995,0.000175389945021911,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,5171.528650000001,0.00017463847611241131,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,5191.270049999999,0.00018436877217096673,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,5358.0198,0.00017802263040910885,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,5328.385200000001,0.0001764407983532074,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,5360.0832,0.0001782852187051196,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,5319.58615,0.00017701197157950725,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,5237.203,0.00018107260342338158,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,5143.183749999999,0.00017330215536180522,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,5134.41875,0.0001764071583235095,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,5110.606,0.00017486816231580382,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,3531.8715,9.665887345994513e-05,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,3501.2765499999996,9.631839312522989e-05,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,4864.3561,0.00015521961157807833,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,4661.421249999999,0.0001507707753380951,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,5195.592,0.00016622961757378578,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,5174.1341999999995,0.00016533695182439,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,5096.2474,0.00016270099843864716,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,4130.78755,0.00014905263909449772,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,4129.3966,0.0001488463921815372,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,4982.572650000001,0.00015891993214788843,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,4227.358450000001,0.00015067041363129539,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,4230.41675,0.00015077245167785056,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,4981.89405,0.00015892025414804346,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,5169.799800000001,0.00016536414308057266,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,5127.2248,0.00016386453538159624,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,4867.32805,0.00015639723128459777,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,5034.3788,0.00016076395164883183,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,4855.4709,0.0001555342707829031,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,4954.23625,0.000158087966585358,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,4853.6104000000005,0.0001551278166452747,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,4187.739,0.00014935478782774955,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,4911.244299999999,0.0001565545213780639,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,4236.2862,0.00015088674763465403,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,4078.7485500000003,0.00011142382181631828,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,3677.58135,0.00010075442568795222,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,4886.7176,0.00015607713483599376,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,3471.14565,0.00010966591472503484,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,3709.7788,0.00011668916605107142,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,3597.5566500000004,0.00011367611587594102,R10AFRICA
WITCH 5.0,EN_INDCi2030_500f,2101.0579531545454,6.170376843986266e-05,R10AFRICA
WITCH 5.0,EN_NPi2020_400f,1912.6358292235248,5.5726760227179976e-05,R10AFRICA
WITCH 5.0,EN_NPi2020_450,1758.6708704970522,5.109335094591962e-05,R10AFRICA
WITCH 5.0,EN_NPi2020_450f,1898.7505750252117,5.518712526252907e-05,R10AFRICA
WITCH 5.0,EN_NPi2020_500,1794.966341440826,5.2097560566243766e-05,R10AFRICA
WITCH 5.0,EN_NPi2020_500f,1889.7341339349196,5.480847137421677e-05,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_D,5427.86733203125,0.00012960896073592774,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,5203.160160156251,0.00012424330582303783,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LI,4983.655865234376,0.00011900188745343112,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,5571.08972265625,0.0001560288986466492,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,5325.5830156249995,0.00014915301923787395,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE,5385.551378906251,0.00012859852212872088,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,5112.6253359375,0.00012208147618358514,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,5697.45584765625,0.00015956802084563507,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,5340.426203125,0.00014956873076170962,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,5807.898757812499,0.00016266118331346088,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_D,6006.5843515625,0.00016822574893940944,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LI,5454.15557421875,0.00015275393678044759,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,6065.7303671875,0.000169882244909987,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_RE,6003.408148437502,0.00016813679336695543,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,6352.121475839148,0.00015102836527270845,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,6355.529778468533,0.00015097015651345085,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,6609.791319324136,0.00013822822745168455,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,6583.059550484418,0.00015432864510447127,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,6597.537942292674,0.00015456123196620576,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,6625.39310418371,0.00013836393179575637,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,6191.422298519604,0.00012917543752878348,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,6344.049509353761,0.00013163553004190109,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,6511.237486777053,0.0001344441106501278,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,6212.223501224667,0.0001287046341916633,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,6595.25942293951,0.00013596723268893913,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,6364.59568297903,0.00013107885143263844,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,6670.542983648309,0.00013730246091902857,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,6588.923700174803,0.0001350133022302128,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,6570.1010468532795,0.00015134607427128748,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,6460.668982900998,0.00013322926440946536,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,6670.168345581648,0.0001363573096067966,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,6646.612457300159,0.00013589717090234884,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,6617.920073994508,0.00013538115886663345,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,6615.044784685014,0.00013542056595818939,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,6762.246550652822,0.00013889627823227563,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,6708.714510174834,0.00015503238597147165,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,6373.614078728762,0.00013842873497457798,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,6816.624578577219,0.00013896190012372228,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,6834.525562675625,0.00013942842170094034,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,6822.146552310285,0.00013938241901720764,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,6810.081681848068,0.00013945257563065044,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,6761.8951851798,0.00013821912032300948,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,6734.640076160868,0.0001548226853109461,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,6892.41909713528,0.0001412970349349397,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,6816.396782898327,0.00015724407632449792,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,6394.706566275001,0.00013272836753251184,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,6571.00633448,0.00013576177524574293,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,8375.275500000002,0.00027783754593765626,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,8052.7166,0.00027172597531700956,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,8395.649949999999,0.00027759733345365784,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,8128.60295,0.0002717757611361502,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,8291.242699999999,0.00027455099930241575,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,8334.8684,0.00027692977108478774,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,8276.914649999999,0.0002759894744713928,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,7919.352,0.00026806460023290135,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,7915.9811,0.0002651607218799382,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,7873.206050000001,0.000266138899794019,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,7903.620349999999,0.0002668990751303374,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,6607.866800000001,0.00023467942851196794,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,8334.8684,0.00027692977108478774,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,8291.242699999999,0.00027455099930241575,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,8296.181849999999,0.000275944708385253,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,8276.689600000002,0.00027541111337159253,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,7474.7787,0.00025843520658310165,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,7830.02605,0.00026383665390218315,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,7523.766400000002,0.0002584998059447141,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,7599.6674,0.0002600356733524993,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,5591.81985,0.00015303473166902005,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,5408.3543500000005,0.00014878116395685662,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,6955.607099999998,0.00022195057478454827,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,6354.609799999999,0.00020553590742674403,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,6819.928499999999,0.00021819921703543357,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,6873.5956,0.00021964241758119438,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,6907.7309,0.00022053378224445982,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,6172.2234,0.00022271447652901286,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,6211.477250000001,0.0002238961447249209,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,6942.31645,0.00022142626644554184,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,6617.5004,0.00023585923319875145,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,6629.6319,0.000236280705744815,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,6953.133699999999,0.00022180194191992616,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,6766.6017,0.00021644035262023998,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,6798.384649999999,0.00021727429271632982,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,6397.853499999999,0.00020557615251852056,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,6833.580150000001,0.00021821825342642414,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,6585.181050000001,0.00021094170960537367,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,6882.360349999999,0.00021961374026908644,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,6759.1692,0.00021603199967018118,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,6507.456,0.00023208698301838197,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,6938.533999999998,0.00022117793436490684,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,6634.72585,0.00023631363833587674,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,4724.1199,0.00012905416637574367,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,5510.917950000001,0.0001509822136404072,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,6730.07675,0.00021495228133631798,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,5540.8586000000005,0.0001750555545633978,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,6180.951900000001,0.00019441863288797314,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,5947.161499999999,0.00018791927009875856,R10CHINA+
WITCH 5.0,EN_INDCi2030_500f,7028.482639795027,0.0002064121385316243,R10CHINA+
WITCH 5.0,EN_NPi2020_400f,7058.223690965159,0.00020564915351183093,R10CHINA+
WITCH 5.0,EN_NPi2020_450,6992.245164355612,0.00020314047504599842,R10CHINA+
WITCH 5.0,EN_NPi2020_450f,7138.989103748873,0.00020749449195621068,R10CHINA+
WITCH 5.0,EN_NPi2020_500,7069.062635415618,0.00020517427557973904,R10CHINA+
WITCH 5.0,EN_NPi2020_500f,7223.247860786933,0.0002094978158554273,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D,1678.6257050781253,4.0082949672679505e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D_LB,1523.3506337890626,3.6375224448960526e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LI,1582.5250791015624,3.7788217414690944e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE,1849.0076738281252,5.178495506244537e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1736.52397265625,4.8634636384544334e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE,1704.23959765625,4.069456926364878e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1546.9754765625,3.693934864951814e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_D_LB,1825.0972753906249,5.11152991566656e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1743.3944638671871,4.882705747811324e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,1835.701818359375,5.141229942814503e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_D,1903.7668515624996,5.3318589345509264e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LI,1769.9674804687495,4.957128503869254e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LIRE,1885.9245839843747,5.281888291496083e-05,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_RE,1831.6612949218747,5.129913693152515e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,3216.2608699314956,7.646998303226928e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,3227.9068050781334,7.667615644323296e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,3900.190711542365,8.156330854256851e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,3431.9299376631716,8.045576578964041e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,3446.2500321259104,8.073567068321493e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,3919.566307482949,8.185576262562512e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,3783.1966563055007,7.893115019024676e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,3905.798424389013,8.104316416087413e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,4022.659239847612,8.305991680508169e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,3982.6356194920913,8.251210865551891e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,4066.600706055926,8.383664826437889e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,4095.4513167099076,8.434582201792788e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,4119.135521904403,8.478581809649575e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,4209.035786634992,8.624713938388077e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,3671.868581923564,8.458361464324384e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,4100.040561603486,8.454935386987217e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,4296.613551395815,8.78350641144647e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,4267.481456856498,8.725326782488565e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,4243.491303249924,8.680805507638898e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,4228.799209029796,8.65702955686984e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,4190.294270214201,8.606847953134665e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,3650.2674049687266,8.435441161908169e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,3616.1683006695202,7.85396789221185e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,4366.226585236518,8.900873675249663e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,4331.654056303679,8.836834142858302e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,4289.199919602782,8.763210462551454e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,4242.465367593087,8.687454133063204e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,4283.812509785929,8.756491789891155e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,3731.5580467484497,8.57848126489045e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,4262.830090663513,8.738952808202582e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,3702.8702851301377,8.541967791480951e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,3507.604507115,7.280375031347978e-05,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,3689.180886385,7.622116321973172e-05,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,4398.2279,0.0001459047939629605,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,4250.4991,0.00014342625860340986,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,4360.562100000001,0.0001441794761010829,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,4282.38385,0.00014317935535415802,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,4346.8775000000005,0.00014393976930263867,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,4395.473999999999,0.0001460416110024168,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_Bridge,4302.4012999999995,0.00014346136500900577,R10MIDDLE_EAST
