model,scenario,environmental_score,environmental_score_2050,Region
IMAGE 3.0,ENGAGE-NPi2020-1400f,1.953607103906152,1.931414589569517,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5489634796180554,1.857742465381042,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.8438858502438538,1.8619310501554351,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.6753934184662682,1.8789165716175964,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1.818415823628397,1.907854877291303,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,1.8413040172390196,1.8621334233679954,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,1.8395965190121286,1.8621334233679954,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,1.8115099192047437,1.9088215351463091,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,1.9965285508658375,1.969217752539,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1.8901439499712658,1.8257414318669898,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,2.0,1.9669199169176044,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,1.9763284355578998,1.9632901362927275,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,1.9796445041699715,1.9665612471474618,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,1.9804471501297254,1.9601168041716726,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,1.9573054108186203,1.941694716011919,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1.9580522790750161,1.938296838530565,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,1.994302376782622,1.984221373323232,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1.99285221660058,1.9809768568656896,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,1.9928504735473502,1.9790322745429405,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,1.407876736581465,1.33636488990654,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,1.4056081220345553,1.344968609725257,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,1.44701122992402,1.2291066108731432,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),1.5211403903791445,1.390260129187581,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1.3423516473827082,1.1614838762289925,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,1.9839071897768932,1.9982541560226026,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,1.9890748852307096,1.9935601589496965,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,1.988632947701749,1.9932684386411619,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,1.9898178474939852,1.9987886034320985,R10INDIA+
