model,scenario,final_energy_demand,energy_diversity,gini_coefficient,electricity_price,resilience_score,Region
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.1970153323826189,0.46451948785029307,0.0,0.715655012656613,1.377189832889525,R10REF_ECON
IMAGE 3.2,SSP1_SPA1_19I_RE,0.1292551540458915,0.24734654892851762,0.0,0.5895925205948651,0.9661942235692742,R10REF_ECON
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.08269521417820716,0.5039945172857571,0.0,1.0,1.5866897314639643,R10REF_ECON
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.2414371557561493,0.6830545908327845,1.0,0.5842485334339991,2.5087402800229333,R10REF_ECON
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.20215067367652284,0.4307727730656339,1.0,0.7405190730462045,2.373442519788361,R10REF_ECON
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.23914601624917042,0.4873630469743515,1.0,0.7485225386733678,2.47503160189689,R10REF_ECON
IMAGE 3.2,SSP2_SPA2_19I_D,0.2777006286560363,0.6012911209363678,1.0,0.5693745753493853,2.4483663249417895,R10REF_ECON
IMAGE 3.2,SSP2_SPA2_19I_LI,0.2408215714851205,0.43182186897934743,1.0,0.5701130059783934,2.2427564464428613,R10REF_ECON
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.28420053401270645,0.40032783734170535,1.0,0.6127189941758125,2.2972473655302244,R10REF_ECON
IMAGE 3.2,SSP2_SPA2_19I_RE,0.2629353263457655,0.4512698374485499,1.0,0.6996365027627697,2.413841666557085,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.12332466675411755,0.020651986538958025,1.0,0.7372061218024718,1.8811827750955472,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.11952100245371437,0.009778054574842562,1.0,0.7410788352305879,1.870377892259145,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.1260048592499495,0.0,1.0,0.7588359490230028,1.8848408082729522,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.12835021707504068,0.04353716616260484,1.0,0.684694293881401,1.8565816771190464,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.1283664845451544,0.03253095545131208,1.0,0.6843354323257048,1.8452328723221711,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.1262761868203034,0.0017658836024156395,1.0,0.7562527212075385,1.8842947916302575,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.07560096523248863,0.21621151593855784,1.0,0.7640556530891739,2.0558681342602205,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.08507857426132068,0.20230737828241477,1.0,0.7311881753183872,2.0185741278621228,R10REF_ECON
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.09638305658686527,0.19229588236589468,1.0,0.7044677958257025,1.9931467347784624,R10REF_ECON
