economic_score,environmental_score,resource_score,resilience_score,robustness_score,fairness_score,transition_speed_score,cluster,model,scenario
0.0396606654121095,0.4990249670036118,0.0,0.0,0.8655425908515165,0.6067494039831924,0.1777186668430398,1.0,IMAGE 3.2,SSP1_SPA1_19I_LI
0.128414245458633,0.7140160613441633,0.6283042136982132,0.7006006778044614,0.0,0.0,0.7780207693176386,3.0,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450
0.8750136599004738,0.7019655691945079,0.2017390387138486,0.8882947563720084,1.0,0.8586322071654352,0.3431030364021274,2.0,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400
0.9355037385938396,0.6963663003224504,0.7006800939260066,0.7900137718275649,0.2045478135113722,0.7103857258915522,0.1589044490230217,0.0,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f
