model,scenario,flexibility_score,region
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,36.39192050636311,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,36.68192376922144,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,36.91868706779456,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,36.92926238767268,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,36.68837887236241,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,35.96539245080578,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,36.067023643341756,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,34.99548879165048,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,36.24522848270654,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,35.491906542269376,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,36.35852886673887,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,35.972422832968704,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,36.45881681976563,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,36.46003805092817,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,36.81826864967473,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,36.524502905296494,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,36.347121771951024,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,36.3182111654448,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,36.267848053061236,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,37.7787393175476,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,37.42964618416384,R10AFRICA
WITCH 5.0,EN_INDCi2030_500f,39.05055640399438,R10AFRICA
WITCH 5.0,EN_NPi2020_400f,39.18021424997075,R10AFRICA
WITCH 5.0,EN_NPi2020_450,38.983298846247905,R10AFRICA
WITCH 5.0,EN_NPi2020_450f,39.191032527958114,R10AFRICA
WITCH 5.0,EN_NPi2020_500,39.057213808685255,R10AFRICA
WITCH 5.0,EN_NPi2020_500f,39.20748030990234,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_D,38.81264260500302,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,37.79023257603859,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LI,38.31218308595896,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,39.05665634190196,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,38.86366376677813,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE,38.525861782454214,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,37.49474166693327,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,39.4783450784491,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,38.86748065350749,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,38.915586633646846,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_D,39.503991341787945,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LI,39.618076406199535,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,39.06886658986684,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_RE,39.04609763993514,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,37.15116066627643,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,36.80973568457776,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,37.0750856361959,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,37.23370935106865,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,36.93098734885501,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,36.9385769781025,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,35.841192877212436,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,36.179723299110165,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,36.34674652835803,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,35.312404606053505,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,36.43678000154139,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,35.33283590613245,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,36.62201292488537,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,35.79158552871994,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,36.35862671694332,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,35.54374841697717,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,35.74651651714112,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,35.777248454455076,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,35.830661147502624,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,35.78531115541422,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,36.8462114835471,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,37.26664703898284,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,37.16141894421671,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,36.12499185483803,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,36.44576540820722,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,36.550014717125386,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,36.76421593927652,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,36.31361783552313,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,36.86575800754305,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,37.07738442789358,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,37.313048089174295,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,36.425062425136446,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,36.41115286517909,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,38.16303855290045,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,37.87504186091715,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,37.479197311281254,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,36.94784221955315,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,37.80432157454894,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,38.52003312208404,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,38.275193038311485,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,38.52579413658167,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,37.64552582686061,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,38.328554095291466,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,38.13968979630768,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,38.20461205368565,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,38.52003312208404,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,37.80432157454894,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,38.34623566694847,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,38.15617396469256,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,38.69315425465797,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,37.81322270667964,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,38.43202000405637,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,38.146101229709195,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,36.57107229789191,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,35.86898922621603,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,36.972511826657076,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,36.09654553135332,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,37.70911388176071,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,37.710907030598364,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,37.71717789062734,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,37.89955214266232,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,37.872119569417166,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,37.72894739650468,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,37.76496744163425,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,37.77528733173682,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,37.73254511318216,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,37.033106361106135,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,37.06280976080199,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,36.85380467134103,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,37.11038501262882,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,36.94249141755102,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,37.143903400018864,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,37.01839779383482,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,37.160699463760686,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,37.195657077468226,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,37.29193465437033,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,36.930713953120126,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,36.80820994980295,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,37.151060523549326,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,36.3762005332568,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,37.37208379344198,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,37.229360807989934,R10CHINA+
WITCH 5.0,EN_INDCi2030_500f,37.40132366597508,R10CHINA+
WITCH 5.0,EN_NPi2020_400f,37.03071033847821,R10CHINA+
WITCH 5.0,EN_NPi2020_450,36.64865497424284,R10CHINA+
WITCH 5.0,EN_NPi2020_450f,37.06375360202199,R10CHINA+
WITCH 5.0,EN_NPi2020_500,36.7793716404952,R10CHINA+
WITCH 5.0,EN_NPi2020_500f,37.08693889534022,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D,39.209454114122046,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D_LB,38.25613476296107,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LI,39.16482167957605,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE,39.442809837215144,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,38.782865586533816,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE,38.77298656360013,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,37.892171217980184,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_D_LB,39.82423023609808,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,38.83286790802502,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,38.86183958076928,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_D,39.8128934313825,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LI,39.89265337575249,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LIRE,38.704292938657346,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_RE,38.6570847211297,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,38.04573388019758,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,38.03228793233307,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,38.14936755070707,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,38.08808043713431,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,38.077828306890495,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,38.149252667938825,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,36.58382794463215,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,37.001896245803856,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,37.47961935130574,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,35.39280396969402,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,37.57958406309029,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,35.821939787153035,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,37.81908895581893,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,36.471237597229596,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,36.854292609157945,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,36.1765197975446,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,36.33299343103528,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,36.368538932058534,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,36.483147416476875,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,36.453592055319,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,37.934101554637124,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,38.1560374865063,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,38.228030524909,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,37.02831365916426,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,37.48156423673374,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,37.7870324996476,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,37.961364637503145,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,37.22418222288333,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,37.45258258656582,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,38.19961604560809,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,38.29984559680512,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,36.345965412259304,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,36.94760214027736,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,38.92872447957247,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,38.650373611434,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,38.56249728152417,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,37.849551853489935,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,38.46989880994139,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,38.99377958303952,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_Bridge,38.64974239648134,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,38.7004488513441,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,37.929114830551626,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,38.322144551155645,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,38.33653721670555,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,37.15880792067794,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,38.99377958303952,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,38.46989880994139,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,38.69358622741767,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,38.681176468378354,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,38.609958172048735,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,38.042038336792096,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,38.19337941100803,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,38.183971091217884,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,37.41040136867526,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,36.72928968418973,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,37.55082031379014,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,36.44299656346101,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,37.48629409079507,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,37.548715489071334,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,37.63666127755765,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,37.318466173968645,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,37.33378292509474,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,37.742479422530906,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,37.937187366313864,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,37.956863353967485,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,37.74593067383174,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,36.875034526716085,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,36.96320922055603,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,35.91629327462416,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,37.09372317077665,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,36.40876505018161,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,37.18638135498121,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,36.81323527205175,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,37.15590853021547,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,37.31482961156597,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,37.59006789917204,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,37.190872369349464,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,36.771899434060096,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,36.92005454982235,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,35.14181431416336,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,37.884937723987605,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,37.29949344710613,R10MIDDLE_EAST
WITCH 5.0,EN_INDCi2030_500f,38.80067010803381,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_400f,38.685482113698306,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450,38.5082681567634,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450f,38.71091089137737,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500,38.534892310479826,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500f,38.74374352785242,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D,39.246501560703976,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_D_LB,38.87032621463007,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LI,39.27121625128107,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE,39.455126976236826,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,39.19468144116112,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE,39.0480331006527,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,38.73400971809917,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_D_LB,39.894587005922524,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,39.19559967211627,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,39.25367115559561,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_D,39.63746025560305,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LI,39.74000258884672,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LIRE,39.14363487366805,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_RE,39.15404255977806,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,38.0689384813318,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,37.6327062940353,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,38.102217497801576,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,38.23921289095595,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,37.83928548160206,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,37.642272895360534,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,37.578403591373196,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,37.85240526674194,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,38.13411505460835,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,36.741974074540316,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,38.21199698952298,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,36.76868041791308,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,38.29843291428086,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,37.267817418882956,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,37.672469504100064,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,37.05627697792026,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,37.17687438310907,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,37.26000594931442,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,37.357820096725305,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,37.35461729081496,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,38.52501424150429,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,38.66457088035021,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,38.632541716780864,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,37.81088215910908,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,38.0579902505023,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,38.337975822943136,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,38.501027248671306,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,37.888616884640115,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,38.09055742407089,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,38.68486592080611,R10EUROPE
