model,scenario,shannon_index,region
WITCH 5.0,ENGAGE-INDCi2030-600f,1.2616631094967032,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,1.2709167256018874,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,1.2802665493346983,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,1.2890160307463792,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,1.2673790236072988,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,1.3117798606906468,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,1.2959160513022125,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,1.3025461446352369,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,1.3201728297618587,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,1.2988083010276914,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,1.308500824419858,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,1.3157502376066648,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,1.626169465917738,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,1.630564910351191,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,1.6205559063502881,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,1.6029687256378577,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,1.5962138845929537,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,1.6318238192531545,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,1.6409468365904671,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,1.6313257242993018,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,1.6109304321151035,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,1.6109102287958292,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.6455988103788917,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.6610485188179762,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.6084436950176098,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1.6195279257976276,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,1.6064571529006353,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,1.6108177158537291,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,1.5927329883115666,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,1.673398173743189,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1.667705993891311,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,1.666296281024998,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,1.6486318616315196,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,1.62291375967707,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,1.6574175647762885,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,1.4233134394778644,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1.4640432433944406,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,1.5068524111028805,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1.5676352249839622,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,1.5622551323939031,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,1.4215085665824214,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,1.4437264225906035,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,1.4315507593736307,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),1.460913352036531,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1.3451769546114631,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,1.6895293021274775,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,1.7161434516973326,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,1.7160849619463656,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,1.6985326827836276,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,1.6744522842736096,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,1.7046269237133806,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,1.711949311760133,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,1.6916104794067057,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,1.7245943909922432,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,1.7258740335085727,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.5256409156241477,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.5306050688126849,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,1.5363140383562377,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,1.5377233055567003,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,1.5340673242198946,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,1.5358056997498108,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,1.5190472634921819,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,1.554681986457231,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,1.5763141074591993,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,1.7166424863404817,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,1.621931622663428,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,1.7263064202441911,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,1.730768875475908,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,1.7393570110070715,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,1.699948584933059,R10CHINA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,1.5852468012842176,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1.53626164383409,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,1.5256599333781988,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,1.5416271700605806,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,1.5140213095097623,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1.4882740020668987,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,1.4891498329092192,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,1.5745579656552573,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,1.5501772150071744,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,1.5352433645001091,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,1.468278751765668,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000,1.5471636972342095,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,1.5478002568760405,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,1.5478371496287022,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,1.5488630233670442,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200,1.5491561547685744,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,1.5500753136635803,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,1.5502263078319714,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,1.5506864659085204,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400,1.550979785949291,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,1.551006723558077,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,1.5509634626611954,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,1.5513549893167047,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,1.5514517542915687,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-500f,1.518580925422449,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f,1.530736437929209,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,1.534101138507912,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f,1.537875412191535,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,1.5407716596056282,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800,1.5420775499233905,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,1.5427293151848585,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f,1.543401478492151,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,1.545008852694722,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900,1.544834630141129,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,1.5470071587419223,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f,1.5462658182280948,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,1.5474892602606647,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,1.271329787594628,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000f,1.3041608549640737,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200,1.2561329731095248,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200f,1.266558805132385,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1400f,1.288993725681492,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-800f,1.2816620343287648,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1000,1.2791752142163764,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1200,1.2930556660013426,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400,1.296831240210305,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400f,1.3104119808202952,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.3764430100528882,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.194594825461333,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.3243643234918976,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1.2819139443042928,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,1.2117797280990272,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,1.126250615624246,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,1.1582234528794562,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,1.3467919592777577,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1.2916366486810589,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,1.2559840677098437,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,1.115475067483563,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,1.1469448035131573,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,1.249812543380107,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,1.0192580860363116,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1.0918542891373149,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,1.268457359326753,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1.2985691809117397,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,1.3100999868075935,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,1.205583516357506,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,1.2317929586573888,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,1.3261976798583095,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),1.2753204117046175,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1.1541999967959324,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,1.3275521831950692,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,1.2861398150449077,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,1.291726357023039,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,1.2674205765103377,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,1.2737742156416345,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,1.2629579590485613,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,1.2533210494816358,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,1.2479011915388396,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,1.2653706515989633,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,1.2329926770902557,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.3231909373359623,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.3312469209921718,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,1.3037207104307609,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,1.2924728767008185,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,1.3021138330246034,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,1.3095886962842012,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,1.2836774485159945,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,1.2913747460817644,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,1.2982032478493166,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,1.3417302457268647,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,1.2887914035936365,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,1.2269869440288368,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,1.2107971653059875,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,1.2127008613838695,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,1.2448315128661145,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,1.1891622479401374,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1.1012939460045952,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,1.1109126919249368,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,1.0002382611935723,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,1.013299268587012,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1.1085165292215329,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,1.1066932546250206,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,1.07573166535007,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,1.0761184494542764,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,1.2449764714841955,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,1.1905702849341608,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000,1.169854033353274,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,1.1706844440785424,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f,1.1714517419299466,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,1.169518610206334,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200,1.167331574590321,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,1.1657866894123634,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f,1.1650582521869937,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,1.1619329829733136,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400,1.1553481947903737,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,1.151878720264112,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f,1.1526639225101083,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,1.1503729720768308,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,1.1414358581196706,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-500f,1.181533941166367,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-600f,1.1815662880064077,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,1.1801823691167888,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-700f,1.180622395945503,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,1.1795309924680388,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800,1.1779473347562588,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,1.1773666947335157,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800f,1.1768377199594866,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,1.176065259116722,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900,1.1762750957793804,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,1.1731067190358684,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900f,1.1732486527793256,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,1.1727171290901153,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000,1.6420905590477226,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1000f,1.6529772710792554,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1200,1.6410020054687287,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1200f,1.650603739820613,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1400f,1.641862956278464,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-800f,1.648640980164402,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1000,1.6467688661255064,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1200,1.634697938610032,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1400,1.626156664958287,R10EUROPE
IMAGE 3.0,ENGAGE-NPi2020-1400f,1.6353110406248437,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.6070649376316521,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.6607895202278002,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.6044662454640286,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1.5906491174438562,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,1.5898175248390876,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,1.6433939059340488,R10EUROPE
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,1.5828665585163102,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,1.618370577763157,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1.6081005314201073,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,1.6408433013156467,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,1.6110089187501853,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,1.6314483056365074,R10EUROPE
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,1.6338122323425053,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,1.5206463157184573,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1.5505497919679168,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,1.5767748072673196,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1.5999233084435804,R10EUROPE
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,1.597256105645757,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,1.4319464911825441,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,1.4387737017834854,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,1.4867105982372042,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),1.4567320313574776,R10EUROPE
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,1.3763308974030095,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,1.6157522017001504,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,1.6336568520426475,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,1.6166385781774388,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,1.6083938554887234,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,1.603577998717252,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,1.6291638399973472,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,1.613591416943633,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,1.5935873206912605,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,1.6388324825444123,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,1.6364003887032457,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,1.535163078047352,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.533167181270071,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,1.5411751169659555,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,1.546732776684634,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,1.5514723609070402,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,1.5238420820332816,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,1.5298202060939445,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,1.5568137551886752,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,1.56412442378002,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,1.6298414712161517,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,1.5797321803988003,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,1.6285245618546915,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,1.6370867367658255,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,1.6382419358778164,R10EUROPE
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,1.613293703237005,R10EUROPE
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,1.2384679491119157,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1.3797123855879476,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,1.3460911258300234,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,1.3636389457993408,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,1.299489149503069,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1.3039765103157885,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,1.3041476249581376,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,1.4474858400008563,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,1.4064238117926506,R10EUROPE
