model,scenario,region,economic_score,environmental_score,resource_score,resilience_score,robustness_score,transition_speed_score,economic_dimension_score,environmental_dimension_score,resource_dimension_score,resilience_dimension_score,robustness_dimension_score,transition_speed_dimension_score
IMAGE 3.0,ENGAGE-NPi2020-1200,R10AFRICA,0.17524285299024617,0.8715296755949867,0.0,0.26347531985752926,2.076450575127171,0.25119045611400076,0.17524285299024617,0.2980956172180687,0.0,0.02619411142960259,0.6176819908727582,0.051696851269884124
IMAGE 3.0,ENGAGE-NPi2020-1400,R10AFRICA,0.18620111403055528,0.8754600436436105,0.0,0.27997271846552035,2.07098078480335,0.2432264422914197,0.18620111403055528,0.3005402916588695,0.0,0.03653859762186407,0.6153354786723942,0.047378313890621
IMAGE 3.0,ENGAGE-NPi2020-1400f,R10AFRICA,0.190909374373204,1.877876520566253,0.0,0.27276594993141917,2.073825934646331,0.24534850783532342,0.190909374373204,0.924039645880523,0.0,0.03201968410323677,0.6165560334694115,0.04852901749018161
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,R10AFRICA,0.2363775144687808,1.330697654223973,0.0,0.25589648374624097,1.685109029677033,0.3868513898911221,0.2363775144687808,0.5836964076533283,0.0,0.021441897618834933,0.449798460327023,0.12525985938033057
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,R10AFRICA,0.3931162833990011,1.6343725247352143,0.0,0.5038907208472461,2.0921175788265582,0.7358419732948911,0.3931162833990011,0.7725810579120399,0.0,0.1769435632092595,0.6244030556937722,0.3145022330144306
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,R10AFRICA,0.34092137839978226,1.3154920706467446,1.2416718886298237,0.3958413172475685,1.5132540111583261,0.8525822393893606,0.34092137839978226,0.5742385907087482,0.1711368185747056,0.10919254438635563,0.37607353235461255,0.3778053881853367
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,R10AFRICA,0.23285275590178708,1.404422567600103,0.0,0.23330229179662232,1.5477965116252435,0.24942881795436359,0.23285275590178708,0.6295530320587668,0.0,0.007274493884350244,0.390892089187349,0.05074159172229787
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,R10AFRICA,0.207124617255949,1.6339038540646227,0.0,0.2217009204910763,1.5322069785589556,0.23006867133399075,0.207124617255949,0.7722895464822263,0.0,0.0,0.3842042588735053,0.04024342852084346
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,R10AFRICA,0.3544657553397086,1.6342760198268622,0.0,0.4548319644379366,2.1736524227401803,0.6035273760851435,0.3544657553397086,0.7725210322147155,0.0,0.14618188736299595,0.659381088611206,0.24275379728817859
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,R10AFRICA,0.32484147404854674,0.392273431984527,1.0056945101199,0.40945053546669563,1.467253000684795,0.7635928727903287,0.32484147404854674,0.0,0.1386125920188871,0.11772603341092476,0.3563393330681948,0.3295503355728942
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,R10AFRICA,0.4612209656671391,1.9836532832540092,0.0,0.5191668013539519,2.9676453222171237,0.2514361717844831,0.4612209656671391,0.9898324024301169,0.0,0.1865222372552966,1.0,0.05183009216213871
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,R10AFRICA,0.5466758753838785,1.2354442683313216,1.2321510564371054,0.5929723365428995,2.0503339486108345,0.8082534651410498,0.5466758753838785,0.5244491526861923,0.16982458388004448,0.2328010693194451,0.6064780910658423,0.3537678271221636
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,R10AFRICA,0.3142097709871244,1.4039457918308538,0.0,0.3981559377612541,2.362023845913296,0.1815281335107928,0.3142097709871244,0.6292564792874595,0.0,0.110643898052051,0.7401914700897468,0.013922011749233848
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10AFRICA,0.2609818282406816,1.8278465396847767,0.0,0.36489148275807515,2.34193658997378,0.15585390997820572,0.2609818282406816,0.8929211821586528,0.0,0.08978584014546633,0.731574139562719,0.0
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,R10AFRICA,0.3636813905330588,1.8284546321366997,0.0,0.46169678434952816,2.17771432079768,0.65166813794967,0.3636813905330588,0.893299413422613,0.0,0.15048638630099354,0.6611236221973743,0.26885843299193546
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,R10AFRICA,0.4486019053935282,1.5002670416382595,0.0,0.5087106238946402,2.080412990788768,0.6690774407350706,0.4486019053935282,0.6891679416739408,0.0,0.1799658227609961,0.6193818470175828,0.2782987386594733
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,R10AFRICA,0.44118224984523774,1.2129420814381635,0.0,0.9495907253697071,1.5122239995457063,0.9758602309254938,0.44118224984523774,0.5104528753708686,0.0,0.45641414231257343,0.3756316626169367,0.4446536667480596
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,R10AFRICA,0.40909980227052173,1.2127264132841458,0.0,0.9146903667683778,2.052494432152386,0.7045402397799635,0.40909980227052173,0.5103187305739185,0.0,0.4345303116411396,0.6074049275054144,0.29752866802177985
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,R10AFRICA,0.418342686682576,1.6987883016495338,0.0,0.6855923360143139,1.6886796043348657,0.907086239306161,0.418342686682576,0.8126474337472245,0.0,0.29087727444885375,0.4513302186762281,0.40736053037917247
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,R10AFRICA,0.3850602879550546,1.6992190439824273,0.0,0.682309821671385,1.9796249956258143,0.41846485309702786,0.3850602879550546,0.8129153538907755,0.0,0.28881901513760205,0.5761443102385009,0.14240246178962893
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,R10AFRICA,0.3830666927151661,1.6986889845513593,0.0,0.6682812723505921,2.0476056237704574,0.4019508015768227,0.3830666927151661,0.812585658878195,0.0,0.28002258982263706,0.6053076536001465,0.1334476118406154
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,R10AFRICA,0.29423065416458744,0.5306436925572212,2.215814166199008,1.043018655144936,1.5907515649642145,0.40382124234416916,0.29423065416458744,0.08606579211009376,0.30540063798538186,0.514996949971915,0.40931958837104016,0.13446187029739762
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,R10AFRICA,0.27112114942745114,0.5337626664863179,2.2157951783764283,1.022183537695315,1.7679993528284772,0.6024292044930827,0.27112114942745114,0.08800578239895651,0.30539802093688645,0.501932551766288,0.4853579869362784,0.2421583067259055
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,R10AFRICA,0.12825828439266054,0.7451196717543324,2.215814166199008,0.44536206311260756,1.4911286425846733,0.7093118587339771,0.12825828439266054,0.21946906071555913,0.30540063798538186,0.14024390490711386,0.36658186188426184,0.3001161088865962
