,scenario,model,mean_value,mean_value_2050,region
219,NGFS Phase 5-Delayed Transition,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.5519047691191288,0.8347223528242261,R10AFRICA
220,NGFS Phase 5-Low Demand,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.4030938201925797,0.8087916198789139,R10AFRICA
221,NGFS Phase 5-Nationally Determined Contributions (NDCs),MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.5474757744289805,0.8598876893973777,R10AFRICA
222,NGFS Phase 5-Net-Zero 2050,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.6332082500507447,1.013425046881117,R10AFRICA
223,ENGAGE-INDCi2030-1000,POLES-JRC ENGAGE,0.4947183089588536,0.7147222576153036,R10AFRICA
224,ENGAGE-INDCi2030-1000-COV,POLES-JRC ENGAGE,0.5013852635160705,0.7181217562694553,R10AFRICA
225,ENGAGE-INDCi2030-1000-COV-NDCp,POLES-JRC ENGAGE,0.5974614930936548,0.7102193653963914,R10AFRICA
226,ENGAGE-INDCi2030-1000-NDCp,POLES-JRC ENGAGE,0.46183829359605333,0.6611305695876258,R10AFRICA
227,ENGAGE-INDCi2030-1000f,POLES-JRC ENGAGE,0.49554684021679585,0.6319912340542776,R10AFRICA
228,ENGAGE-INDCi2030-1000f-COV,POLES-JRC ENGAGE,0.45711344255275943,0.564403414302112,R10AFRICA
229,ENGAGE-INDCi2030-1000f-COV-NDCp,POLES-JRC ENGAGE,0.4657255082234235,0.5959314202981982,R10AFRICA
230,ENGAGE-INDCi2030-1000f-NDCp,POLES-JRC ENGAGE,0.44200522480663884,0.5360277266098263,R10AFRICA
231,ENGAGE-INDCi2030-1200,POLES-JRC ENGAGE,0.4112282846643363,0.5524610200319785,R10AFRICA
232,ENGAGE-INDCi2030-1200f,POLES-JRC ENGAGE,0.39252279554111424,0.5149220907568971,R10AFRICA
233,ENGAGE-INDCi2030-300f,POLES-JRC ENGAGE,0.6878733361313862,0.7748614736487968,R10AFRICA
234,ENGAGE-INDCi2030-400f,POLES-JRC ENGAGE,0.6222255917391162,0.7628663504922435,R10AFRICA
235,ENGAGE-INDCi2030-500f,POLES-JRC ENGAGE,0.6586902456207641,0.7493758772022605,R10AFRICA
236,ENGAGE-INDCi2030-600f,POLES-JRC ENGAGE,0.6288570558092225,0.7416022603596253,R10AFRICA
237,ENGAGE-INDCi2030-600f-COV,POLES-JRC ENGAGE,0.6583016872306497,0.8286951748267677,R10AFRICA
238,ENGAGE-INDCi2030-600f-COV-NDCp,POLES-JRC ENGAGE,0.6655041837424208,0.8541333300436024,R10AFRICA
239,ENGAGE-INDCi2030-600f-NDCp,POLES-JRC ENGAGE,0.5747099742424623,0.7121522875120189,R10AFRICA
240,ENGAGE-INDCi2030-700f,POLES-JRC ENGAGE,0.5613880130003067,0.7151257825174989,R10AFRICA
241,ENGAGE-INDCi2030-800f,POLES-JRC ENGAGE,0.6099166622051584,0.6928816210500544,R10AFRICA
242,ENGAGE-INDCi2030-900,POLES-JRC ENGAGE,0.5298952161278241,0.793925493658569,R10AFRICA
243,ENGAGE-INDCi2030-900f,POLES-JRC ENGAGE,0.5274229948263944,0.6637323430713938,R10AFRICA
244,ENGAGE-NPi2020-1000f,POLES-JRC ENGAGE,0.41252069547727527,0.5104604537351558,R10AFRICA
245,ENGAGE-NPi2020-1000f-COV,POLES-JRC ENGAGE,0.4313502176691353,0.5350489599486746,R10AFRICA
246,ENGAGE-NPi2020-1200f,POLES-JRC ENGAGE,0.3875445127685354,0.49208180749330777,R10AFRICA
247,ENGAGE-NPi2020-900f,POLES-JRC ENGAGE,0.426585817386009,0.5271475011753457,R10AFRICA
248,NGFS Phase 2-Delayed Transition,REMIND-MAgPIE 2.1-4.2,0.8232802889849923,1.0008135906174236,R10AFRICA
249,RESCUE-End-of-Century-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,1.0948437259867092,1.050049854512598,R10AFRICA
250,RESCUE-End-of-Century-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,1.11811743736875,1.0528719956267285,R10AFRICA
251,RESCUE-End-of-Century-Budget-500,REMIND-MAgPIE 3.2.0-4.8.0,1.0871912335530451,1.1165177841572975,R10AFRICA
252,RESCUE-End-of-Century-Budget-500-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,1.1343049983057139,1.117705003601034,R10AFRICA
253,RESCUE-Peak-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,1.1404706048506583,1.1717997816244325,R10AFRICA
254,RESCUE-Peak-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,1.13729335898212,1.1647418543930197,R10AFRICA
255,NGFS Phase 5-Below 2°C,REMIND-MAgPIE 3.3-4.8,1.1847892833984157,1.2603647371886828,R10AFRICA
256,NGFS Phase 5-Delayed Transition,REMIND-MAgPIE 3.3-4.8,1.1974015824542417,1.2415900579652432,R10AFRICA
257,NGFS Phase 5-Low Demand,REMIND-MAgPIE 3.3-4.8,0.7286075813672332,0.811436281357327,R10AFRICA
258,NGFS Phase 5-Net-Zero 2050,REMIND-MAgPIE 3.3-4.8,1.3111304319936585,1.4655107777228438,R10AFRICA
259,ENGAGE-INDCi2030-1000,WITCH 5.0,0.2820803067808267,0.4234491341955172,R10AFRICA
260,ENGAGE-INDCi2030-1000-NDCp,WITCH 5.0,0.2876792613878257,0.4325096101406869,R10AFRICA
261,ENGAGE-INDCi2030-1000f,WITCH 5.0,0.2848803017796789,0.423155905561061,R10AFRICA
262,ENGAGE-INDCi2030-1000f-NDCp,WITCH 5.0,0.2858441164845335,0.42868711653190056,R10AFRICA
263,ENGAGE-INDCi2030-1200,WITCH 5.0,0.28739579757050154,0.4338842585862949,R10AFRICA
264,ENGAGE-INDCi2030-1200-NDCp,WITCH 5.0,0.2881445387192243,0.4398414301896632,R10AFRICA
265,ENGAGE-INDCi2030-1200f,WITCH 5.0,0.2766792290430341,0.4293622582483761,R10AFRICA
266,ENGAGE-INDCi2030-1200f-NDCp,WITCH 5.0,0.2768744713814947,0.43289304232660225,R10AFRICA
267,ENGAGE-INDCi2030-1400,WITCH 5.0,0.2839034100137805,0.43981145705658775,R10AFRICA
268,ENGAGE-INDCi2030-1400-NDCp,WITCH 5.0,0.2854373126497738,0.44667662459440594,R10AFRICA
269,ENGAGE-INDCi2030-1400f,WITCH 5.0,0.2777140329070573,0.4379689500231372,R10AFRICA
270,ENGAGE-INDCi2030-1400f-NDCp,WITCH 5.0,0.28226300000637417,0.44759349737806225,R10AFRICA
271,ENGAGE-INDCi2030-1600-NDCp,WITCH 5.0,0.2919559345498131,0.46889717240864115,R10AFRICA
272,ENGAGE-INDCi2030-500f,WITCH 5.0,0.30348039154794676,0.42151742678631937,R10AFRICA
273,ENGAGE-INDCi2030-600f,WITCH 5.0,0.295955925674666,0.4115224560843566,R10AFRICA
274,ENGAGE-INDCi2030-600f-NDCp,WITCH 5.0,0.2927322806146903,0.41100624478481457,R10AFRICA
275,ENGAGE-INDCi2030-700f,WITCH 5.0,0.28758982579644266,0.4043701913523162,R10AFRICA
276,ENGAGE-INDCi2030-700f-NDCp,WITCH 5.0,0.2890158141865532,0.410402069410871,R10AFRICA
277,ENGAGE-INDCi2030-800,WITCH 5.0,0.2795309607422942,0.42238775506259124,R10AFRICA
278,ENGAGE-INDCi2030-800-NDCp,WITCH 5.0,0.27981310927210173,0.4228544817772196,R10AFRICA
279,ENGAGE-INDCi2030-800f,WITCH 5.0,0.2831141205372242,0.4111679293574823,R10AFRICA
280,ENGAGE-INDCi2030-800f-NDCp,WITCH 5.0,0.2829842212207018,0.4173624989558879,R10AFRICA
281,ENGAGE-INDCi2030-900,WITCH 5.0,0.2762565765878517,0.417217772362761,R10AFRICA
282,ENGAGE-INDCi2030-900-NDCp,WITCH 5.0,0.26949551244819114,0.4159523652149039,R10AFRICA
283,ENGAGE-INDCi2030-900f,WITCH 5.0,0.2822759053520649,0.4179496126675659,R10AFRICA
284,ENGAGE-INDCi2030-900f-NDCp,WITCH 5.0,0.28592156470830554,0.42594477173373724,R10AFRICA
285,ENGAGE-INDCi2030-1000,IMAGE 3.0,0.24667461205180002,0.4193218293561044,R10CHINA+
286,ENGAGE-INDCi2030-1000f,IMAGE 3.0,0.26432971008030964,0.400127927060096,R10CHINA+
287,ENGAGE-INDCi2030-1200,IMAGE 3.0,0.24203873950908628,0.41287215500890684,R10CHINA+
288,ENGAGE-INDCi2030-1200f,IMAGE 3.0,0.2470904054511599,0.39966453383079487,R10CHINA+
289,ENGAGE-INDCi2030-1400f,IMAGE 3.0,0.24734592164057329,0.40181496082474666,R10CHINA+
290,ENGAGE-INDCi2030-800f,IMAGE 3.0,0.2697633823855501,0.42087841841650914,R10CHINA+
291,ENGAGE-NPi2020-1000,IMAGE 3.0,0.2404781919278668,0.4045375786585716,R10CHINA+
292,ENGAGE-NPi2020-1200,IMAGE 3.0,0.23809297292456785,0.40361115122568336,R10CHINA+
293,ENGAGE-NPi2020-1400,IMAGE 3.0,0.23606107737257087,0.39870948140237916,R10CHINA+
294,ENGAGE-NPi2020-1400f,IMAGE 3.0,0.2257436023972978,0.3736779998087599,R10CHINA+
295,SSP2021-SSP1-SPA1-19-Default,IMAGE 3.2,0.4041793027607604,0.6580361473243972,R10CHINA+
296,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,IMAGE 3.2,0.44395337268831364,0.6665233301411486,R10CHINA+
297,SSP2021-SSP1-SPA1-19-Renewables,IMAGE 3.2,0.4054080822712275,0.6778580751642305,R10CHINA+
298,SSP2021-SSP1-SPA1-26-Default,IMAGE 3.2,0.3710263626716239,0.5881879536696537,R10CHINA+
299,SSP2021-SSP1-SPA1-26-Lifestyle,IMAGE 3.2,0.34781726439773897,0.5737676648569324,R10CHINA+
300,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,IMAGE 3.2,0.40146453191212694,0.5812360885720036,R10CHINA+
301,SSP2021-SSP1-SPA1-26-Renewables,IMAGE 3.2,0.4164380526038043,0.6907916352870472,R10CHINA+
302,SSP2021-SSP2-SPA0-26-Default,IMAGE 3.2,0.36948269836423137,0.5343879177267341,R10CHINA+
303,SSP2021-SSP2-SPA2-19-Renewables,IMAGE 3.2,0.5175652632612348,0.7538516199523945,R10CHINA+
304,SSP2021-SSP2-SPA2-26-Default,IMAGE 3.2,0.3742243772989667,0.5616564184737288,R10CHINA+
305,SSP2021-SSP2-SPA2-26-Lifestyle,IMAGE 3.2,0.3429386374831958,0.5246183105409035,R10CHINA+
306,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,IMAGE 3.2,0.4048076435619017,0.5773124661434683,R10CHINA+
307,SSP2021-SSP2-SPA2-26-Renewables,IMAGE 3.2,0.45220659288183424,0.6437956236905825,R10CHINA+
308,NAVIGATE Demand-1.5°C-ele_u,IMAGE 3.3,0.4764168740296976,0.8159345903848298,R10CHINA+
309,NAVIGATE Demand-1.5°C-tec_u,IMAGE 3.3,0.42183908513637675,0.7365869586944748,R10CHINA+
310,NAVIGATE Demand-2.0°C-ele_u,IMAGE 3.3,0.39900387530001,0.5839663792553685,R10CHINA+
311,NAVIGATE Demand-2.0°C-ref,IMAGE 3.3,0.36795573232005596,0.5760155412649044,R10CHINA+
312,NAVIGATE Demand-2.0°C-tec_u,IMAGE 3.3,0.3605427892247148,0.56153633116747,R10CHINA+
313,NGFS Phase 5-Below 2°C,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.22510068034508546,0.3861045325587916,R10CHINA+
314,NGFS Phase 5-Delayed Transition,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.21576829669042288,0.36272585506411037,R10CHINA+
315,NGFS Phase 5-Low Demand,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.16542483009784215,0.30346532918226815,R10CHINA+
316,NGFS Phase 5-Nationally Determined Contributions (NDCs),MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.21062643446305207,0.36631588756622546,R10CHINA+
317,NGFS Phase 5-Net-Zero 2050,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.2592725516878538,0.44511957990112655,R10CHINA+
318,ENGAGE-INDCi2030-1000,POLES-JRC ENGAGE,0.46995894032277874,0.6025779664047802,R10CHINA+
319,ENGAGE-INDCi2030-1000-COV,POLES-JRC ENGAGE,0.4399011767971717,0.5837172459601141,R10CHINA+
320,ENGAGE-INDCi2030-1000-COV-NDCp,POLES-JRC ENGAGE,0.42518527219770375,0.5931699299021429,R10CHINA+
321,ENGAGE-INDCi2030-1000-NDCp,POLES-JRC ENGAGE,0.4428347057820332,0.6231428748794483,R10CHINA+
322,ENGAGE-INDCi2030-1000f,POLES-JRC ENGAGE,0.5936016666420473,0.6129411112961725,R10CHINA+
323,ENGAGE-INDCi2030-1000f-COV,POLES-JRC ENGAGE,0.4329459698603635,0.5586687265796079,R10CHINA+
324,ENGAGE-INDCi2030-1000f-COV-NDCp,POLES-JRC ENGAGE,0.42196063471312684,0.5426426571344011,R10CHINA+
325,ENGAGE-INDCi2030-1000f-NDCp,POLES-JRC ENGAGE,0.49734164200787756,0.6025225631992521,R10CHINA+
326,ENGAGE-INDCi2030-1200,POLES-JRC ENGAGE,0.4171337927824487,0.5882002438802605,R10CHINA+
327,ENGAGE-INDCi2030-1200f,POLES-JRC ENGAGE,0.42285903019930104,0.5605973890424736,R10CHINA+
328,ENGAGE-INDCi2030-300f,POLES-JRC ENGAGE,0.6164680314553579,0.6253409942150455,R10CHINA+
329,ENGAGE-INDCi2030-400f,POLES-JRC ENGAGE,0.7014412298398058,0.6532305915359381,R10CHINA+
330,ENGAGE-INDCi2030-500f,POLES-JRC ENGAGE,0.5216970480257173,0.625640642537273,R10CHINA+
331,ENGAGE-INDCi2030-600f,POLES-JRC ENGAGE,0.6071657447863187,0.613058266154329,R10CHINA+
332,ENGAGE-INDCi2030-600f-COV,POLES-JRC ENGAGE,0.5766637154471614,0.5767586804111564,R10CHINA+
333,ENGAGE-INDCi2030-600f-COV-NDCp,POLES-JRC ENGAGE,0.5808706121184524,0.5743147678889412,R10CHINA+
334,ENGAGE-INDCi2030-600f-NDCp,POLES-JRC ENGAGE,0.5648886944047584,0.6230354385119712,R10CHINA+
335,ENGAGE-INDCi2030-700f,POLES-JRC ENGAGE,0.5655926677110636,0.6065745257348966,R10CHINA+
336,ENGAGE-INDCi2030-800f,POLES-JRC ENGAGE,0.5912843446128474,0.6097751644540227,R10CHINA+
337,ENGAGE-INDCi2030-900,POLES-JRC ENGAGE,0.46802664783824915,0.6319506319681966,R10CHINA+
338,ENGAGE-INDCi2030-900f,POLES-JRC ENGAGE,0.5407312069005502,0.6102540374039499,R10CHINA+
339,ENGAGE-NPi2020-1000f,POLES-JRC ENGAGE,0.4365260658815111,0.5612867187038051,R10CHINA+
340,ENGAGE-NPi2020-1000f-COV,POLES-JRC ENGAGE,0.4136452458934582,0.5433402922502117,R10CHINA+
341,ENGAGE-NPi2020-1200f,POLES-JRC ENGAGE,0.4043979775272557,0.5293403189077683,R10CHINA+
342,ENGAGE-NPi2020-900f,POLES-JRC ENGAGE,0.46420682762671966,0.5696905269780536,R10CHINA+
343,NGFS Phase 2-Delayed Transition,REMIND-MAgPIE 2.1-4.2,0.5281688809327607,0.7285975615529262,R10CHINA+
344,RESCUE-End-of-Century-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,0.599484656919456,0.8354752997747261,R10CHINA+
345,RESCUE-End-of-Century-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,0.6181987232436427,0.8379548658294633,R10CHINA+
346,RESCUE-End-of-Century-Budget-500,REMIND-MAgPIE 3.2.0-4.8.0,0.5874973352790873,0.8578551820283199,R10CHINA+
347,RESCUE-End-of-Century-Budget-500-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,0.6294362974878704,0.863469207141241,R10CHINA+
348,RESCUE-Peak-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,0.6749336116999751,0.9448405110033079,R10CHINA+
349,RESCUE-Peak-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,0.6739528011615775,0.9429318378036244,R10CHINA+
350,NGFS Phase 5-Below 2°C,REMIND-MAgPIE 3.3-4.8,0.4875252203213562,0.7631048389169485,R10CHINA+
351,NGFS Phase 5-Delayed Transition,REMIND-MAgPIE 3.3-4.8,0.48349227507069703,0.7390803043371261,R10CHINA+
352,NGFS Phase 5-Low Demand,REMIND-MAgPIE 3.3-4.8,0.4277493468710062,0.6689431687794364,R10CHINA+
353,NGFS Phase 5-Net-Zero 2050,REMIND-MAgPIE 3.3-4.8,0.554750227341095,0.8968906510351042,R10CHINA+
354,ENGAGE-INDCi2030-1000,WITCH 5.0,0.37908644116211354,0.42020771140377616,R10CHINA+
355,ENGAGE-INDCi2030-1000-NDCp,WITCH 5.0,0.3822584647232381,0.42528615827087674,R10CHINA+
356,ENGAGE-INDCi2030-1000f,WITCH 5.0,0.37758233186454887,0.43499702140868457,R10CHINA+
357,ENGAGE-INDCi2030-1000f-NDCp,WITCH 5.0,0.37155438712585637,0.42057886232811004,R10CHINA+
358,ENGAGE-INDCi2030-1200,WITCH 5.0,0.3802021643763948,0.423853233530256,R10CHINA+
359,ENGAGE-INDCi2030-1200-NDCp,WITCH 5.0,0.38047530673158103,0.4220007028962258,R10CHINA+
360,ENGAGE-INDCi2030-1200f,WITCH 5.0,0.3742662901534844,0.4283219903244452,R10CHINA+
361,ENGAGE-INDCi2030-1200f-NDCp,WITCH 5.0,0.3734830536743273,0.42465195749726325,R10CHINA+
362,ENGAGE-INDCi2030-1400,WITCH 5.0,0.38583133672389414,0.43832982665952075,R10CHINA+
363,ENGAGE-INDCi2030-1400-NDCp,WITCH 5.0,0.385435852892194,0.4332534156945883,R10CHINA+
364,ENGAGE-INDCi2030-1400f,WITCH 5.0,0.38247867334833396,0.4383526047221727,R10CHINA+
365,ENGAGE-INDCi2030-1400f-NDCp,WITCH 5.0,0.38316465856450355,0.4340411439227365,R10CHINA+
366,ENGAGE-INDCi2030-1600-NDCp,WITCH 5.0,0.3933984147219571,0.4383821330167683,R10CHINA+
367,ENGAGE-INDCi2030-500f,WITCH 5.0,0.38633489000568133,0.44300183421094874,R10CHINA+
368,ENGAGE-INDCi2030-600f,WITCH 5.0,0.38079802527208967,0.44250802735272676,R10CHINA+
369,ENGAGE-INDCi2030-600f-NDCp,WITCH 5.0,0.3827322847477045,0.450004688081293,R10CHINA+
370,ENGAGE-INDCi2030-700f,WITCH 5.0,0.37730937391617336,0.4338500705886794,R10CHINA+
371,ENGAGE-INDCi2030-700f-NDCp,WITCH 5.0,0.3800185439045645,0.4407818054987432,R10CHINA+
372,ENGAGE-INDCi2030-800,WITCH 5.0,0.3848999846637592,0.44303327728534125,R10CHINA+
373,ENGAGE-INDCi2030-800-NDCp,WITCH 5.0,0.3823969193335271,0.4374767412300493,R10CHINA+
374,ENGAGE-INDCi2030-800f,WITCH 5.0,0.3766022593573612,0.42747141227814833,R10CHINA+
375,ENGAGE-INDCi2030-800f-NDCp,WITCH 5.0,0.37798542956483794,0.42922227726836515,R10CHINA+
376,ENGAGE-INDCi2030-900,WITCH 5.0,0.3832043479696754,0.43503501088660407,R10CHINA+
377,ENGAGE-INDCi2030-900-NDCp,WITCH 5.0,0.3740882444275113,0.43039090689402915,R10CHINA+
378,ENGAGE-INDCi2030-900f,WITCH 5.0,0.3750448798155271,0.42676014918387417,R10CHINA+
379,ENGAGE-INDCi2030-900f-NDCp,WITCH 5.0,0.37512463969462245,0.4297110117418819,R10CHINA+
380,ENGAGE-INDCi2030-1000,IMAGE 3.0,0.2797945173467007,0.3128946653369194,R10MIDDLE_EAST
381,ENGAGE-INDCi2030-1000f,IMAGE 3.0,0.318423866122154,0.33010843176348853,R10MIDDLE_EAST
382,ENGAGE-INDCi2030-1200,IMAGE 3.0,0.2788337534812145,0.326913450542933,R10MIDDLE_EAST
383,ENGAGE-INDCi2030-1200f,IMAGE 3.0,0.2992539540441808,0.3272210193918744,R10MIDDLE_EAST
384,ENGAGE-INDCi2030-1400f,IMAGE 3.0,0.3111404383682246,0.34412699136457114,R10MIDDLE_EAST
385,ENGAGE-INDCi2030-800f,IMAGE 3.0,0.2975444479603825,0.3093054799966791,R10MIDDLE_EAST
386,ENGAGE-NPi2020-1000,IMAGE 3.0,0.2825655074601535,0.3113060114956442,R10MIDDLE_EAST
387,ENGAGE-NPi2020-1200,IMAGE 3.0,0.28244892152984624,0.33169316890393774,R10MIDDLE_EAST
388,ENGAGE-NPi2020-1400,IMAGE 3.0,0.29427264186754143,0.3568585444604976,R10MIDDLE_EAST
389,ENGAGE-NPi2020-1400f,IMAGE 3.0,0.30976246554177383,0.35869930581801746,R10MIDDLE_EAST
390,SSP2021-SSP1-SPA1-19-Default,IMAGE 3.2,0.46956546533826266,0.7590147834942265,R10MIDDLE_EAST
391,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,IMAGE 3.2,0.908225740425497,0.7787173689568033,R10MIDDLE_EAST
392,SSP2021-SSP1-SPA1-19-Renewables,IMAGE 3.2,0.7837859745532377,0.8438953710265293,R10MIDDLE_EAST
393,SSP2021-SSP1-SPA1-26-Default,IMAGE 3.2,0.48652013327616433,0.7685197704683975,R10MIDDLE_EAST
394,SSP2021-SSP1-SPA1-26-Lifestyle,IMAGE 3.2,0.4643835503588137,0.734188035029711,R10MIDDLE_EAST
395,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,IMAGE 3.2,0.9458496848065678,0.8015414232137654,R10MIDDLE_EAST
396,SSP2021-SSP1-SPA1-26-Renewables,IMAGE 3.2,0.8311477151207733,0.8776343205399859,R10MIDDLE_EAST
397,SSP2021-SSP2-SPA0-26-Default,IMAGE 3.2,0.5308110220910488,0.7589888199340151,R10MIDDLE_EAST
398,SSP2021-SSP2-SPA2-19-Renewables,IMAGE 3.2,0.8869045057491624,0.8767311804914939,R10MIDDLE_EAST
399,SSP2021-SSP2-SPA2-26-Default,IMAGE 3.2,0.5653203476417272,0.798019771161105,R10MIDDLE_EAST
400,SSP2021-SSP2-SPA2-26-Lifestyle,IMAGE 3.2,0.5140951078954156,0.7445146055059548,R10MIDDLE_EAST
401,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,IMAGE 3.2,0.9393422047111323,0.7930767601689714,R10MIDDLE_EAST
402,SSP2021-SSP2-SPA2-26-Renewables,IMAGE 3.2,0.9963725946916947,0.8402085566272639,R10MIDDLE_EAST
403,NAVIGATE Demand-1.5°C-ele_u,IMAGE 3.3,0.5691856010921952,0.7065728661817665,R10MIDDLE_EAST
404,NAVIGATE Demand-1.5°C-tec_u,IMAGE 3.3,0.5121017951591876,0.7003699263032539,R10MIDDLE_EAST
405,NAVIGATE Demand-2.0°C-ele_u,IMAGE 3.3,0.4833794185816253,0.706344995790544,R10MIDDLE_EAST
406,NAVIGATE Demand-2.0°C-ref,IMAGE 3.3,0.4985197589580359,0.7392142769714671,R10MIDDLE_EAST
407,NAVIGATE Demand-2.0°C-tec_u,IMAGE 3.3,0.4614847576445318,0.7157883533474274,R10MIDDLE_EAST
408,NGFS Phase 5-Below 2°C,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.2240006743206821,0.39031473382550946,R10MIDDLE_EAST
409,NGFS Phase 5-Delayed Transition,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.2383106014840021,0.4188803981757992,R10MIDDLE_EAST
410,NGFS Phase 5-Low Demand,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.1630727452269778,0.3255435630545869,R10MIDDLE_EAST
411,NGFS Phase 5-Nationally Determined Contributions (NDCs),MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.24362061255873402,0.40282264018212,R10MIDDLE_EAST
412,NGFS Phase 5-Net-Zero 2050,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,0.22093857584278143,0.3819650472215466,R10MIDDLE_EAST
413,ENGAGE-INDCi2030-1000,POLES-JRC ENGAGE,0.2900421670592732,0.419303339376192,R10MIDDLE_EAST
414,ENGAGE-INDCi2030-1000-COV,POLES-JRC ENGAGE,0.2723564834259052,0.36308622871517554,R10MIDDLE_EAST
415,ENGAGE-INDCi2030-1000-COV-NDCp,POLES-JRC ENGAGE,0.27599708275774965,0.3585646247584029,R10MIDDLE_EAST
416,ENGAGE-INDCi2030-1000-NDCp,POLES-JRC ENGAGE,0.311446499887825,0.4265959325986101,R10MIDDLE_EAST
417,ENGAGE-INDCi2030-1000f,POLES-JRC ENGAGE,0.2827550805026769,0.33115265800818044,R10MIDDLE_EAST
418,ENGAGE-INDCi2030-1000f-COV,POLES-JRC ENGAGE,0.25662674761460014,0.3270642550412422,R10MIDDLE_EAST
419,ENGAGE-INDCi2030-1000f-COV-NDCp,POLES-JRC ENGAGE,0.2644672326862987,0.3211249864539601,R10MIDDLE_EAST
420,ENGAGE-INDCi2030-1000f-NDCp,POLES-JRC ENGAGE,0.28989601857815595,0.36920446606642654,R10MIDDLE_EAST
421,ENGAGE-INDCi2030-1200,POLES-JRC ENGAGE,0.2594378289476705,0.30811704448451044,R10MIDDLE_EAST
422,ENGAGE-INDCi2030-1200f,POLES-JRC ENGAGE,0.23903085292948636,0.29955826843678013,R10MIDDLE_EAST
423,ENGAGE-INDCi2030-300f,POLES-JRC ENGAGE,0.3534244827072452,0.42899883945729245,R10MIDDLE_EAST
424,ENGAGE-INDCi2030-400f,POLES-JRC ENGAGE,0.37228370512700676,0.4204174894688549,R10MIDDLE_EAST
425,ENGAGE-INDCi2030-500f,POLES-JRC ENGAGE,0.3575954413729142,0.4275274693937577,R10MIDDLE_EAST
426,ENGAGE-INDCi2030-600f,POLES-JRC ENGAGE,0.34785206852489164,0.42389537638650604,R10MIDDLE_EAST
427,ENGAGE-INDCi2030-600f-COV,POLES-JRC ENGAGE,0.3536144684325058,0.4491950710745093,R10MIDDLE_EAST
428,ENGAGE-INDCi2030-600f-COV-NDCp,POLES-JRC ENGAGE,0.3626149432932,0.4519886570116659,R10MIDDLE_EAST
429,ENGAGE-INDCi2030-600f-NDCp,POLES-JRC ENGAGE,0.36725035836448294,0.4782081425057586,R10MIDDLE_EAST
430,ENGAGE-INDCi2030-700f,POLES-JRC ENGAGE,0.3434715990239238,0.42293069669361816,R10MIDDLE_EAST
431,ENGAGE-INDCi2030-800f,POLES-JRC ENGAGE,0.31972690643957696,0.40354450818589455,R10MIDDLE_EAST
432,ENGAGE-INDCi2030-900,POLES-JRC ENGAGE,0.2869294827739112,0.39838568798384294,R10MIDDLE_EAST
433,ENGAGE-INDCi2030-900f,POLES-JRC ENGAGE,0.27761396453243603,0.3290241142003402,R10MIDDLE_EAST
434,ENGAGE-NPi2020-1000f,POLES-JRC ENGAGE,0.2507830257467078,0.3208856814362078,R10MIDDLE_EAST
435,ENGAGE-NPi2020-1000f-COV,POLES-JRC ENGAGE,0.2526241623019401,0.33743580458006717,R10MIDDLE_EAST
436,ENGAGE-NPi2020-1200f,POLES-JRC ENGAGE,0.23131301471491206,0.3084733455271833,R10MIDDLE_EAST
437,ENGAGE-NPi2020-900f,POLES-JRC ENGAGE,0.2583342976817971,0.32245734114508395,R10MIDDLE_EAST
438,NGFS Phase 2-Delayed Transition,REMIND-MAgPIE 2.1-4.2,0.4294667099132081,0.4869545689680571,R10MIDDLE_EAST
439,RESCUE-End-of-Century-Budget-1150,REMIND-MAgPIE 3.2.0-4.8.0,0.7725457092372413,0.5403796521643522,R10MIDDLE_EAST
440,RESCUE-End-of-Century-Budget-1150-with-OAE,REMIND-MAgPIE 3.2.0-4.8.0,0.7443729449720845,0.5416401153703855,R10MIDDLE_EAST
