model,scenario,shannon_index,region
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.6238733440646009,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.6332086669644613,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.6315097579983212,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.6107823509117287,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.6108774159525685,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.6378307101992657,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.6427196737678784,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.7304284430419333,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.6871559910486951,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000,0.7880319202864909,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.793693801833612,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.7397936925270208,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.7514584614633191,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200,0.7496142219253291,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.7610626139738633,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.7361182449968405,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.7493474035222707,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400,0.7309063647319265,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.7498970698920733,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.7425820373700498,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.7521876718382666,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.7468063240784036,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-500f,0.7904493933286405,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-600f,0.7791055896960346,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.7767979037908951,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-700f,0.7555768432418611,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.757947832855399,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800,0.8112970146911551,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.8029533255941295,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800f,0.7479987923811512,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.7563453903130719,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900,0.7657901006369338,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.8077614426349226,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900f,0.7455191356721592,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.7502060570159033,R10LATIN_AM
IMAGE 3.0,ENGAGE-INDCi2030-1000,1.08740790803383,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,1.001736935480448,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,1.0416491760898894,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.9912076263257881,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.9865803920612428,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,1.0679921131170071,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1000,1.1388775226462284,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1200,1.095956628597774,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1400,1.0886555800921929,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,1.0866788314612177,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.087135378767775,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.1599788214057853,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.0589783090989422,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1.108262345062322,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.9889515911308282,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.9331142343460914,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,1.0128297982344712,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,1.0888979186212535,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1.1789163889547845,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,1.0309873995637235,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,1.1066131309128693,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,1.1540454240587892,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,1.1365893614160414,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.9248239068998793,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.8841736213099711,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,1.004929013492655,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.9746549990253042,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.9167143016881167,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.8217022234610585,R10INDIA+
