model,scenario,environmental_score,environmental_score_2050,Region
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,1.6282367109326028,1.748011311709205,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.60884571604699,0.7487140791242008,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,1.6345215370857904,1.7481990990347984,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,1.4661735087765404,1.5952069608030768,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.4611875429359198,0.5936064633675842,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,1.4616380701292084,1.5927667506103436,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,1.4737194163662615,1.597779606162114,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.6359644521593809,0.722036064175048,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,1.5575091543984088,1.7466422599513698,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,1.5639992138661394,1.759524293222881,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,1.3851672136763633,1.614276298680966,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,1.428129844491726,1.619339887834951,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1.7127352086971857,1.7722331545187837,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,1.7131203423056771,1.7707043706716117,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.6136116787802925,0.740817661138948,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.6936310932769412,0.8186310678274175,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,1.6887536645104655,1.7633584289953452,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,1.6329769687430105,1.6828013288183232,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000,1.1725651808300908,1.4351925992967498,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,1.1579073805734823,1.429575459434491,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000f,1.1757094324807689,1.459429064141539,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,1.1261168695549262,1.452227915552435,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200,1.2070640101230703,1.4725879399893538,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,1.1638502975479312,1.4616506530905105,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200f,1.1747289043352773,1.47005172267311,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,1.125506000019574,1.4634259357592765,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400,1.173554327238449,1.4766070719271183,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,1.1251339436256462,1.4692156310365827,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400f,1.1734222494116697,1.4762525701692697,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,1.1275004211010906,1.4695336277893247,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,1.1309131900808689,1.4731228104888319,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-500f,1.1860345149339206,1.388535489626715,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-600f,1.180116416793445,1.3931270441354817,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,1.1276342694494572,1.390908333156994,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-700f,1.1783778873193798,1.4072148971845435,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,1.127049601974433,1.416800203589046,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800,1.193653502832851,1.4213112383720794,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,1.1668474875191346,1.4267916971543664,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800f,1.1771721580818628,1.4343598310773367,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,1.1265715044160416,1.431872725113491,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900,1.2075209088482055,1.4381923943500405,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,1.1566146734443277,1.4055538414527313,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900f,1.1763712306166785,1.441263989523512,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,1.1261529453021901,1.4504687542845809,R10LATIN_AM
IMAGE 3.0,ENGAGE-INDCi2030-1000,1.8208272006048376,1.8802305008262348,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,1.821027942689752,1.881062088923308,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,1.820908020569214,1.880714594195477,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,1.8207698551966205,1.8803651492065963,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,1.820986431186489,1.8804415683641742,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,1.8212400298076417,1.880670501354229,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1000,1.8205504056735116,1.8801442499955048,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1200,1.8207147128305532,1.880614552233036,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1400,1.8207502709623862,1.880448592518671,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,1.8205792294223166,1.8806914268087165,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.5030511709820178,1.823685546335215,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.7344798210693009,1.8269265817421938,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.6022620582950882,1.840069607234101,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1.7144932264112056,1.8624614360636955,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,1.732453829871035,1.8270831737136257,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,1.7311139382621437,1.8270831737136257,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,1.7090740914198295,1.863209414797148,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,1.8542601350402776,1.9099426885783042,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1.7707790328001773,1.7989238456020638,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,1.8569842172632072,1.908164673566196,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,1.8384088945684078,1.9053560286041284,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,1.8410110480803985,1.9078871427324995,R10INDIA+
