model,scenario,CDR_2050,flexibility_scores,shannon_index,carbon_budgets,robustness_score,Region
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.10564771014123255,0.7633794158105186,0.7940997896406831,0.0003848374899862935,1.6635117530824204,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,0.10284927424935299,0.7796258852145665,0.8354006347639641,0.000463068351769073,1.7183388625796527,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.10198152416083696,0.7694253073812396,0.793038404364997,0.0003848374899862935,1.6648300733970598,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,0.1269957834268553,0.7761727008840893,0.810285994194608,0.000463068351769073,1.7139175468573216,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.1196666224920641,0.761619949793045,0.7611478226305347,0.0003848374899862935,1.64281923240563,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,0.10153868599438326,0.7849478223402068,0.8362553228867425,0.000463068351769073,1.7232048995731015,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.10168206998319074,0.7746118988723871,0.7965219491811762,0.0003848374899862935,1.6732007555267403,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,0.10303144064774886,0.7805475624055308,0.8030304029152752,0.000463068351769073,1.6870724743203238,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.1019904845693346,0.7694355861377852,0.7664383084432951,0.0003848374899862935,1.6382492166404012,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,0.10118684337813015,0.7895397721535208,0.8483285321577665,0.000463068351769073,1.7395182160411866,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.10131529652857005,0.7807934190402871,0.8169744549166689,0.0003848374899862935,1.699468007975512,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.11960368477525969,0.7960437204233589,0.12600965744773077,0.09378388176457136,1.1354409444109208,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.07793876169104798,0.8084525962745723,0.13578381799409597,0.09377520211255226,1.1159503780722686,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.0796476153909664,0.7917212883011459,0.11638474341668882,0.09378483121549937,1.0815384783243005,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.07273320617463165,0.818256430725575,0.15349336641961145,0.09377191365220755,1.1382549169720257,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.07385256807000884,0.819468926421671,0.16741908928324295,0.09377191365220755,1.1545124974271304,R10CHINA+
