model,scenario,final_energy_demand,energy_diversity,gini_coefficient,electricity_price,resilience_score,Region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.20165381497249243,0.2978675451742556,0.9258307337627812,0.7715318382562988,2.196883932165828,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.20847162120144944,0.1709454308775011,0.9258307337627812,0.6244040531636035,1.9296518390053352,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.2081098099984472,0.1521620299223386,0.9258307337627812,0.5645119356378142,1.8506145093213813,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.2071871308513862,0.1487149959502483,0.9258307337627812,0.5745075135838025,1.8562403741482183,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.20668780606063558,0.15895822086829442,0.9258307337627812,0.5811056514284985,1.8725824121202097,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.20763159981204574,0.17512949357254706,0.9258307337627812,0.5642509254848935,1.8728427526322675,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.2272013873406871,0.18173723563669208,0.9258307337627812,0.5447058687722574,1.8794752255124179,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.19401302672228415,0.3107960334086285,0.9258307337627812,0.6923778037931536,2.1230175976868475,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.2113121023533795,0.18440128231134326,0.9258307337627812,0.5297431986152752,1.8512873170427793,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.21166274143163175,0.18549836478486223,0.9258307337627812,0.5252882035099995,1.8482800434892748,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.21048429314314596,0.18178639742803582,0.9258307337627812,0.5413103850496127,1.8594118093835759,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.2089131810478056,0.18451326557430495,0.9258307337627812,0.5490902086502643,1.868347389035156,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.21016385395371745,0.12626058648935992,0.9258307337627812,0.5749640951308913,1.83721926933675,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.2306675465493015,0.12744419734544096,0.9258307337627812,0.5560001380062332,1.8399426156637568,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.21068968839917124,0.17680015854781442,0.9258307337627812,0.559052224812139,1.872372805521906,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.23012249274124136,0.17552343864852568,0.9258307337627812,0.5408113749729558,1.872288040125504,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.19131778055127954,0.1824178880022987,0.9258307337627812,0.5613289649631522,1.8608953672795114,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.19944888553282208,0.14497986691819814,0.9258307337627812,0.5545442678174288,1.8248037540312303,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.7341707097146466,0.4020580376844197,0.9258307337627812,0.43325654858966556,2.495316029751513,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.7077502948266913,0.4849216266489244,0.9258307337627812,0.4445193334908168,2.5630219887292136,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.737970534407439,0.4237383729667639,0.9258307337627812,0.42305709566190186,2.510596736798886,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.7141819372531025,0.5172324348797969,0.9258307337627812,0.4383269597288102,2.595572065624491,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.7320318166781612,0.42765271169991786,0.9258307337627812,0.41979209119035404,2.5053073533312142,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.7290661960303372,0.40796582743976134,0.9258307337627812,0.43239263207701706,2.495255389309897,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.7296066914627491,0.41199830334864107,0.9258307337627812,0.4276262860005642,2.4950620145747355,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.7020317353566461,0.49709560264641806,0.9258307337627812,0.4442874879520873,2.5692455597179324,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.7047591525298698,0.5179363892396713,0.9258307337627812,0.4365798376269932,2.5851061131593154,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.7041025406787139,0.4866246596835542,0.9258307337627812,0.4410559619885468,2.5576138961135957,R10REST_ASIA
