model,scenario,investment_score,investment_score_2050,Region
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.18628407884619022,0.16940381915719552,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.22159277552768317,0.36336367997218094,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.2446090065159369,0.3014966289213536,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.2811914057887883,0.47442092721132173,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.1733511157997424,0.22860934758273704,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.14405760900503833,0.18633614397933368,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.2073898379930643,0.22512636044941453,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.2019039920245782,0.34772793303620586,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.21917335032658236,0.2126451991903766,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.3494578648973069,0.493624087169525,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.2124562791578795,0.2326472485813133,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.1916279030551072,0.22713002208989364,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.236361805029516,0.3105806232732842,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.28536795068766363,0.3600522474370461,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.2817153327290374,0.4339651849603337,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.27579571021016674,0.4761961117548055,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.20527185459596223,0.2374998775350277,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.19837577878559431,0.24768048422893865,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.1732115715670465,0.20797479087979204,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.04560672739998121,0.03437092170346276,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.04384589567008244,0.03208891378981454,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.0,0.003938138841800712,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.026964685580624613,0.0,R10INDIA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.07129959672104838,0.08880120851989859,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.3912688269208263,0.4215332454075793,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.3297839523344601,0.3437376522421597,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.32265512414562064,0.3397577274669934,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.37974631898812333,0.4157420767904456,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.36590643863580663,0.3299643807295942,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.31164878209255265,0.2476292554706214,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.2970985895097145,0.23228439202482337,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.3375647661849516,0.26557249333064525,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.29254149087459885,0.2807205502207061,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.27252070644122306,0.2244559652943653,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.5249412263589049,0.4106477405235109,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.5159221422769639,0.4267399922190064,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.501265332021258,0.4166761502556232,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.48794190094702283,0.4194404932928566,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.4486847453046608,0.3995470889669252,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.48948732760344627,0.42351392536308036,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.48608218666284436,0.4502770805982707,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.47449682699402707,0.4235420438692209,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.44660827476746845,0.415547757436801,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.4707670938541217,0.4176961795018983,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.5349710651611815,0.356971048718303,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.31395380814960844,0.27157865316327817,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.2889768970899992,0.22536353324878294,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.278633614952652,0.2371937769421044,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.34112774557644615,0.2933723220603658,R10INDIA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.6827233588151478,0.7232286323476963,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.9660541920337411,0.9316281301941071,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.9640209044585708,0.931255606558925,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,1.0,0.9845793113070126,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.9950014440092423,0.9817810426284072,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.8914348786211269,0.9997551268379579,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.8917339837155618,1.0,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.6250897147294805,0.7404327787900067,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.677311820535031,0.7689171942723236,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.48520169657470846,0.5750862337136918,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.7479455380390994,0.9749360233320882,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000,0.1235371479161811,0.05631484383605141,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.12144895320041217,0.054899474447720954,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.11844588715757758,0.047642784620489716,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.11747944460688188,0.04425589188014546,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200,0.11687316718072367,0.04426380928726713,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.11751247421029291,0.04350617100677973,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.11509533051518335,0.042459739762207266,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.11353441372343695,0.04065415217393296,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400,0.11397762246769784,0.04008083566458561,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.11283991261784664,0.03834251084339684,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.1122490577175432,0.038263593587593084,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.11165871364098516,0.03787089533150497,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.11300934406404554,0.04214442746984704,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-500f,0.13971525981507266,0.06636149180005149,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f,0.13631921712325573,0.06488198398927172,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.1336847819356903,0.060405645921748526,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-700f,0.1307349421825464,0.05821564852111518,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.12806215407164487,0.055939807516954224,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800,0.12708506598751565,0.0676772160133637,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.12484153917262851,0.06516234393592564,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f,0.12662910220692622,0.05568481727951669,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.12500937435190515,0.05502679932479183,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900,0.12602202236290802,0.06365425650592019,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.1205358984157202,0.05867674045475792,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f,0.12274152706825113,0.05628015384610243,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.12187999999454589,0.0566262300451475,R10INDIA+
