model,scenario,carbon_budget_share,region
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.05944123704500034,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.05431293094244791,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.1991833311854789,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.1991833311854789,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.1991833311854789,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.18243433729729894,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.18738366824228628,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.1991833311854789,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.18243433729729894,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.18738366824228628,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.20382977702251712,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.0808759608011005,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.08100402624811001,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.07442690865070403,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.0813515153933651,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.07814858843865839,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.08192955862772151,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.08048558663186757,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.0710591930421531,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.08207691670880983,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.07217513113081808,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.10803991778278017,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.09667461123822038,R10AFRICA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.0917450112631913,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.10420292314397511,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.1171033703387644,R10AFRICA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.10817444460667967,R10AFRICA
WITCH 5.0,EN_INDCi2030_500f,0.15593550221990232,R10AFRICA
WITCH 5.0,EN_NPi2020_400f,0.08854976318689538,R10AFRICA
WITCH 5.0,EN_NPi2020_450,0.0723529328347496,R10AFRICA
WITCH 5.0,EN_NPi2020_450f,0.08946504154373427,R10AFRICA
WITCH 5.0,EN_NPi2020_500,0.07903526873821548,R10AFRICA
WITCH 5.0,EN_NPi2020_500f,0.09071996634921536,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_D,12.599461173945551,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,10.442442318778038,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LI,12.137925080555357,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,12.261016933228472,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,10.45739235593239,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE,12.2010964210082,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,10.431451731328062,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,10.684547098880971,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,10.422451275123846,R10CHINA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,10.658302199239703,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_D,12.23906202844418,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LI,12.945239463550807,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,11.242387724028152,R10CHINA+
IMAGE 3.2,SSP2_SPA2_19I_RE,11.090710080728794,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,11.723276635303879,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,10.962880680419365,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,12.854517937558416,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,11.723276635303879,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,10.962880680419365,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,12.678901081836038,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,7.209619922678615,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,7.584886144308688,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,7.86104003680973,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,6.191509193498919,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,7.9862553664584555,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,6.38110369235844,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,8.26425445771133,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,7.195691112552139,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,6.783524230875727,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,7.516986695652037,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,6.911782424919728,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,6.915886937339919,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,6.968974838654326,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,7.098797472221982,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,8.428437463314255,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,7.9326764787350195,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,10.523103061787761,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,7.326467312198688,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,7.586685688736113,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,7.840982375620718,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,8.232581191777626,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,7.753741765361727,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,7.295833154325751,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,8.794185332390029,R10CHINA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,8.163265398328974,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,6.619214684237166,R10CHINA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,6.783723578407619,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,11.66117383143906,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,11.668936571240073,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,8.897063605271603,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,8.452639950364196,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,9.338831683926466,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,12.739720651843989,R10CHINA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,12.153362001763242,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,13.351051809990574,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,9.611520586662976,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,11.815693557343268,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,10.58559035173063,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,8.858242343520047,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,13.32090107810451,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,9.910550288977612,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,11.797259567278115,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,10.580854757642841,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,13.33576047107986,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,9.727671961229195,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,11.809033083232045,R10CHINA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,10.588157356661982,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,8.49758977730371,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,7.8954433521403615,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,8.733503563090956,R10CHINA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,7.4205368658963895,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,12.035844059402997,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,12.035844059402997,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,12.035844059402997,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,11.444341608004871,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,11.464149870136026,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,12.035844059402997,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,11.444341608004871,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,11.464149870136026,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,12.055152874548178,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,7.877634424908455,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,8.11593325444495,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,6.62024362983709,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,8.46001266222234,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,7.167637301020314,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,8.705142627032773,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,7.8080474865518585,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,7.814455536584289,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,9.078904925839739,R10CHINA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,8.925876745988509,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,8.500370587139264,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,7.941883032073628,R10CHINA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,8.2689566501467,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,7.970653546672157,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,9.979834901186937,R10CHINA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,8.403368890635141,R10CHINA+
WITCH 5.0,EN_INDCi2030_500f,12.404834787286863,R10CHINA+
WITCH 5.0,EN_NPi2020_400f,7.092007249653159,R10CHINA+
WITCH 5.0,EN_NPi2020_450,5.966102708738858,R10CHINA+
WITCH 5.0,EN_NPi2020_450f,7.202071919191885,R10CHINA+
WITCH 5.0,EN_NPi2020_500,6.387325053929072,R10CHINA+
WITCH 5.0,EN_NPi2020_500f,7.432176243760111,R10CHINA+
IMAGE 3.2,SSP1_SPA1_19I_D,0.9682237005407421,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.8454813729393434,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LI,0.9672158220360495,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.9740855211803279,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.8494477993491323,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE,0.9657877902653835,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.842981533683116,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.8603077045156104,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.8518226794383617,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.8574636746557707,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_D,0.9803091086044725,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LI,1.0465938564026631,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.9889810336614814,R10MIDDLE_EAST
IMAGE 3.2,SSP2_SPA2_19I_RE,0.9310969191658193,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,1.5302346227222146,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,1.525935676408392,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,1.7273441267789664,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,1.5302346227222146,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,1.525935676408392,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,1.7370699884202165,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,1.3008479684193093,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.3705070534850687,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.4177634869820295,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,1.033434809707843,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.4445919291561824,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,1.1252789957898957,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.4801616513152709,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.2839553101232746,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.1653192807736397,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,1.3536532779377282,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.2151194163633803,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.22333025305753,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.2562328474652473,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.2570554323654097,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,1.5061832292785502,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.3387553292459404,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,1.6594885045213845,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.313619352834774,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.3561606112615068,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.3909532459575153,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.4382539513258026,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.3819402405478265,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.2225832783491988,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,1.5448001223223962,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.3686559748485645,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,1.089545598068759,R10MIDDLE_EAST
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.1515658600457066,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.7152787124299953,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,1.714131640474303,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,1.4941564390613038,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,1.3874516173619873,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,1.5274777366837373,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,1.7668297405315732,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.6207277691192918,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,1.8179920890765822,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,1.4468716123906435,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,1.6255588964232826,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,1.5455425320208638,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,1.1825296756798551,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,1.817469935021169,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,1.5750036472118574,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.6291080681094452,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.5489862247235067,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,1.8179016082173616,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.4433090182715536,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,1.6253204118438531,R10MIDDLE_EAST
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,1.5454452123131506,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.1897202316136755,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,1.1183546261378268,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.2254119033057203,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,1.0802084003638537,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,1.3815917055498605,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,1.3815917055498605,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,1.3815917055498605,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.2448243946533128,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,1.2489859847570994,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1.3815917055498605,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.2448243946533128,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.2489859847570994,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1.3848989330862667,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,1.1787826573348528,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,1.1935326810445444,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.9179180777979388,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1.2149350963843462,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,1.073313344666128,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1.227698261763338,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,1.162970429315782,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.0699001858331554,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1.2447827687020054,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.133225531839577,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.1836256180464662,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1.1581376200518976,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,1.1997474747482972,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,1.106727530152676,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1.3500467850224407,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,1.1741379436361197,R10MIDDLE_EAST
WITCH 5.0,EN_INDCi2030_500f,1.4533803990351972,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_400f,1.1600689236953412,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450,1.1241457620032063,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_450f,1.160938371021233,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500,1.142954233643345,R10MIDDLE_EAST
WITCH 5.0,EN_NPi2020_500f,1.1677160966742688,R10MIDDLE_EAST
IMAGE 3.2,SSP1_SPA1_19I_D,2.0915656831683767,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_D_LB,1.9069213542353756,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LI,2.0226372017042866,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE,2.0611010769222355,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1.8805783801815732,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE,2.0886399413770644,R10EUROPE
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1.9068514679004651,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_D_LB,1.9403316292124348,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1.9064240793506881,R10EUROPE
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,2.008703414135228,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_D,2.1248955433704175,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LI,2.17528267848255,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_LIRE,2.1601308656608875,R10EUROPE
IMAGE 3.2,SSP2_SPA2_19I_RE,2.0985303134158295,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,2.4001910952285486,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,2.109233014059582,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,2.397898783051243,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,2.4001910952285486,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,2.109233014059582,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,2.113487894502295,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,1.7541823111662627,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.8362299222009577,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.8960009007432714,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,1.4939051175873923,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.9357317243834824,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,1.5531477333556811,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.9606085242367663,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.7263033694327683,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.7873952365335994,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,1.8218939369130456,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.587211417866671,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.6375825730733506,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.6663020693151465,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.6607714117583803,R10EUROPE
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,2.010795123374627,R10EUROPE
