model,scenario,final_demand_reduction,electrification,share_food_crop,transition_speed_score,Region
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.5440004861753408,0.6858613565916496,0.0,1.2298618427669905,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.2676920127479383,0.14672133440503793,0.0,0.41441334715297623,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.47775937003030766,0.19282427750189146,0.0,0.6705836475321991,R10LATIN_AM
WITCH 5.0,EN_INDCi2030_500f,0.7712579734050037,0.4975489230293155,0.18824489728954244,1.4570517937238618,R10LATIN_AM
WITCH 5.0,EN_NPi2020_400f,0.7117184813894377,0.4417929105219519,0.1446842168674222,1.2981956087788118,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450,1.0,0.5173493538060339,0.1477216790739905,1.6650710328800244,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450f,0.6657021953546206,0.4238766393819051,0.13572213889344972,1.2253009736299754,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500,0.8926141963262487,0.5982357822046475,0.14496984224670473,1.635819820777601,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500f,0.6156263251198918,0.41550825266238883,0.1261431457430322,1.1572777235253129,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_D,0.0,0.013566855584348444,0.029776249322501513,0.04334310490684996,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.0,0.1625412175064898,0.029776249322501513,0.1923174668289913,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LI,0.0,0.06251966604361014,0.05986019106768705,0.1223798571112972,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.0,0.12877739571668206,0.05986019106768705,0.18863758678436912,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.0,0.12337322798437703,0.05986019106768705,0.18323341905206408,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE,0.0,0.12261284917782779,0.02941072094114078,0.15202357011896858,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.0,0.22323985764712556,0.029776249322501513,0.25301610696962706,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.0,0.07497931984512059,0.02614972551943736,0.10112904536455794,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.0,0.12182729665185889,0.028426531588521483,0.15025382824038036,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.0,0.11120666319861425,0.02614972551943736,0.13735638871805161,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_D,0.0,0.0,0.02614972551943736,0.02614972551943736,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LI,0.0,0.10817051881180222,0.028426531588521483,0.1365970504003237,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.0,0.0839985003123836,0.028426531588521483,0.11242503190090508,R10INDIA+
