model,scenario,shannon_index,region
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.2581274429617806,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.2598339296250087,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,1.1403199369310384,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.1933809690938901,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,1.1620628345403394,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,1.1711117079174342,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.2461144642844368,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,1.1108764035178305,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.2582011740483225,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,1.098955843839685,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,1.0514018310828153,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,1.091389415598686,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,1.1108120184971702,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.2803912241411837,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,1.276215735662185,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1.1455848093974597,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.218538339126722,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.2215760710558097,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1.1452039677344237,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,1.05756227638066,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,1.086918210003032,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,1.211814920297641,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1.125293459911437,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,1.218013960879171,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1.1525737715324171,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,1.2233253999347453,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.2822489083171253,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1.1846299453371487,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.2331196149412817,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.2496118811654306,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1.1842423776181588,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,1.1659204964029144,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,1.0313472680159315,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1.2591640171082648,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,1.0156383623136491,R10LATIN_AM
WITCH 5.0,EN_INDCi2030_500f,1.3071793957533238,R10LATIN_AM
WITCH 5.0,EN_NPi2020_400f,1.2627322589330112,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450,1.2120416123880293,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450f,1.2700600913904072,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500,1.232806118072208,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500f,1.2816568118931628,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_D,1.6200706372686742,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,1.6062289881203768,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LI,1.6371914297935841,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,1.7091567302587956,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1.6387597967387153,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE,1.6277563878757637,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1.5898429385776733,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,1.682337301710604,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1.650792554162571,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,1.6673905528123336,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_D,1.6979738904193225,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LI,1.6711311885052802,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,1.6635139495441051,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_RE,1.6903217940463788,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,1.513817800461207,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,1.5188268241090488,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,1.5201864110677057,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,1.5522560350226366,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,1.555511426261567,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,1.5251699965613297,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,1.4083076448941718,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.4385810833699157,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.4882918179282312,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,1.5446992844844136,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.5038450107500712,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,1.5511872819403978,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.5203558886910735,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.5760247900750755,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.5873153310447305,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,1.483882146043514,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.5263276366593164,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.5529744527335603,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.5618596260811075,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.5751314075044753,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,1.5349413424063363,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.536269347630291,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,1.4043913257791585,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.5058999068232848,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.517934221574739,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.522923130695449,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.5411287565655,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.6061011609231328,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.6234977842200438,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,1.5560278467246216,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.565625658951041,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,1.5366050486238236,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.5919179268069097,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.5116214100344958,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,1.4434794702462281,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,1.4755615123715848,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,1.4198736759294288,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,1.4832742734214999,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,1.510114811978346,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.4880377132423657,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,1.4307473504364845,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,1.4052095824867488,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,1.4173089626396516,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,1.423875027800164,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,1.1142336071095142,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,1.510114811978346,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,1.4832742734214999,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.4965794891137894,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.496110623262212,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,1.336861418184338,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.3909411130492253,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,1.3542197775850215,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,1.3813323431890527,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.234885537656826,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,1.0676384257421483,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.3811494100912172,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,1.17890057282093,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,1.238393153249979,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,1.2460689171237496,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,1.251562495851102,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.2857479427705412,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,1.2870345142148611,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1.2603834172024997,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.2710635967627275,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.2720406506194868,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1.259321580160931,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,1.1558486217573245,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,1.1686423800473986,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,1.0956230271807925,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1.1863609208968044,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,1.1257534734414305,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1.198444968575521,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,1.1611470983144674,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.248115966210375,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1.21575476511695,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.2362839243115538,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.197327893424879,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1.0499375704193525,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,1.1913053908078195,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.8984788388673766,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1.3071493347589187,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,1.1987622305438155,R10INDIA+
WITCH 5.0,EN_INDCi2030_500f,1.459872210654391,R10INDIA+
WITCH 5.0,EN_NPi2020_400f,1.4438158225114264,R10INDIA+
WITCH 5.0,EN_NPi2020_450,1.4571069109623211,R10INDIA+
WITCH 5.0,EN_NPi2020_450f,1.4547778050879214,R10INDIA+
WITCH 5.0,EN_NPi2020_500,1.4530123019288792,R10INDIA+
WITCH 5.0,EN_NPi2020_500f,1.4562724287183624,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_D,1.4734050214801586,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_D_LB,1.465088268926143,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_LI,1.4833186493460047,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_LIRE,1.3792470930599419,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1.3546717724262378,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_RE,1.3724038917551091,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1.338018010051674,R10AFRICA
IMAGE 3.2,SSP2_SPA1_19I_D_LB,1.517712179383263,R10AFRICA
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1.3555045613580976,R10AFRICA
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,1.3598707109212875,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_D,1.4808256360683194,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_LI,1.496797999074202,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_LIRE,1.3482054307255589,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_RE,1.3361431382354598,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,1.229149452543833,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,1.2335492797918344,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,1.3066877005239053,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,1.2888749304758922,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,1.2894667042628245,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,1.3111290371674138,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.995800517950262,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.0238005586992691,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.0857548002513862,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,1.3220259290397967,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.1091891229863675,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,1.3780156278288804,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.1090382606292533,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.3990770320238874,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.3590819227892026,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,1.2469881017713589,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.3367144775205122,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.3363742081796661,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.3465844352816123,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.388462413142411,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,1.1208292720669935,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.2506885210371432,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,1.1044210224748174,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.2458059612143404,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.2259591764982753,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.1889721316889659,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.1499662509383026,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.4145993941876034,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.366935858078521,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,1.1936063778908765,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.259095923560624,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,1.3383100981676725,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.3807667879552172,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.1890202209237855,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,1.032250830504276,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,1.1443976611452897,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,1.0515871376752108,R10AFRICA
