model,scenario,region,economic_score,environmental_score,resource_score,resilience_score,robustness_score,transition_speed_score,economic_dimension_score,environmental_dimension_score,resource_dimension_score,resilience_dimension_score,robustness_dimension_score,transition_speed_dimension_score
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,R10EUROPE,0.2059766236737151,1.3443637278002825,4.963630180001658,1.6121246989486042,0.9036363962779786,0.6653385288891238,0.2059766236737151,0.6721818639001412,0.6815924361942947,0.4955672881594922,0.15881373845445398,0.26246534650506714
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,R10EUROPE,0.20130389776658325,1.3443637278002825,6.299179810194617,1.635636911071398,0.7872210769740857,0.8897080381870156,0.20130389776658325,0.6721818639001412,0.8649865435492676,0.5044102813650839,0.07196752788242664,0.37377892903042326
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,R10EUROPE,0.20039583530920485,1.3443637278002825,4.770132349677531,1.5935477854255395,0.912495537513163,0.6464796362712517,0.20039583530920485,0.6721818639001412,0.6550218310552777,0.48858047129992194,0.16542268691414716,0.25310912468007224
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,R10EUROPE,0.18267063094666244,1.3443637278002825,5.663137995112992,1.5838832555862297,0.8078331564176944,0.8769060199909586,0.18267063094666244,0.6721818639001412,0.7776469806604828,0.48494562098222666,0.08734420684865556,0.36742762704907467
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,R10EUROPE,0.19683878333047497,1.3443637278002825,4.627414232267135,1.5756340976065335,0.9207805284193368,0.6458581678995551,0.19683878333047497,0.6721818639001412,0.6354241604377655,0.4818430950444146,0.17160331734257597,0.25280080350445344
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,R10EUROPE,0.17940193579346334,1.3443637278002825,5.180107929529261,1.5545665872152918,0.8882738259391125,0.7092657351157892,0.17940193579346334,0.6721818639001412,0.7113185824484719,0.47391955938237124,0.14735321052261044,0.2842583909821056
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,R10EUROPE,0.16778446157321575,1.3443637278002825,4.419909537518632,1.5185886379635334,0.9211452343056429,0.6001329037209451,0.16778446157321575,0.6721818639001412,0.6069301700947262,0.4603881758135749,0.17187538913165312,0.23011571147226595
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,R10EUROPE,0.19331923040759164,1.3443637278002825,4.445996870918391,1.555645622648471,0.9290827913450558,0.6270061606470948,0.19331923040759164,0.6721818639001412,0.6105124130259972,0.4743253869137989,0.17779683275431626,0.24344799762796854
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,R10EUROPE,0.17019259248753116,1.3443637278002825,3.915980854602739,1.1667883108008719,0.9472389327578605,0.5688748170613753,0.17019259248753116,0.6721818639001412,0.537732029580416,0.3280753212604946,0.19134137388292716,0.21460803567508294
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,R10EUROPE,0.05877673698128607,1.3443637278002825,4.630763615948439,1.3284215227081357,0.975908933314534,1.4748476741566172,0.05877673698128607,0.6721818639001412,0.6358840888571483,0.38886591753570704,0.21272928846610473,0.6640767924129282
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,R10EUROPE,0.0908513952285617,1.3443637278002825,4.924951950359472,1.4318860942676537,0.936282804547343,0.9552767675782284,0.0908513952285617,0.6721818639001412,0.6762812450270488,0.4277791639177139,0.18316806625198795,0.4063087063295355
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,R10EUROPE,0.18759902668524697,1.3443637278002825,4.919704850662197,1.629772121495138,0.9090116802489219,0.7943636868410591,0.18759902668524697,0.6721818639001412,0.6755607273140191,0.5022045214772334,0.16282371795213826,0.3264769522373831
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,R10EUROPE,0.15013377939376824,1.3443637278002825,7.282402087259557,1.5956880485487375,0.7596243448923211,0.8359899196522408,0.15013377939376824,0.6721818639001412,1.0,0.4893854288325341,0.051380275106729385,0.3471284441256827
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,R10EUROPE,0.1273084554581551,1.3443637278002825,3.6430778933136403,1.4179004433297728,0.9343607528574052,0.41233497086130116,0.1273084554581551,0.6721818639001412,0.5002577239846651,0.42251913072417346,0.18173420937822957,0.1369459186475701
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,R10EUROPE,0.1386455702646245,1.3443637278002825,4.291488285341296,1.5063982901005804,0.9449514435913063,0.5514747025633097,0.1386455702646245,0.6721818639001412,0.58929570681756,0.4558033599415971,0.18963489945131726,0.20597553883007033
WITCH 5.0,EN_INDCi2030_500f,R10EUROPE,0.11503231300858562,1.504511344705116,0.0,1.3600305712090102,0.9279054256240554,0.6893447825085927,0.11503231300858562,0.752255672352558,0.0,0.4007541481993576,0.17691851405933964,0.2743752628825528
WITCH 5.0,EN_NPi2020_400f,R10EUROPE,0.10816188534750168,1.5045018131372463,0.0,1.3626979415651834,0.8776624558290947,0.6461329002172871,0.10816188534750168,0.7522509065686231,0.0,0.4017573518882853,0.13943709356701744,0.2529371029446845
WITCH 5.0,EN_NPi2020_450,R10EUROPE,0.1050774327169353,1.5101955695426803,0.0,1.4055633699518535,0.769594878324813,0.7714622285234015,0.1050774327169353,0.7550977847713402,0.0,0.4178791310725854,0.05881832579603135,0.31511514385989553
WITCH 5.0,EN_NPi2020_450f,R10EUROPE,0.10757324032644118,1.5045018131372463,0.0,1.3535103706994929,0.8921634021936066,0.6184604331181882,0.10757324032644118,0.7522509065686231,0.0,0.39830188685943624,0.15025484718395019,0.23920831484083374
WITCH 5.0,EN_NPi2020_500,R10EUROPE,0.11009812916612587,1.5101955695426803,0.0,1.400765579200206,0.7916810717348057,0.7228715082768763,0.11009812916612587,0.7550977847713402,0.0,0.4160746717219682,0.07529469862297604,0.2910084496613229
WITCH 5.0,EN_NPi2020_500f,R10EUROPE,0.10768403957058673,1.5045018131372463,0.0,1.3462419825339091,0.9056568408439575,0.5840989383479441,0.10768403957058673,0.7522509065686231,0.0,0.39556823054380824,0.16032099673691474,0.2221609847656768
IMAGE 3.2,SSP1_SPA1_19I_D,R10REST_ASIA,0.17753144982733476,1.1222232903627665,0.0,1.8123848909599676,1.3426257942017945,0.24153809014402552,0.17753144982733476,0.5611116451813832,0.0,0.5708855741658609,0.48630127118593297,0.05221064095190997
IMAGE 3.2,SSP1_SPA1_19I_D_LB,R10REST_ASIA,0.20607861029689853,1.119580677592143,5.078939848516647,1.8840097475050372,1.1155777055245473,0.2727485905840112,0.20607861029689853,0.5597903387960715,0.6974264518299764,0.5978238357157181,0.316922651283104,0.06769470840499438
IMAGE 3.2,SSP1_SPA1_19I_LI,R10REST_ASIA,0.15691474501302455,1.2784094690686245,0.0,1.7693904002165532,1.3637856252956766,0.26316778810728014,0.15691474501302455,0.6392047345343123,0.0,0.5547152543534896,0.5020865746823807,0.06294150708771201
IMAGE 3.2,SSP1_SPA1_19I_LIRE,R10REST_ASIA,0.2731265314205898,1.2811643899450949,0.0,1.8072349056346906,1.3864891125475411,0.2539558697392953,0.2731265314205898,0.6405821949725474,0.0,0.5689486536837524,0.519023450742891,0.0583713155377091
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10REST_ASIA,0.30399462336210864,1.2748282281249321,0.0,1.9520469209687197,1.2638108269220636,0.32683818841681145,0.30399462336210864,0.6374141140624661,0.0,0.6234127619947449,0.4275050467239685,0.09452949059516653
IMAGE 3.2,SSP1_SPA1_19I_RE,R10REST_ASIA,0.23892799530634637,1.1279719924436267,0.0,1.8652993114073597,1.3354102526790261,0.2970263637421377,0.23892799530634637,0.5639859962218133,0.0,0.5907868007306083,0.4809184535101789,0.07973933030761216
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10REST_ASIA,0.27637164211958715,1.119398848175368,6.5169790101548575,1.9297815666039866,1.042478822094402,0.34167346553677014,0.27637164211958715,0.559699424087684,0.894894147846657,0.6150387146554667,0.2623906441476634,0.10188952738958923
