model,scenario,version,region,variable,unit,year,value,Climate Category|SCI 2025 [Tier III],Climate Category|SCI 2025 [Tier II],Climate Category|SCI 2025 [Tier I],Vetting|SCI 2025
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy,EJ/yr,2025,434.12459375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy,EJ/yr,2020,388.6051875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy,EJ/yr,2040,378.34640625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2100,221.473,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2090,211.786796875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2080,198.255703125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2070,181.75759375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2060,161.889,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2050,136.12590625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2045,121.1603984375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2040,108.083296875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2030,89.193078125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2025,86.1153828125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2020,72.6047734375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Final Energy|Electricity,EJ/yr,2035,98.5187265625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2100,2545.09375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2090,2544.537353515625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2080,2553.182861328125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2070,2565.947265625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2060,2577.03662109375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2050,2590.1298828125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2045,2583.24560546875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2040,2576.361083984375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2030,2532.595947265625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2025,2482.150390625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2020,2431.70458984375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Crops [per capita],kcal/cap/day,2035,2554.478515625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2050,522.814453125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2100,522.4669799804688,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2090,520.6497802734375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2080,519.9378051757812,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2070,519.712890625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2060,520.21923828125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2045,522.4771728515625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2040,522.139892578125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2035,522.0836181640625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2030,522.0272827148438,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2025,518.2738647460938,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Food Availability|Livestock [per capita],kcal/cap/day,2020,514.5204467773438,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2100,401656.56320192,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2090,337707.84960384,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2070,233482.56035008,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2060,191309.56926208,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2050,155947.6372,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2045,140063.75334,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2080,281964.91944896,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2035,110139.59287104,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2030,96362.90521056001,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2025,82782.19891088,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2020,68432.9425992,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,GDP|MER,billion USD_2010/yr,2040,124709.3692,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2060,1969.69798169088,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2100,2017.08822521856,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2090,1816.17452403456,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2080,2154.58365938688,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2070,1961.48074127232,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2050,1961.08285006848,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2045,2011.46550220992,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2035,1515.25501175424,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2030,1491.31650506784,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2025,1592.593269145089,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2020,1625.79082268352,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Investment|Energy Supply,billion USD_2010/yr,2040,1798.30829119152,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2100,12964.2672,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2090,12964.2144,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2080,12964.0152,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2070,12963.9504,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2060,12964.1056,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2050,12964.1296,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2045,12964.1296,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2040,12964.1096,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2035,12964.1096,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2030,12964.124,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2025,12964.124,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover,million ha,2020,12964.328,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2090,4096.3196,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2080,4043.7216,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2070,3988.8416,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2060,3958.1748,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2050,3931.726,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2045,3922.7984,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2100,4124.1632,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2035,3913.0384,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2030,3910.9804,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2025,3909.9012,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2020,3918.3176,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Land Cover|Forest,million ha,2040,3914.4648,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2100,9210.525390625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2090,9435.03125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2080,9590.7734375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2070,9641.6494140625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2060,9569.134765625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2045,9173.7060546875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2050,9348.6796875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2035,8706.3720703125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2030,8421.4912109375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2025,8105.07421875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2020,7756.7080078125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Population,million,2040,8958.1103515625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2100,25.96018633258819,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2090,25.8680894719696,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2070,26.80363037960052,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2060,27.35007795028686,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2050,28.18601294128418,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2045,28.81912947025299,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2080,26.1075151102829,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2035,37.10730815010071,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2030,37.71182307769775,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2025,31.09730818641663,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2020,28.97004797393799,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Price|Secondary Energy|Electricity,USD_2010/GJ,2040,33.92316414985657,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2050,113.7406875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2100,131.370060546875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2090,134.2028798828125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2080,136.7782998046875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2070,130.52728125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2060,121.0938798828125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2045,108.32526953125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2035,83.186958984375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2030,71.115669921875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2025,61.4992421875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2020,58.871458984375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Biomass,EJ/yr,2040,95.911259765625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2100,8.64782421875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2090,9.57544140625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2070,15.314,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2060,20.960009765625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2050,38.808578125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2045,46.834421875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2080,11.68375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2035,106.991,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2030,128.2813984375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2025,176.06609375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2020,182.7365,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Coal,EJ/yr,2040,76.593078125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2060,33.05301000976563,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2100,41.11778344726562,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2090,38.11793298339844,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2080,34.24386840820313,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2070,34.38771826171875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2050,31.36570751953125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2045,27.40997802734375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2040,20.48938391113281,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2035,5.359645751953125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2030,2.477413883209229,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2025,0.4436787090301511,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2020,0.0,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2090,91.13164941406251,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2080,111.0565244140625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2070,132.4314208984375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2060,161.5759208984375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2050,204.95691015625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2045,231.0632734375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2100,78.60495068359376,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2035,351.601203125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2030,402.8313984375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2025,494.0636015625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2020,474.7871953125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2040,288.7753359375,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Gas,EJ/yr,2100,60.43130078125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Gas,EJ/yr,2090,59.6806015625,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Gas,EJ/yr,2080,63.19926953125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Gas,EJ/yr,2070,71.615296875,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Gas,EJ/yr,2060,84.97904687500001,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Gas,EJ/yr,2050,94.0205078125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Gas,EJ/yr,2045,94.9338828125,GW3-IIc,GW3b,GW3,ok
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1,World,Primary Energy|Gas,EJ/yr,2040,99.787578125,GW3-IIc,GW3b,GW3,ok
