Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Final Energy|Electricity,EJ/yr,3.1445791015625,3.7333779296875,4.8079482421875,5.4028427734375,6.65483984375,7.71698095703125,8.770774414062501,9.8505029296875,10.83683984375,11.8000595703125,12.7686796875,13.6674697265625,14.492580078125,14.9916396484375,15.3085302734375,15.45391015625,15.475099609375
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,GDP|MER,billion USD_2010/yr,1954.05114452,2154.25853342,2621.60960846,3123.59306686,3666.1984588,4228.07409578,4804.464449980001,5424.99159674,6111.90227848,6868.251642120001,7679.64903732,8538.30926736,9449.26368732,10416.16119276,11448.3932034,12539.3066328,13672.7905104
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Investment|Energy Supply,billion USD_2010/yr,159.9100625710094,106.2656191751776,97.11742404271192,130.4810944985709,156.8676492421703,184.900218680711,173.6431316044787,154.9929885030242,153.8878138782116,178.2636906005251,224.8973566511873,263.1816497538821,225.5663479945411,166.6213125967671,173.9288716883298,202.9706123068736,218.6288282602656
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Land Cover,million ha,516.2742000000001,516.29845,516.29845,516.28265,516.28265,516.2859,516.2859,516.27395,516.27395,516.2799,516.2799,516.2664,516.2664,516.2869000000001,516.2869000000001,516.2548,516.2548
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Land Cover|Forest|Natural Forest,million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Population,million,264.8197021484375,287.1040954589844,308.345703125,328.7497863769531,348.2056884765625,366.0138854980469,381.755615234375,395.2586975097656,406.4135131835938,415.3276062011719,422.1210021972656,426.7824096679688,429.5181884765625,430.6174011230469,430.3999938964844,429.1749877929688,426.9071960449219
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Primary Energy|Biomass,EJ/yr,0.568401439666748,0.8892852649688721,0.314102070450782,1.137680289268493,1.024324450492858,1.19186645412445,1.31809181690216,1.378437673568725,1.274899842262268,1.254294475078582,1.261307718276977,1.181894648313522,1.038180640697479,0.7630746243000031,0.677053084850311,0.9603363902568812,1.2320434679389
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Primary Energy|Coal,EJ/yr,0.437524597167968,0.4546217041015621,0.263681884765625,0.118238403320312,0.096123992919921,0.095218070983886,0.093359840393066,0.086308357238769,0.080486892700195,0.080791969299316,0.142985305786132,0.194975997924804,0.146483200073242,0.14594970703125,0.161889404296875,0.180891204833984,0.192248794555664
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Primary Energy|Fossil|w/ CCS,EJ/yr,0.0,0.0,0.0,0.013711345002986,1.376889333833009,1.95944096558541,3.432909360304474,5.864029406316578,8.172484160095454,10.74955464288592,14.24978199005127,17.33319775390625,17.61720013427734,17.31766014099121,16.64746892547608,16.42628704071045,15.61573318481445
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Primary Energy|Fossil|w/o CCS,EJ/yr,33.59971405029297,35.88727209472656,39.26070141601563,34.62639701843262,34.34182960510254,34.36613658905029,34.42349521636963,32.92043611907959,31.05599639892578,28.67521319580078,24.07972389984131,17.92944256210327,15.31416373825073,13.9805334854126,13.39223764801026,12.3788092880249,12.33314781188965
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Primary Energy|Gas,EJ/yr,17.5009296875,16.686849609375,19.251740234375,19.30251953125,19.866810546875,19.727580078125,21.08508984375,22.761349609375,24.375859375,25.903419921875,26.207279296875,24.45925,23.416390625,22.7429296875,22.18551953125,21.511939453125,21.125490234375
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Primary Energy|Non-Biomass Renewables,EJ/yr,0.152892885596218,0.244435071014854,0.485691259445625,0.855989560382385,1.339012852456619,1.871922237685852,2.207575094730526,2.553293169749573,2.835909900039124,3.139357462010498,4.012844787108887,5.91999124505899,7.569387938687287,8.734066189506805,9.8288219285748,10.92306857780441,11.6637443374512
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Primary Energy|Nuclear,EJ/yr,0.097423110961914,0.11721410369873,0.181964004516601,0.251252304077148,0.35551528930664,0.467731994628906,0.541155883789062,0.6289349975585931,0.703945983886718,0.775852111816406,0.8853361206054681,0.947948181152343,0.9768563232421872,0.935824890136718,0.887039672851562,0.816172973632812,0.699563598632812
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10MIDDLE_EAST,Primary Energy|Oil,EJ/yr,15.661259765625,18.74580078125,19.745279296875,15.219349609375,15.7557802734375,16.502779296875,16.6779609375,15.9368095703125,14.7721298828125,13.4405498046875,11.979240234375,10.608419921875,9.368490234375,8.4093076171875,7.6922978515625,7.11226806640625,6.63114208984375
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Capacity|Electricity|Solar|PV,GW,78.90719177246093,128.5452145996094,190.139185546875,479.4624161376953,626.0176171875,851.9714697265625,1021.93212109375,1053.066623046875,1117.8068671875,1145.074189453125,1158.727001953125,1188.608435546875,1200.56228125,1197.093873046875,1270.07044921875,1340.0305078125,1373.699060546875
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Capacity|Electricity|Wind,GW,131.320796875,159.1354412841797,148.7834870071411,193.3202272949219,199.3763671875,188.6469794921875,216.7649506835937,271.6532885742188,321.2766840820312,336.940697265625,334.74621484375,329.829634765625,312.96162890625,294.63419140625,353.32467578125,428.732107421875,503.1285354003906
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,15.53685213513809,28.27709354539905,15.4595393054864,19.89737036962495,288.8018402914224,1093.395943690272,1508.931633244579,1543.021406689732,1739.364684048065,1889.175784976538,2229.366922832862,2347.292162529859,2064.00895876025,1753.69838931747,1475.897738688998
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Carbon Sequestration|Land Use,Mt CO2/yr,0.0,0.0,275.8322746433238,500.2246616707758,723.9138142398216,886.9916456005677,971.1090854941488,1102.759788533962,911.6417243353292,894.2944343083489,740.369506713254,753.1464629870375,626.4339976271751,665.6545064396315,551.07496699361,622.8014771461426,479.6531886143179
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Emissions|CO2,Mt CO2/yr,5126.528213967024,4440.151835527348,3323.020759884612,2802.335602061398,2394.031741042021,1893.396120879321,1392.012687809652,319.0061194391975,126.8219299431699,-210.661710122504,-217.6138496596757,-553.2516588078232,-603.2757251016368,-892.3988832649244,-669.7849631918405,-845.7765656286466,-509.3946781621533
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Final Energy,EJ/yr,63.510328125,60.20948193359375,56.4258212890625,55.77012500000001,53.68069091796875,51.92784326171875,49.0888095703125,47.45234228515625,45.453912109375,43.9627841796875,42.4207548828125,41.14599462890624,39.9043515625,38.9218525390625,38.1889560546875,37.6000546875,37.14646386718751
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Final Energy|Electricity,EJ/yr,15.57111010742188,14.53043115234375,14.99970422363281,15.94027465820313,15.42640295410156,15.77434033203125,16.33121899414063,17.08939367675781,17.86978100585938,18.51358349609375,19.09903955078125,19.62996313476562,20.0551142578125,20.3975419921875,20.71464916992188,20.94701635742188,21.08192211914062
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,GDP|MER,billion USD_2010/yr,17864.6115992,19957.92006234,21919.23798126,23757.73411994,25528.33133532,27218.00149726,28790.51375358,30373.41993432,32048.7958193,33823.64010984,35568.07693738,37254.54683846,38958.4071498,40599.29687310001,42192.5260829,43756.37692016,45285.15006258
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Investment|Energy Supply,billion USD_2010/yr,241.9818052017877,259.5402737667352,203.5190091934872,221.9069991152084,226.0598615599116,193.595751513089,224.8319043422692,279.0405497744199,279.1738853941504,217.0319016203853,179.1094399979059,198.6418260073681,194.1315541407602,190.8287459085469,227.0732925996233,279.8272900647172,275.1716387815718
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Land Cover,million ha,1799.4519,1799.4436,1799.4436,1799.4351,1799.4351,1799.4337,1799.4337,1799.4298,1799.4298,1799.4244,1799.4244,1799.4319,1799.4319,1799.4269,1799.4269,1799.4308,1799.4308
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Land Cover|Forest|Natural Forest,million ha,819.0128,837.706275,857.0174750000001,876.5803750000001,899.336875,922.9285,947.853725,948.764375,949.4005,950.43095,951.896675,951.784375,952.273025,951.87355,952.79645,952.853875,954.0675250000002
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Population,million,370.595874786377,385.299503326416,399.2760696411133,412.3096961975098,424.4446754455566,435.6826896667481,446.3981895446777,457.0457725524902,467.7432823181152,477.7291641235352,486.6040649414063,494.085636138916,499.9681739807129,504.2771911621094,507.1998634338379,508.7999877929688,509.0044250488281
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Primary Energy|Biomass,EJ/yr,6.416368728637695,8.674810243487357,14.01190115356445,13.23029159545898,10.99112136077881,10.46569594192505,11.8650414276123,15.29593975257873,15.92166717338562,15.32026111984253,16.05046177959442,16.61153115940094,18.49397967529297,19.37156276035309,17.87094318199158,16.71525972366333,15.67159768915176
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Primary Energy|Coal,EJ/yr,16.00104528808594,11.61802880859375,6.922776885986329,6.430978302001954,4.932619079589844,4.742238250732422,3.75864973449707,2.57912264251709,1.611190689086914,1.432530471801758,1.265643043518066,1.164631317138671,1.103779777526855,1.031405082702636,0.923424659729004,0.7662631683349601,0.6369451751708981
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Primary Energy|Fossil|w/ CCS,EJ/yr,0.0,0.233178494393825,0.6915172252655021,1.3294605884552,2.183441202163696,2.756331859588624,3.444636260986328,4.202373527526856,5.043702774047852,6.609464134216309,7.004598911285401,7.372939659118653,7.680796421051025,7.986995803833008,8.15418073272705,8.554985977172851,8.685558353424073
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Primary Energy|Fossil|w/o CCS,EJ/yr,78.01467736816407,70.62281506347657,58.43035641479492,55.09939727783203,51.0305412902832,47.97666523742676,42.5736615600586,37.09277481842041,32.74479022979737,29.55151477050781,27.01236262512208,24.86834437561035,22.61761337280274,20.99050562286377,18.90681344604492,16.73602545166015,14.8620841255188
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Primary Energy|Gas,EJ/yr,27.96617163085937,25.20981201171875,23.08202709960937,23.14393969726562,23.49376586914062,23.13830346679688,22.18680053710938,20.55633959960938,19.60632641601563,19.6216025390625,19.10256860351562,18.65099072265625,18.0039423828125,17.827544921875,16.86365478515625,16.1344677734375,15.32867431640625
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Primary Energy|Non-Biomass Renewables,EJ/yr,4.058696049838288,4.469544051608338,4.81082002387378,7.076332378258058,7.949775298000732,9.008180364157472,10.11107260199707,10.94779485437842,11.90313305883911,12.52029392621094,12.83199563922144,13.16432792034448,13.20884796236597,13.23545644232104,14.45148683267456,15.61774146865698,16.70638240743555
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Primary Energy|Nuclear,EJ/yr,3.291523803710937,3.15412060546875,3.115521545410156,2.801275695800781,2.291061614990234,1.725293548583984,1.316234748840332,1.202476455688476,1.355257442474365,1.556707557678222,1.639819450378418,1.715394989013672,1.681750637054443,1.740409000396728,1.71169595336914,1.497968505859375,1.331532752990722
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10NORTH_AM,Primary Energy|Oil,EJ/yr,34.04746044921875,34.02816137695313,29.1170693359375,26.853935546875,24.78760644531251,22.85244396972656,20.07285656738281,18.15968835449219,16.57097021484375,15.10684790039062,13.64876391601562,12.4256630859375,11.1906923828125,10.11854840087891,9.273918518066408,8.390277221679687,7.582021911621094
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Capacity|Electricity|Solar|PV,GW,85.95120849609376,90.330798828125,116.58833203125,123.730220703125,149.085568359375,150.8782392578125,153.3677275390625,189.249140625,223.305712890625,226.148841796875,223.4866230468751,215.40978125,201.2045703125,196.150177734375,214.347037109375,221.38884765625,225.51892578125
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Capacity|Electricity|Wind,GW,14.5012197265625,16.38262452697754,27.91772436523438,40.02819128417968,55.17116015625,56.8638955078125,55.16710034179688,48.03657763671875,43.25387768554688,41.40826928710938,40.20188842773437,46.84755126953125,51.79311474609375,55.32558984375,54.68166845703125,57.61416406250001,62.22541259765624
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.041208999508961,0.063491483933918,16.78841299370122,57.94407527290006,105.2649208865081,202.2891406317542,411.8922697248702,590.8428059169821,635.2331652402411,655.025842583269,684.933558652841,809.401816098984,821.4853170264395,748.4612575053052,607.6289614987775,487.3814705503869
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Carbon Sequestration|Land Use,Mt CO2/yr,0.0,0.0,54.95740909357358,101.5879478262113,169.4882656989721,242.0733991919981,324.7703449552585,305.4056754225351,270.559645088461,229.0630563137676,210.1722983058376,181.3245150425468,172.285682615033,154.0387948959782,147.6359965879574,134.3850737249333,131.4043284823746
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Emissions|CO2,Mt CO2/yr,1359.00270092921,1144.993400677821,867.0425913327385,515.7063497376375,217.847995777861,168.420295730643,-128.1562970595835,-236.1806087708606,-377.5955451672818,-369.8486970601933,-451.0387306623414,-427.7938957603259,-571.5468280040259,-521.2736982183683,-535.7974154641548,-438.8565305473017,-425.2035039652499
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Final Energy,EJ/yr,15.39159448242188,14.55154467773438,13.78122119140625,13.03925756835938,12.69487353515625,12.06308959960938,11.39774682617188,10.97796508789062,10.60967700195312,10.00268530273438,9.465977783203126,9.091150878906252,8.74131103515625,8.44389404296875,8.236011962890625,7.969943115234376,7.71337109375
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Final Energy|Electricity,EJ/yr,4.118857238769532,4.137653259277344,4.102584167480469,3.966005737304688,4.015555908203125,4.12715087890625,4.2565458984375,4.380802978515625,4.469680908203125,4.47268798828125,4.45814599609375,4.4579599609375,4.4485439453125,4.425732055664063,4.405317993164063,4.363399047851562,4.328578125
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,GDP|MER,billion USD_2010/yr,6528.84564482,6861.408024400001,7304.30130798,7692.95964116,8061.65428406,8481.596302580001,8916.00097454,9392.78888664,9926.07818518,10484.5098585,11067.24423968,11647.03757116,12219.40682916,12803.10826736,13404.90242298,14024.44921984,14653.12600978
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Investment|Energy Supply,billion USD_2010/yr,70.82450166510829,45.7828785011233,39.57715088022872,47.43739634478774,57.68818079683864,56.85609236977909,44.61380188717119,54.92672199695724,69.1502394828661,59.72357658226498,35.77656890670993,38.2714602601415,52.8177154156106,47.49971523647027,39.65378537172972,53.10940475118552,68.02247450265972
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Land Cover,million ha,843.256803125,843.256125,843.256125,843.2557625000001,843.2557625000001,843.2573000000001,843.2573000000001,843.2567656250001,843.2567656250001,843.2567124999999,843.2567124999999,843.25889375,843.25889375,843.257615625,843.257615625,843.257453125,843.257453125
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Land Cover|Forest|Natural Forest,million ha,82.9806375,85.13790312500001,87.36769687500001,90.835340625,95.03674375,100.6344625,102.117278125,101.50685,101.11426875,101.26536875,101.313575,101.4055125,101.5461,101.798784375,101.888046875,102.0424875,102.154846875
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Population,million,160.5471725463867,160.7720909118652,160.3828544616699,159.5813331604004,158.536693572998,157.309642791748,155.9583168029785,154.5162506103516,152.9248504638672,150.884449005127,148.4638671875,145.805248260498,142.9766731262207,139.8118019104004,136.4011535644531,132.775218963623,128.969352722168
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Primary Energy|Biomass,EJ/yr,0.9797105479240412,1.787945412158966,2.620966029644012,4.003665659427643,4.6553037917614,4.790911766767502,5.13677708029747,5.66555999803543,5.822754051208497,5.50954020690918,5.253559124469756,5.132175832390785,5.608391991078854,5.557166853129863,5.059406957268715,4.331105946540832,3.605749510183931
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Primary Energy|Coal,EJ/yr,6.59480810546875,5.825006103515625,5.193720153808593,3.293434860229492,2.114056930541992,1.619945304870605,1.51295555114746,1.359910858154297,1.38339451599121,1.159230514526367,0.942676483154296,0.786706825256347,0.638783004760742,0.532892635345459,0.508771709442138,0.45015718460083,0.380620918273925
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Primary Energy|Fossil|w/ CCS,EJ/yr,0.0,0.075801290124654,0.436884918689727,0.9096688407212492,1.136489058494568,1.249302127599716,1.465140473365783,1.617483535766601,1.942005798339844,2.040916286468506,1.88452565574646,1.76830877494812,1.570914245605469,1.422655517578125,1.472917621612548,1.543757907867431,1.48475002670288
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Primary Energy|Fossil|w/o CCS,EJ/yr,21.77014807128906,18.76828930664063,15.31303695678711,11.56573043823242,9.359759441375733,7.931575988769531,6.987408210754396,6.001595764160156,5.142181541442871,4.402431350708008,4.051088542938233,3.642209098815918,3.267121864318848,3.006426097869873,2.831598997116089,2.48103391456604,2.317213166236877
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Primary Energy|Gas,EJ/yr,5.882193725585937,4.870757080078125,3.961042602539063,4.183470092773438,4.574520874023437,4.608661865234375,4.702103881835938,4.188681030273438,3.742963012695313,3.46662890625,3.295627075195312,2.99514794921875,2.664983032226562,2.460057006835938,2.45198291015625,2.351129028320313,2.286717041015625
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Primary Energy|Non-Biomass Renewables,EJ/yr,1.00013249458081,1.075029268371093,1.381752756876465,1.62152492021875,1.883759911930664,2.09464824684082,2.127583593760742,2.249839849195313,2.296336185230469,2.339441415849609,2.362487128929688,2.407962496429687,2.411631013630859,2.495566432890625,2.632719159863281,2.762471418310546,2.882709133210937
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Primary Energy|Nuclear,EJ/yr,0.224167694091796,0.421418701171875,0.6382849121093751,0.8060706262588501,0.939004684448242,0.9729475288391112,0.8560859336853021,0.8296046752929681,0.906556495666504,0.966914260864257,0.991501686096191,1.029807014465332,0.942199409484863,0.896262397766113,0.8594269332885741,0.909868713378906,0.951895484924316
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10PAC_OECD,Primary Energy|Oil,EJ/yr,9.293146240234377,8.148326293945312,6.595158813476562,4.99849560546875,3.807670471191407,2.952271057128906,2.23748779296875,2.070486572265625,1.957829650878906,1.817487976074218,1.697310241699218,1.628663269042968,1.534269348144531,1.436132202148437,1.34376171875,1.223505279541015,1.134625396728515
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Capacity|Electricity|Solar|PV,GW,11.1035,59.93588537597656,60.6519774169922,61.89021466064453,68.17925152587891,59.0362333984375,48.49232373046876,71.39570850658417,112.7726666374207,133.0218446807861,148.1759055786133,182.6236887207031,208.6503920898438,221.4976118164062,251.7995344238281,278.7468901367187,310.2793041992188
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Capacity|Electricity|Wind,GW,3.077995056152344,4.545492401123047,6.857315032958985,10.04421765136719,30.62033624649048,54.59748272705078,74.09765502929687,102.6272989501953,122.644787109375,111.978990234375,110.3541844482422,122.2102614746094,142.4834512939453,151.9000709228515,156.9387845458984,167.5087080078125,161.1529759521484
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.92057901621306,29.35891536581864,34.22263971166606,34.74430215332527,75.64887719732924,149.3833308198351,261.9084677048268,294.0254217232833,319.6831834275307,361.6031348980615,419.0926968701436,467.1925167542951,508.0100245105791,559.8947498707995,667.4936093550541
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Carbon Sequestration|Land Use,Mt CO2/yr,0.0,0.0,28.32136800149257,65.35884893783046,88.33891775020368,115.2918633799261,140.2438643205504,184.1547234772169,164.8316954722843,172.4118894743698,153.885976114951,165.2374478828124,158.7268940006946,180.0990775391273,171.0119514571127,194.4114764708191,188.1742198191287
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Emissions|CO2,Mt CO2/yr,2778.920402779484,2755.581881455748,2841.580058038273,2343.980980132523,2062.314921248681,1740.545283157905,1559.685436390569,1090.859458068835,708.7867900181437,467.0733040598461,464.2043864354296,233.3828144285652,179.8495286469245,-35.98353068360976,12.72336753325099,-169.4870103354356,-163.5599139680144
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Final Energy,EJ/yr,26.830271484375,27.95245703125,29.59178515625,28.488537109375,28.368630859375,27.16588623046875,25.66877832031249,24.460529296875,23.33369067382813,22.17343090820312,21.05585473632813,20.1654462890625,19.41917724609376,18.73614013671875,18.05854931640625,17.43580786132813,16.8708125
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Final Energy|Electricity,EJ/yr,3.491300506591797,3.749371459960938,4.157546875,4.283869079589844,5.039884826660156,5.615852233886718,6.173083068847657,6.711793395996093,7.173909301757812,7.568400024414062,7.965820678710939,8.166561767578123,8.24210791015625,8.206891845703124,8.111839965820312,7.988135131835937,7.851752319335937
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,GDP|MER,billion USD_2010/yr,1550.373639709063,1804.185432630938,2176.514033909375,2551.638207470625,2908.400621259375,3219.61730105875,3488.12724602125,3765.811666748125,4112.00011375,4490.86000199375,4875.139923590001,5232.24725992125,5566.752615461251,5900.366448002501,6245.913201992501,6600.6212427175,6942.09324435125
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Investment|Energy Supply,billion USD_2010/yr,138.8725588138045,150.7430691006349,143.7031806596187,179.4392689426322,216.200650006203,183.4885768854983,129.0788283281598,132.5129920228504,150.1729005265155,176.4913868031165,207.3063108186832,179.7072645096334,132.2876678169477,105.0339915153245,106.8079067243872,141.2100931096784,176.2380483854367
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Land Cover,million ha,2122.732075,2122.66664375,2122.66664375,2122.61096875,2122.61096875,2122.5418375,2122.5418375,2122.53725,2122.53725,2122.5327625,2122.5327625,2122.52838125,2122.52838125,2122.5258875,2122.5258875,2122.52505625,2122.52505625
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Land Cover|Forest|Natural Forest,million ha,1166.8622734375,1174.921101074219,1185.669676269531,1196.248595214844,1200.967312988281,1210.047319921875,1219.996675390625,1222.916527539063,1224.726274023438,1224.131270214844,1222.656911230469,1224.004979101563,1223.905200976563,1224.683756738281,1225.791219238281,1226.802596972656,1229.118420605469
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Population,million,288.3235893249512,288.5031089782715,287.9330787658691,287.1551322937012,286.6213645935059,285.862922668457,284.6122283935547,282.7789878845215,280.5674285888672,277.817024230957,274.6457328796387,271.0054512023926,266.8638687133789,262.3684501647949,257.7158889770508,252.9569549560547,247.9622039794922
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Primary Energy|Biomass,EJ/yr,0.6648585428893561,0.64053982245922,0.720462836749851,1.166957575768232,2.131636275783181,2.450220635205508,2.774013002634048,3.205993124365807,4.137313291192054,3.917346997380257,3.681002835035324,3.702451200842858,3.93579067659378,4.163647217512131,4.375652266263962,4.645171057105064,5.278874137878418
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Primary Energy|Coal,EJ/yr,8.421359741210937,7.755590209960937,7.54664599609375,4.9172861328125,3.44629833984375,2.979671295166016,3.017832336425781,3.160512664794922,3.5038671875,3.529231750488281,3.5921298828125,3.565007629394532,3.386811767578125,2.999035461425781,2.663997253417969,2.420636779785156,2.28348193359375
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Primary Energy|Fossil|w/ CCS,EJ/yr,0.0,0.015284254074096,0.134326616585254,0.481623229593038,0.855991075197234,1.530409722924232,2.939852344036102,6.093128108978271,11.3270258936882,12.79643914794922,14.20469124698639,15.07189640808106,15.49071715068817,15.19665601062775,14.509740026474,13.45845714378357,11.90713982963562
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Primary Energy|Fossil|w/o CCS,EJ/yr,40.47338604736328,41.68365002441406,43.10325927734375,38.34092401123047,34.12258868408203,31.27697918701172,27.98705807495117,22.84432897949218,15.6305643081665,13.45290348815918,12.11739882659912,10.35804668426514,8.648276428222657,7.72058625793457,7.133105751037599,6.578406852722168,6.267557941436767
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10REF_ECON,Primary Energy|Gas,EJ/yr,22.02147802734375,23.7633271484375,25.74472961425781,25.44807043457031,24.65753356933594,24.31049816894532,23.4780283203125,21.75161181640625,19.56283862304688,18.87455572509765,18.98707202148438,18.21036187744141,17.27550036621094,16.60286572265625,15.844775390625,14.65967047119141,13.07082678222656
